chr	pos	non_missing_samples
chr1	1493727	6088
chr1	1497008	5851
chr1	1497824	6033
chr1	1500941	5015
chr1	1505255	4954
chr1	1509034	5708
chr1	1519068	5467
chr1	1551249	1201
chr1	1552574	5614
chr1	1566177	3402
chr1	1586752	5947
chr1	1596500	4370
chr1	1596979	5827
chr1	1599161	5567
chr1	1600552	5976
chr1	1603236	5957
chr1	1603434	4090
chr1	1603935	5437
chr1	1611813	5992
chr1	1648835	4739
chr1	1650960	3632
chr1	1684472	5501
chr1	1687625	5567
chr1	1696433	4863
chr1	1706136	5471
chr1	1706160	4570
chr1	1707435	5420
chr1	1723031	5977
chr1	1727513	4356
chr1	1740976	3577
chr1	1745726	4411
chr1	1748734	5834
chr1	1759026	3712
chr1	1759213	4967
chr1	1770429	5122
chr1	1774353	5281
chr1	1776269	5077
chr1	1779036	4701
chr1	1780878	4599
chr1	1781220	2371
chr1	1787378	5646
chr1	1793071	5613
chr1	1793111	6139
chr1	1793212	6043
chr1	1793786	4075
chr1	1797947	3033
chr1	1801034	3903
chr1	1809654	6507
chr1	1810090	5771
chr1	1812688	4848
chr1	1827256	5861
chr1	1842017	5965
chr1	1844046	4491
chr1	1848225	5768
chr1	1852134	6013
chr1	1852484	6032
chr1	1873625	4812
chr1	1874581	5517
chr1	1882949	3117
chr1	1888193	5481
chr1	1888453	4792
chr1	1892325	6741
chr1	1914946	5376
chr1	1916025	5663
chr1	1930512	5398
chr1	1930754	6023
chr1	1934796	3893
chr1	1942033	5283
chr1	1942323	5123
chr1	1942414	4030
chr1	1946809	5115
chr1	1947467	5326
chr1	1948350	5676
chr1	1948400	6107
chr1	1981836	3023
chr1	1987803	5398
chr1	1997161	1673
chr1	2004947	5863
chr1	2016845	5658
chr1	2020343	5842
chr1	2020489	3990
chr1	2021151	5622
chr1	2021385	2937
chr1	2022382	2301
chr1	2024064	4234
chr1	2026361	6171
chr1	2026749	5666
chr1	2033256	5841
chr1	2035684	5392
chr1	2036597	6346
chr1	2040936	5344
chr1	2043080	3030
chr1	2046471	5106
chr1	2051513	4765
chr1	2052074	6107
chr1	2052765	5519
chr1	2058023	5740
chr1	2059361	5767
chr1	2060630	6406
chr1	2068906	4715
chr1	2069172	4912
chr1	2069681	4204
chr1	2071340	3686
chr1	2071556	2575
chr1	2080813	5666
chr1	2082489	5133
chr1	2082566	6055
chr1	2082814	5616
chr1	2086312	5259
chr1	2086497	5878
chr1	2087557	4380
chr1	2088754	5774
chr1	2089526	3983
chr1	2090095	4555
chr1	2096638	6092
chr1	2102017	6146
chr1	2104981	5346
chr1	2105484	2886
chr1	2110260	5694
chr1	2112676	4121
chr1	2113565	5624
chr1	2113590	5977
chr1	2113592	5985
chr1	2118339	3940
chr1	2119833	5377
chr1	2127434	4017
chr1	2131081	5599
chr1	2132053	5051
chr1	2132460	5340
chr1	2140261	4892
chr1	2146966	5250
chr1	2155869	5782
chr1	2156362	4301
chr1	2164935	3533
chr1	2167149	3550
chr1	2173504	5117
chr1	2176038	4036
chr1	2176161	1592
chr1	2180524	6444
chr1	2182342	2973
chr1	2182470	5231
chr1	2191397	5427
chr1	2192433	3283
chr1	2195117	1896
chr1	2199057	5496
chr1	2202774	3660
chr1	2204755	5983
chr1	2204790	5804
chr1	2205581	5757
chr1	2211849	3987
chr1	2218100	5239
chr1	2220649	5274
chr1	2221222	5629
chr1	2222583	5558
chr1	2223645	5664
chr1	2223669	5051
chr1	2223866	5388
chr1	2224836	5202
chr1	2224876	4516
chr1	2231463	5362
chr1	2231595	6089
chr1	2234632	4393
chr1	2235672	4073
chr1	2236697	5384
chr1	2240006	5750
chr1	2240383	6011
chr1	2245221	5707
chr1	2245633	4168
chr1	2247985	5206
chr1	2251160	6464
chr1	2261222	5019
chr1	2262042	2559
chr1	2263888	5387
chr1	2269881	6207
chr1	2269948	6237
chr1	2270098	4651
chr1	2270589	4284
chr1	2278240	3467
chr1	2280661	4009
chr1	2281726	2609
chr1	2283117	5913
chr1	2283896	4885
chr1	2285730	3480
chr1	2286408	4958
chr1	2287147	4013
chr1	2287616	5616
chr1	2287900	5971
chr1	2288747	5878
chr1	2288852	5388
chr1	2289321	5465
chr1	2289480	4308
chr1	2290455	4248
chr1	2291680	5941
chr1	2292352	5047
chr1	2292409	6128
chr1	2299627	4964
chr1	2299651	4769
chr1	2301691	5975
chr1	2302911	6289
chr1	2303512	6390
chr1	2305717	6396
chr1	2306695	2428
chr1	2306972	5807
chr1	2307481	5482
chr1	2309082	4847
chr1	2310193	6115
chr1	2314319	5093
chr1	2315680	6626
chr1	2315717	6392
chr1	2316315	5334
chr1	2317494	6124
chr1	2319428	2180
chr1	2320702	4626
chr1	2325296	6062
chr1	2326009	3744
chr1	2326032	4654
chr1	2327075	3329
chr1	2327815	5433
chr1	2333031	5707
chr1	2335676	4264
chr1	2336147	5395
chr1	2338569	5903
chr1	2339074	6426
chr1	2339115	6343
chr1	2339139	5753
chr1	2349769	4885
chr1	2351575	5778
chr1	2354886	4429
chr1	2359981	4971
chr1	2362020	5255
chr1	2366316	5206
chr1	2368706	4306
chr1	2369498	4753
chr1	2373089	4579
chr1	2387100	4324
chr1	2388385	4022
chr1	2390204	6224
chr1	2390588	6098
chr1	2392648	4863
chr1	2394074	6031
chr1	2394226	5403
chr1	2395452	5046
chr1	2397136	3490
chr1	2397749	5627
chr1	2404256	4734
chr1	2406887	4986
chr1	2408834	6229
chr1	2409276	6221
chr1	2414928	5054
chr1	2416357	5397
chr1	2420233	4556
chr1	2420551	3611
chr1	2424122	4966
chr1	2425992	3885
chr1	2427712	5673
chr1	2431057	5612
chr1	2435142	4230
chr1	2439191	5542
chr1	2440838	5982
chr1	2444414	5847
chr1	2446880	6285
chr1	2448188	5922
chr1	2450394	4752
chr1	2452979	5192
chr1	2455862	5961
chr1	2456203	3943
chr1	2466633	5137
chr1	2482917	6153
chr1	2488153	6073
chr1	2488608	4834
chr1	2489248	5004
chr1	2490942	5208
chr1	2493609	4173
chr1	2494328	5870
chr1	2494330	5847
chr1	2497641	6058
chr1	2501338	4034
chr1	2502780	5702
chr1	2502920	5329
chr1	2507938	5434
chr1	2513216	5723
chr1	2521211	5443
chr1	2526746	4879
chr1	2528682	3725
chr1	2528999	5619
chr1	2529360	6117
chr1	2532899	3359
chr1	2533250	6421
chr1	2538738	6348
chr1	2539603	3151
chr1	2545785	3980
chr1	2547294	1559
chr1	2550327	5692
chr1	2551900	6065
chr1	2553624	6161
chr1	2555098	5646
chr1	2556125	5272
chr1	2561377	4853
chr1	2582502	6028
chr1	2694496	5875
chr1	2699649	3226
chr1	2709164	5182
chr1	2709205	5717
chr1	2712782	5701
chr1	2713327	5952
chr1	2727804	6078
chr1	2729251	4792
chr1	2731141	6519
chr1	2733587	4048
chr1	2735169	5997
chr1	2739933	2496
chr1	2742491	5616
chr1	2745883	5940
chr1	2749716	5064
chr1	2749921	5716
chr1	2752693	2438
chr1	2753327	6311
chr1	2754512	5649
chr1	2756621	5383
chr1	2758893	2368
chr1	2761863	5036
chr1	2769542	5679
chr1	2779043	5147
chr1	2785671	5833
chr1	2787093	5752
chr1	2788713	5788
chr1	2789108	4667
chr1	2792801	4709
chr1	2796555	5635
chr1	2797856	4436
chr1	2801459	6174
chr1	2806107	4953
chr1	2811814	5416
chr1	2818319	6314
chr1	2818481	5402
chr1	2820273	5840
chr1	2822146	3972
chr1	2823316	4186
chr1	2823459	5118
chr1	2824989	5664
chr1	2825154	5350
chr1	2829551	5348
chr1	2830048	3111
chr1	2831913	5579
chr1	2835692	6444
chr1	2839008	5034
chr1	2842231	4814
chr1	2842270	6043
chr1	2842319	4195
chr1	2844067	6029
chr1	2844401	5934
chr1	2847488	5558
chr1	2847985	3393
chr1	2849190	6398
chr1	2850181	3599
chr1	2852206	5598
chr1	2852707	5722
chr1	2853003	4154
chr1	2853759	5171
chr1	2859668	6437
chr1	2859724	6090
chr1	2860931	5820
chr1	2862320	1835
chr1	2862480	4609
chr1	2865901	5231
chr1	2868113	6111
chr1	2869913	4302
chr1	2870850	5340
chr1	2876525	6192
chr1	2878307	5817
chr1	2878323	6309
chr1	2878366	5584
chr1	2879640	5682
chr1	2882653	2655
chr1	2883858	4502
chr1	2883932	5435
chr1	2886466	5989
chr1	2889577	5712
chr1	2891713	5571
chr1	2894910	5608
chr1	2896735	4679
chr1	2896784	5340
chr1	2897639	3417
chr1	2898515	5119
chr1	2898960	6015
chr1	2902128	6149
chr1	2903159	2966
chr1	2903380	5151
chr1	2904056	5223
chr1	2905605	5194
chr1	2909170	6152
chr1	2910741	6036
chr1	2915273	5453
chr1	2919150	5782
chr1	2919222	5471
chr1	2919942	5738
chr1	2921909	5868
chr1	2924666	4464
chr1	2926379	6113
chr1	2927624	5787
chr1	2928421	5772
chr1	2936803	5888
chr1	2936870	5966
chr1	2937312	3826
chr1	2938989	5615
chr1	2943183	4727
chr1	2944527	5617
chr1	2950237	3155
chr1	2951244	5363
chr1	2951834	5091
chr1	2954434	5747
chr1	2961023	6224
chr1	2961235	5232
chr1	2973322	5596
chr1	2974852	5786
chr1	2979184	4648
chr1	2983963	5540
chr1	2984087	4979
chr1	2993246	5146
chr1	2993638	5855
chr1	2995262	5968
chr1	2996602	4982
chr1	2997893	4621
chr1	3004232	5635
chr1	3004788	4969
chr1	3006131	4616
chr1	3006283	6428
chr1	3007039	5398
chr1	3009969	5074
chr1	3011329	3994
chr1	3013690	4961
chr1	3015523	3658
chr1	3020246	4463
chr1	3024265	5469
chr1	3024705	6374
chr1	3025712	3318
chr1	3037613	5563
chr1	3044181	5541
chr1	3047252	4489
chr1	3047742	3464
chr1	3048742	6147
chr1	3049362	4496
chr1	3050221	5828
chr1	3050497	6000
chr1	3054106	5956
chr1	3055876	4990
chr1	3057661	4490
chr1	3058233	2303
chr1	3061655	3096
chr1	3062361	5527
chr1	3064626	6375
chr1	3072692	4392
chr1	3074306	6010
chr1	3080855	2818
chr1	3083712	2339
chr1	3088742	6223
chr1	3090768	5883
chr1	3090900	3632
chr1	3093890	6381
chr1	3096355	5859
chr1	3098715	5251
chr1	3101353	4419
chr1	3101762	5502
chr1	3103312	5606
chr1	3104630	6121
chr1	3105766	5067
chr1	3106397	4487
chr1	3108496	5844
chr1	3109151	5372
chr1	3113680	4942
chr1	3114952	5075
chr1	3120632	4478
chr1	3122321	5165
chr1	3127137	5736
chr1	3130016	4988
chr1	3131235	5732
chr1	3133307	5487
chr1	3133439	5651
chr1	3134188	4301
chr1	3134331	4965
chr1	3135175	5589
chr1	3135701	5900
chr1	3136173	3045
chr1	3136351	5985
chr1	3137199	5150
chr1	3137699	5861
chr1	3138111	5676
chr1	3138136	6078
chr1	3139916	4995
chr1	3140247	3958
chr1	3140413	6150
chr1	3140464	6237
chr1	3140545	1668
chr1	3140812	4564
chr1	3141461	5558
chr1	3141621	4080
chr1	3143384	4900
chr1	3144068	4058
chr1	3144745	5464
chr1	3146155	6445
chr1	3154676	4232
chr1	3154862	5031
chr1	3161353	5633
chr1	3161874	5461
chr1	3162209	5987
chr1	3168280	5496
chr1	3171929	5799
chr1	3172702	5261
chr1	3177480	6025
chr1	3178111	6126
chr1	3180158	5406
chr1	3180633	6266
chr1	3181415	5581
chr1	3183696	5562
chr1	3184855	5187
chr1	3188143	5749
chr1	3188505	6134
chr1	3189006	3839
chr1	3191909	5674
chr1	3197747	6531
chr1	3199217	6087
chr1	3199484	3746
chr1	3199634	4776
chr1	3200376	4840
chr1	3201459	3291
chr1	3203121	6226
chr1	3203137	6337
chr1	3208042	5597
chr1	3208375	4942
chr1	3208830	5414
chr1	3209923	5897
chr1	3210950	5605
chr1	3211458	6217
chr1	3214732	5905
chr1	3215524	3932
chr1	3217434	6100
chr1	3219363	5295
chr1	3219901	5863
chr1	3219950	5903
chr1	3222113	6031
chr1	3222470	5745
chr1	3224509	5513
chr1	3225651	5807
chr1	3225940	5881
chr1	3227188	6389
chr1	3228363	4175
chr1	3228915	6274
chr1	3229185	5810
chr1	3229258	5751
chr1	3230544	4261
chr1	3233631	5945
chr1	3234808	4170
chr1	3236041	6321
chr1	3241135	5644
chr1	3241829	5614
chr1	3243017	5634
chr1	3247836	2825
chr1	3248098	5871
chr1	3249242	6563
chr1	3250942	5977
chr1	3251159	5301
chr1	3252104	5279
chr1	3253941	6574
chr1	3254356	6405
chr1	3255539	6150
chr1	3256108	4891
chr1	3257051	4094
chr1	3257059	3873
chr1	3259113	5029
chr1	3259183	5905
chr1	3259369	5830
chr1	3261479	6141
chr1	3261516	6079
chr1	3261682	5978
chr1	3261925	5583
chr1	3264190	5398
chr1	3264297	5805
chr1	3269828	5195
chr1	3273063	5375
chr1	3274824	5527
chr1	3275149	5018
chr1	3276138	6485
chr1	3276374	5363
chr1	3278959	6187
chr1	3280021	4968
chr1	3280253	5683
chr1	3283528	5481
chr1	3285304	4062
chr1	3285860	5827
chr1	3289524	6194
chr1	3289729	5294
chr1	3289971	5705
chr1	3292984	5704
chr1	3293665	4861
chr1	3294422	5894
chr1	3294972	5697
chr1	3296951	5033
chr1	3297281	4312
chr1	3297638	6169
chr1	3300807	4445
chr1	3301130	6403
chr1	3302871	5929
chr1	3304336	4694
chr1	3305016	5785
chr1	3307746	4090
chr1	3308034	3075
chr1	3308498	5575
chr1	3312914	5750
chr1	3312963	6536
chr1	3314596	3837
chr1	3317152	5255
chr1	3317780	5505
chr1	3318532	5509
chr1	3320799	5847
chr1	3323477	5438
chr1	3328358	6410
chr1	3328659	6190
chr1	3329384	4851
chr1	3333463	5367
chr1	3333595	6201
chr1	3334137	5929
chr1	3334173	6063
chr1	3334892	6215
chr1	3336200	5971
chr1	3340116	5690
chr1	3342804	6207
chr1	3343802	3217
chr1	3345705	5720
chr1	3349513	6105
chr1	3353316	5408
chr1	3356405	5455
chr1	3362256	3942
chr1	3368143	2715
chr1	3372471	3368
chr1	3373967	6307
chr1	3374360	6255
chr1	3377288	3969
chr1	3377442	5187
chr1	3380557	3673
chr1	3381698	5779
chr1	3389321	5008
chr1	3389727	5900
chr1	3394121	5101
chr1	3400075	4344
chr1	3400294	5150
chr1	3405296	4347
chr1	3406791	5356
chr1	3411038	5385
chr1	3420135	3156
chr1	3423467	5757
chr1	3428608	5276
chr1	3441264	6052
chr1	3442144	5102
chr1	3445911	6053
chr1	3446813	5360
chr1	3448867	5850
chr1	3450637	4561
chr1	3451005	6225
chr1	3454592	5425
chr1	3455757	3650
chr1	3456592	6027
chr1	3456871	5742
chr1	3457295	5979
chr1	3464451	6162
chr1	3466713	5772
chr1	3472397	4954
chr1	3472928	4602
chr1	3473345	5890
chr1	3473428	4515
chr1	3474626	5412
chr1	3480149	5959
chr1	3482334	5285
chr1	3482491	4908
chr1	3482588	5999
chr1	3487126	5087
chr1	3491107	5575
chr1	3493819	5706
chr1	3493850	5959
chr1	3495541	6272
chr1	3504073	4577
chr1	3507861	5819
chr1	3510633	5405
chr1	3511295	6097
chr1	3512516	5746
chr1	3512800	6146
chr1	3513966	5639
chr1	3518488	6047
chr1	3520871	5163
chr1	3526417	5796
chr1	3526711	5933
chr1	3531595	6159
chr1	3532643	2640
chr1	3533564	5487
chr1	3537362	5296
chr1	3540374	5181
chr1	3543493	1048
chr1	3544154	5945
chr1	3544346	3589
chr1	3546935	6230
chr1	3548136	4506
chr1	3549197	6231
chr1	3555428	6115
chr1	3558228	6549
chr1	3561494	5560
chr1	3562956	1409
chr1	3572774	2878
chr1	3574419	5499
chr1	3575929	5935
chr1	3577321	3245
chr1	3578946	6045
chr1	3580830	5136
chr1	3581127	5523
chr1	3583440	5829
chr1	3584771	6242
chr1	3585041	3741
chr1	3587505	5340
chr1	3589130	6264
chr1	3592436	4375
chr1	3597017	5849
chr1	3597224	5533
chr1	3604812	5502
chr1	3611892	5580
chr1	3616601	4300
chr1	3616870	4482
chr1	3627666	6329
chr1	3630476	5880
chr1	3633380	3926
chr1	3634459	5602
chr1	3634660	4250
chr1	3636347	5388
chr1	3637459	6108
chr1	3637613	4162
chr1	3649562	3533
chr1	3651031	5072
chr1	3651126	4362
chr1	3651409	5863
chr1	3652384	6229
chr1	3654747	5662
chr1	3657759	5142
chr1	3661182	5918
chr1	3661249	4933
chr1	3661538	5783
chr1	3661681	6473
chr1	3662845	5453
chr1	3668753	5268
chr1	3669356	5675
chr1	3671791	4460
chr1	3676077	2166
chr1	3677933	6041
chr1	3679775	5385
chr1	3680729	5590
chr1	3681063	5953
chr1	3681831	5530
chr1	3684185	4651
chr1	3689408	2170
chr1	3691528	6252
chr1	3691727	5452
chr1	3694673	4926
chr1	3694796	5468
chr1	3696000	3123
chr1	3696356	6377
chr1	3696536	6207
chr1	3696890	6232
chr1	3697137	4719
chr1	3701152	4234
chr1	3704496	4934
chr1	3704565	6027
chr1	3706538	5529
chr1	3708737	5142
chr1	3709412	4245
chr1	3711689	5100
chr1	3717404	6107
chr1	3721318	5561
chr1	3721609	6016
chr1	3728061	3947
chr1	3732172	5923
chr1	3732707	5566
chr1	3737540	6301
chr1	3739512	5640
chr1	3742009	5299
chr1	3742179	4522
chr1	3742257	5879
chr1	3742560	5981
chr1	3743132	3180
chr1	3743319	5538
chr1	3743391	4419
chr1	3745924	2077
chr1	3746116	3505
chr1	3748513	5047
chr1	3753013	3520
chr1	3753813	5576
chr1	3754596	4047
chr1	3755875	2039
chr1	3756120	1517
chr1	3756493	5796
chr1	3761479	5669
chr1	3762815	4177
chr1	3764216	5619
chr1	3765424	4520
chr1	3765549	4990
chr1	3765678	5864
chr1	3765755	4656
chr1	3766441	3739
chr1	3766587	4569
chr1	3767267	5523
chr1	3768568	5951
chr1	3773089	5050
chr1	3773546	1596
chr1	3776022	4872
chr1	3776105	5975
chr1	3776166	5249
chr1	3779151	5628
chr1	3781096	2078
chr1	3786245	4734
chr1	3787187	4948
chr1	3792715	5300
chr1	3792972	5556
chr1	3793068	4333
chr1	3795291	4518
chr1	3795405	6160
chr1	3795934	5568
chr1	3796022	5701
chr1	3796948	5730
chr1	3797125	4399
chr1	3797309	5183
chr1	3797995	3990
chr1	3799946	6113
chr1	3800118	3119
chr1	3800242	6483
chr1	3801030	6185
chr1	3803755	6224
chr1	3804683	5123
chr1	3807388	6517
chr1	3809423	6605
chr1	3811810	5677
chr1	3816950	4516
chr1	3820282	6531
chr1	3820559	5104
chr1	3821216	6170
chr1	3821782	2465
chr1	3823804	5234
chr1	3830743	3567
chr1	3833321	5508
chr1	3835767	5698
chr1	3835789	5925
chr1	3836095	5823
chr1	3838914	5629
chr1	3996946	3740
chr1	3998431	5245
chr1	4000433	5539
chr1	4000916	5894
chr1	4002600	4022
chr1	4002832	5732
chr1	4002958	6267
chr1	4002971	6373
chr1	4004250	5108
chr1	4004761	4330
chr1	4004839	4166
chr1	4005045	4111
chr1	4005412	5027
chr1	4006060	5356
chr1	4006388	5811
chr1	4006788	3480
chr1	4007008	5972
chr1	4007110	5477
chr1	4007558	5598
chr1	4008569	5486
chr1	4009071	5830
chr1	4009694	1966
chr1	4009793	4943
chr1	4009956	5375
chr1	4010743	5078
chr1	4012472	2225
chr1	4013618	5715
chr1	4013954	6061
chr1	4014091	4381
chr1	4015382	5979
chr1	4016934	4897
chr1	4017137	6000
chr1	4019641	5916
chr1	4022465	5133
chr1	4024256	2979
chr1	4024334	3920
chr1	4024529	4925
chr1	4024614	5523
chr1	4026838	5437
chr1	4027111	4376
chr1	4029089	4930
chr1	4030200	5702
chr1	4030262	4010
chr1	4031319	3520
chr1	4031814	4888
chr1	4034059	4004
chr1	4034097	4190
chr1	4039145	4771
chr1	4039896	5883
chr1	4040155	5008
chr1	4042516	5026
chr1	4046839	4765
chr1	4047277	6178
chr1	4047619	2786
chr1	4053435	4996
chr1	4054067	6277
chr1	4056264	5831
chr1	4056356	4663
chr1	4057488	5523
chr1	4061608	6390
chr1	4065348	6120
chr1	4066680	6260
chr1	4066781	5222
chr1	4068052	5373
chr1	4068415	4110
chr1	4071192	5905
chr1	4071381	5878
chr1	4076044	3445
chr1	4076257	5773
chr1	4076707	5541
chr1	4077593	1638
chr1	4077681	6219
chr1	4077707	6084
chr1	4077925	6380
chr1	4080764	6096
chr1	4080780	6008
chr1	4080885	5563
chr1	4081525	3717
chr1	4082087	4405
chr1	4082105	4368
chr1	4082367	4521
chr1	4084304	3504
chr1	4085504	2398
chr1	4089613	3544
chr1	4091650	2878
chr1	4092146	6014
chr1	4092563	5513
chr1	4092579	5371
chr1	4105139	5961
chr1	4107687	5618
chr1	4111187	5772
chr1	4117554	3508
chr1	4118571	6024
chr1	4119422	6098
chr1	4119578	5947
chr1	4119662	5933
chr1	4120311	5470
chr1	4120987	5516
chr1	4121105	5259
chr1	4121584	6198
chr1	4121935	5701
chr1	4122464	5403
chr1	4123099	5671
chr1	4128154	6462
chr1	4128523	5400
chr1	4128695	4935
chr1	4128767	4155
chr1	4129247	2948
chr1	4130684	3982
chr1	4131181	3566
chr1	4131316	4043
chr1	4131726	4151
chr1	4132126	3840
chr1	4132222	5992
chr1	4133096	5995
chr1	4140030	5619
chr1	4140195	3886
chr1	4145615	5225
chr1	4146028	5411
chr1	4146369	5325
chr1	4151149	5575
chr1	4152715	1207
chr1	4152928	5596
chr1	4153087	4396
chr1	4155841	5896
chr1	4158955	2533
chr1	4165198	5971
chr1	4167285	5679
chr1	4170048	5411
chr1	4170249	5789
chr1	4170945	5402
chr1	4173841	6057
chr1	4174116	5583
chr1	4175337	3232
chr1	4176106	5243
chr1	4176667	4058
chr1	4177898	4096
chr1	4178303	5930
chr1	4178413	4533
chr1	4178852	6386
chr1	4178990	6011
chr1	4180842	6246
chr1	4181168	5726
chr1	4183006	5731
chr1	4183258	3957
chr1	4185126	6107
chr1	4185419	2016
chr1	4187494	4991
chr1	4187952	6023
chr1	4190982	5206
chr1	4190983	5217
chr1	4191849	3125
chr1	4193426	2145
chr1	4194712	4354
chr1	4194778	4205
chr1	4195698	4799
chr1	4197035	3990
chr1	4197256	4051
chr1	4197642	5901
chr1	4200169	3103
chr1	4200837	5838
chr1	4200857	6024
chr1	4201349	4478
chr1	4201815	5550
chr1	4202343	4969
chr1	4202818	5981
chr1	4205370	1927
chr1	4206210	5948
chr1	4207525	4050
chr1	4208918	5028
chr1	4209057	4563
chr1	4210372	2853
chr1	4210402	4328
chr1	4210455	5820
chr1	4212626	6290
chr1	4214031	5021
chr1	4216165	5838
chr1	4216862	5955
chr1	4218229	4749
chr1	4221599	5206
chr1	4222406	6219
chr1	4224103	4243
chr1	4225126	3867
chr1	4227012	5623
chr1	4227094	5970
chr1	4227248	5240
chr1	4230463	4222
chr1	4230599	3665
chr1	4231201	6675
chr1	4231631	4427
chr1	4231685	6149
chr1	4231757	5999
chr1	4232362	6033
chr1	4232721	4964
chr1	4234053	4115
chr1	4236982	5177
chr1	4239028	6238
chr1	4240178	4609
chr1	4250933	2472
chr1	4251398	3092
chr1	4260418	2533
chr1	4263519	3216
chr1	4263997	2291
chr1	4265109	6095
chr1	4267758	4021
chr1	4267889	4964
chr1	4269491	6494
chr1	4271526	3224
chr1	4271976	4782
chr1	4273842	5528
chr1	4273962	6322
chr1	4276903	6016
chr1	4281458	5709
chr1	4282786	5593
chr1	4283315	4804
chr1	4288405	3243
chr1	4288552	6072
chr1	4288803	3948
chr1	4289045	4781
chr1	4289935	5095
chr1	4291842	4200
chr1	4293892	3681
chr1	4294000	5746
chr1	4295001	5407
chr1	4295304	5576
chr1	4295957	5013
chr1	4299727	5868
chr1	4300806	5383
chr1	4308494	5020
chr1	4310961	2967
chr1	4312148	6367
chr1	4312205	6231
chr1	4312413	1982
chr1	4315204	5335
chr1	4316784	3524
chr1	4317251	5756
chr1	4321467	2524
chr1	4323102	4587
chr1	4325239	3298
chr1	4325589	3012
chr1	4326368	3796
chr1	4327635	4698
chr1	4328476	6448
chr1	4330287	4227
chr1	4332476	4164
chr1	4333290	1524
chr1	4333668	5620
chr1	4340427	5722
chr1	4341234	6173
chr1	4341517	4300
chr1	4341843	5964
chr1	4342604	6140
chr1	4343948	3173
chr1	4348535	2929
chr1	4351888	5394
chr1	4354060	4421
chr1	4355468	6058
chr1	4355726	5719
chr1	4359166	3538
chr1	4363702	4332
chr1	4364070	5362
chr1	4364226	5728
chr1	4366890	5510
chr1	4367323	5790
chr1	4367389	5035
chr1	4368216	5667
chr1	4368951	5623
chr1	4370074	6158
chr1	4370385	5724
chr1	4370489	4833
chr1	4371863	5682
chr1	4372992	5190
chr1	4375859	4958
chr1	4376816	5811
chr1	4377032	4572
chr1	4379687	5356
chr1	4379852	2896
chr1	4380344	5243
chr1	4381253	5593
chr1	4382789	5751
chr1	4384056	3192
chr1	4384773	6171
chr1	4384859	5687
chr1	4385047	4911
chr1	4388728	3971
chr1	4389262	3993
chr1	4390432	5238
chr1	4391733	4941
chr1	4394053	6640
chr1	4394304	4796
chr1	4395059	5080
chr1	4396104	5308
chr1	4397528	6035
chr1	4398015	5955
chr1	4401450	4788
chr1	4401563	5542
chr1	4402714	5720
chr1	4402852	5033
chr1	4404219	6219
chr1	4404344	5563
chr1	4404414	6291
chr1	4404639	4489
chr1	4405998	5715
chr1	4406674	3471
chr1	4407033	5999
chr1	4409496	5304
chr1	4411851	5802
chr1	4415431	5253
chr1	4418164	6257
chr1	4419454	4957
chr1	4419820	4602
chr1	4420408	6725
chr1	4420492	6090
chr1	4420509	6285
chr1	4421610	4826
chr1	4422683	5143
chr1	4423896	5526
chr1	4424145	5576
chr1	4425414	6142
chr1	4426085	3939
chr1	4437564	5486
chr1	4438509	5595
chr1	4439660	5771
chr1	4440598	1917
chr1	4440731	5502
chr1	4440749	5331
chr1	4441089	3907
chr1	4442487	4919
chr1	4443108	4385
