chr	pos	non_missing_samples
chrX	3133960	3285
chrX	3136154	2533
chrX	3137828	4831
chrX	3137913	4738
chrX	3138359	3626
chrX	3138962	3042
chrX	3139954	3142
chrX	3140718	5772
chrX	3140913	4269
chrX	3140992	3648
chrX	3142375	4256
chrX	3143398	2787
chrX	3145565	2974
chrX	3147709	4804
chrX	3147735	4126
chrX	3149772	5661
chrX	3149811	5318
chrX	3150749	2611
chrX	3150756	2916
chrX	3150781	4442
chrX	3151086	3439
chrX	3151119	2136
chrX	3153209	466
chrX	3153474	1654
chrX	3155141	4036
chrX	3158123	1509
chrX	3160398	5167
chrX	3161028	5646
chrX	3161534	5159
chrX	3165068	3603
chrX	3167102	4223
chrX	3172640	3971
chrX	3174698	4749
chrX	3174873	3868
chrX	3183507	5758
chrX	3183584	4503
chrX	3184216	4869
chrX	3185819	3707
chrX	3189936	5013
chrX	3190004	4037
chrX	3190297	1657
chrX	3194452	5246
chrX	3194460	5205
chrX	3198945	4278
chrX	3199999	3240
chrX	3206348	5443
chrX	3208112	3721
chrX	3210788	1363
chrX	3213911	4715
chrX	3214955	1343
chrX	3216309	2207
chrX	3216535	1369
chrX	3216908	5697
chrX	3219343	4213
chrX	3220671	3421
chrX	3222088	3708
chrX	3223886	1861
chrX	3224166	4506
chrX	3224318	3288
chrX	3224460	3902
chrX	3225575	992
chrX	3226691	4391
chrX	3230034	3803
chrX	3235724	5527
chrX	3237039	4383
chrX	3237085	3928
chrX	3237097	2995
chrX	3238733	2841
chrX	3239545	4275
chrX	3239674	4955
chrX	3240343	3450
chrX	3241256	5439
chrX	3241436	3982
chrX	3249771	1107
chrX	3251462	2424
chrX	3261134	3214
chrX	3263816	2267
chrX	3267787	3920
chrX	3268061	1392
chrX	3275271	4556
chrX	3275272	4566
chrX	3276218	1425
chrX	3279941	2133
chrX	3283159	542
chrX	3288799	4285
chrX	3292225	1400
chrX	3293568	2579
chrX	3296528	4212
chrX	3297317	5675
chrX	3298934	2984
chrX	3301071	3944
chrX	3303547	1066
chrX	3304763	4473
chrX	3309764	5005
chrX	3310338	5102
chrX	3311441	3729
chrX	3311721	4331
chrX	3314180	3659
chrX	3316490	5312
chrX	3318187	2734
chrX	3321428	4567
chrX	3322666	2539
chrX	3323233	1813
chrX	3324556	5161
chrX	3325546	2380
chrX	3333822	3485
chrX	3333951	4829
chrX	3334015	5062
chrX	3338471	3417
chrX	3339313	3697
chrX	3341498	4139
chrX	3345545	4176
chrX	3345656	5635
chrX	3348145	4618
chrX	3349841	4000
chrX	3352372	2646
chrX	3356648	6038
chrX	3359854	4280
chrX	3365291	2329
chrX	3367340	4538
chrX	3369355	3142
chrX	3372781	2226
chrX	3372974	1601
chrX	3373129	1239
chrX	3377515	4739
chrX	3382942	5683
chrX	3394743	5585
chrX	3397110	1508
chrX	3402531	971
chrX	3402679	837
chrX	3404181	4655
chrX	3409977	1703
chrX	3410669	4753
chrX	3415710	4689
chrX	3417253	4835
chrX	3417545	3762
chrX	3422129	4678
chrX	3427071	4427
chrX	3432512	311
chrX	3435399	3633
chrX	3438945	1980
chrX	3441064	3212
chrX	3446010	4805
chrX	3447170	1232
chrX	3449514	5462
chrX	3449529	5360
chrX	3450567	5468
chrX	3452017	2672
chrX	3453684	5183
chrX	3457060	4558
chrX	3460089	5355
chrX	3467724	4719
chrX	3468155	4168
chrX	3469043	4592
chrX	3478407	5658
chrX	3478950	5160
chrX	3479365	3422
chrX	3481523	2132
chrX	3485585	3826
chrX	3486289	1676
chrX	3487750	1147
chrX	3491061	2228
chrX	3491330	3893
chrX	3498557	3911
chrX	3500998	5398
chrX	3501912	4849
chrX	3512102	5236
chrX	3517751	2797
chrX	3517761	2651
chrX	3518376	3438
chrX	3533444	4936
chrX	3539070	5431
chrX	3539248	5283
chrX	3540527	5130
chrX	3540874	4071
chrX	3542110	4739
chrX	3555302	4977
chrX	3556907	2557
chrX	3557058	868
chrX	3561596	5653
chrX	3566726	1950
chrX	3569345	1670
chrX	3571501	4643
chrX	3579556	4542
chrX	3579857	3849
chrX	3595827	2357
chrX	3598635	4465
chrX	3598694	4980
chrX	3602492	1992
chrX	3607389	1576
chrX	3608890	4461
chrX	3613891	3743
chrX	3614627	5543
chrX	3615762	2708
chrX	3618132	4098
chrX	3618386	3404
chrX	3618935	5319
chrX	3619524	4381
chrX	3622169	6080
chrX	3622951	3490
chrX	3628427	4894
chrX	3629880	5411
chrX	3631872	2877
chrX	3631961	4635
chrX	3639669	2955
chrX	3643270	5197
chrX	3646417	1571
chrX	3648286	1524
chrX	3649769	5692
chrX	3649810	5737
chrX	3649902	4847
chrX	3655986	2599
chrX	3656805	3211
chrX	3656889	1371
chrX	3659845	1052
chrX	3660415	5054
chrX	3660427	4864
chrX	3664074	2465
chrX	3677894	4939
chrX	3678316	4079
chrX	3678412	1284
chrX	3679381	2151
chrX	3679671	3021
chrX	3681222	1354
chrX	3682391	2512
chrX	3683714	1485
chrX	3691219	4452
chrX	3691779	2942
chrX	3692382	3480
chrX	3702551	3580
chrX	3705249	3688
chrX	3719711	4305
chrX	3723743	1792
chrX	3730031	2630
chrX	3732617	2082
chrX	3863560	1809
chrX	3866734	2936
chrX	3866735	3069
chrX	3869108	1710
chrX	3871081	4480
chrX	3873880	1710
chrX	3881365	3881
chrX	3881394	3990
chrX	3881635	1038
chrX	3883358	4430
chrX	3883426	4302
chrX	3896170	1888
chrX	3902081	2040
chrX	3904409	5306
chrX	3911791	3842
chrX	3912363	3967
chrX	3917483	4550
chrX	3917563	5502
chrX	3922817	4819
chrX	3924311	4932
chrX	3924480	1993
chrX	3927873	3876
chrX	3939617	4672
chrX	3946340	5247
chrX	3947709	1019
chrX	3948553	2510
chrX	3950793	2882
chrX	3952292	3492
chrX	3953330	2364
chrX	3955657	2441
chrX	3956859	3651
chrX	3956940	5124
chrX	3958032	3469
chrX	3958598	4617
chrX	3960252	2447
chrX	3960352	2656
chrX	3960849	5605
chrX	3962928	3579
chrX	3964664	2934
chrX	3966766	1647
chrX	3967253	2633
chrX	3967591	2923
chrX	3969941	3632
chrX	3970116	3035
chrX	3973743	4147
chrX	3975551	2558
chrX	3975814	1040
chrX	3976951	5166
chrX	3977020	3436
chrX	3977497	3283
chrX	3978015	2262
chrX	3979633	5071
chrX	3981361	4961
chrX	3982274	2056
chrX	3983129	1668
chrX	3984128	1311
chrX	3986656	1289
chrX	3987755	4201
chrX	3989620	807
chrX	3990022	3078
chrX	3992026	2312
chrX	3992371	1657
chrX	3992930	4680
chrX	3993211	2837
chrX	3995380	989
chrX	3996285	2935
chrX	3996966	4721
chrX	4000632	2586
chrX	4003005	907
chrX	4005019	3011
chrX	4005044	2733
chrX	4007152	2457
chrX	4008768	3616
chrX	4009282	3855
chrX	4013605	1673
chrX	4014261	3317
chrX	4014563	3119
chrX	4016482	3221
chrX	4018613	4064
chrX	4018978	5109
chrX	4025463	4869
chrX	4027119	3930
chrX	4027141	4757
chrX	4029573	1326
chrX	4029700	1748
chrX	4030349	4052
chrX	4031938	4768
chrX	4034173	1352
chrX	4034960	2796
chrX	4038438	2369
chrX	4042406	4229
chrX	4042692	2993
chrX	4043978	3697
chrX	4044021	2871
chrX	4044950	1264
chrX	4045114	1800
chrX	4047293	4039
chrX	4047752	3061
chrX	4048438	2731
chrX	4048854	4934
chrX	4050185	2661
chrX	4050191	2462
chrX	4050477	4631
chrX	4052543	3569
chrX	4052872	2575
chrX	4053308	4075
chrX	4055519	1523
chrX	4055971	674
chrX	4059220	1678
chrX	4062825	4581
chrX	4071126	3237
chrX	4074702	1649
chrX	4076054	3473
chrX	4076131	3357
chrX	4077143	1612
chrX	4078543	3131
chrX	4078768	2421
chrX	4078901	3379
chrX	4082059	5047
chrX	4086214	2768
chrX	4087932	1629
chrX	4087941	1577
chrX	4089982	3407
chrX	4104242	4375
chrX	4107292	4562
chrX	4110187	4235
chrX	4112813	2421
chrX	4114398	4330
chrX	4114595	4614
chrX	4114692	4699
chrX	4114891	1402
chrX	4115347	2541
chrX	4115397	4953
chrX	4115508	3506
chrX	4117295	1634
chrX	4117302	1646
chrX	4117411	3641
chrX	4117447	4989
chrX	4117491	3729
chrX	4118678	1768
chrX	4118862	1338
chrX	4119860	4668
chrX	4120689	2355
chrX	4120836	4596
chrX	4121309	5257
chrX	4122544	1060
chrX	4125517	3736
chrX	4126599	2893
chrX	4127568	2919
chrX	4129081	3929
chrX	4131969	4452
chrX	4132559	3069
chrX	4132727	2113
chrX	4132775	3313
chrX	4133774	3656
chrX	4133810	4406
chrX	4134689	2797
chrX	4134850	1274
chrX	4136963	1324
chrX	4138988	824
chrX	4140215	5484
chrX	4140240	4491
chrX	4141460	4075
chrX	4141962	4671
chrX	4142260	2335
chrX	4143645	2184
chrX	4144258	4031
chrX	4146436	4037
chrX	4146648	2132
chrX	4148172	1128
chrX	4148701	5813
chrX	4149378	3186
chrX	4150129	1089
chrX	4150894	2296
chrX	4151050	5427
chrX	4151086	5264
chrX	4151996	1648
chrX	4152060	1560
chrX	4154732	4563
chrX	4155586	2915
chrX	4156395	3323
chrX	4156434	3462
chrX	4160830	2003
chrX	4162739	1429
chrX	4167199	5352
chrX	4167239	4559
chrX	4167531	3146
chrX	4170481	1029
chrX	4171178	2036
chrX	4171826	788
chrX	4173027	1470
chrX	4174372	3301
chrX	4177185	3946
chrX	4178289	306
chrX	4179644	1792
chrX	4180531	3360
chrX	4182196	3487
chrX	4182383	2684
chrX	4182408	3892
chrX	4182433	4401
chrX	4184349	4609
chrX	4184504	2753
chrX	4188642	1276
chrX	4191599	1466
chrX	4192814	2854
chrX	4196351	1161
chrX	4197200	3783
chrX	4203914	3377
chrX	4204641	3377
chrX	4205573	3961
chrX	4205718	5205
chrX	4206285	4805
chrX	4206621	3766
chrX	4206732	2752
chrX	4207340	4134
chrX	4208901	1601
chrX	4209586	1677
chrX	4210711	3754
chrX	4213872	4378
chrX	4213971	3114
chrX	4214114	3024
chrX	4214676	791
chrX	4215952	4510
chrX	4216723	4349
chrX	4217034	3309
chrX	4217072	3967
chrX	4217768	4422
chrX	4218822	1566
chrX	4219039	2239
chrX	4220551	1513
chrX	4223250	1101
chrX	4223302	1160
chrX	4223666	1183
chrX	4225858	1800
chrX	4226592	1076
chrX	4227489	4014
chrX	4228027	2732
chrX	4228495	1056
chrX	4229228	4848
chrX	4229407	4138
chrX	4229419	3522
chrX	4230632	2505
chrX	4231520	1985
chrX	4238504	5020
chrX	4238714	4873
chrX	4243855	3555
chrX	4244675	1141
chrX	4244935	2058
chrX	4245418	2528
chrX	4246050	3410
chrX	4247065	677
chrX	4248659	1583
chrX	4251101	3905
chrX	4253953	4133
chrX	4254467	4393
chrX	4255568	4140
chrX	4257284	4980
chrX	4260252	2543
chrX	4261342	3018
chrX	4261464	4549
chrX	4262045	4608
chrX	4264762	3424
chrX	4274781	1889
chrX	4277100	977
chrX	4277454	1782
chrX	4278847	2913
chrX	4279385	5351
chrX	4279400	5245
chrX	4280073	3089
chrX	4280097	2192
chrX	4281033	4468
chrX	4281824	832
chrX	4289078	4737
chrX	4289498	1050
chrX	4289816	4289
chrX	4290902	2325
chrX	4292402	4185
chrX	4292632	4865
chrX	4292705	3581
chrX	4293129	1062
chrX	4293736	5242
chrX	4294558	5223
chrX	4296615	2412
chrX	4304689	4547
chrX	4305902	2483
chrX	4306594	3622
chrX	4306715	4326
chrX	4309462	5468
chrX	4311018	1312
chrX	4315385	4407
chrX	4316549	5560
chrX	4321778	973
chrX	4322017	1113
chrX	4327096	2924
chrX	4327366	2164
chrX	4331804	2567
chrX	4331849	3381
chrX	4334819	2501
chrX	4337301	4700
chrX	4343305	3031
chrX	4344090	4920
chrX	4344897	1652
chrX	4348200	2170
chrX	4351199	1783
chrX	4353437	3089
chrX	4356102	1174
chrX	4362701	2123
chrX	4370353	3721
chrX	4380943	864
chrX	4386176	4741
chrX	4386709	4132
chrX	4386837	1787
chrX	4390063	2235
chrX	4398964	3719
chrX	4399794	2367
chrX	4402281	2379
chrX	4403618	2440
chrX	4411007	1173
chrX	4415366	3121
chrX	4419706	3532
chrX	4426159	3865
chrX	4430103	2249
chrX	4439663	767
chrX	4442328	1773
chrX	4453189	4188
chrX	4454649	2400
chrX	4455001	3181
chrX	4457527	1569
chrX	4471175	1417
chrX	4472028	1493
chrX	4482666	2581
chrX	4482766	4558
chrX	4484116	3946
chrX	4487063	4033
chrX	4488099	3395
chrX	4494656	3159
chrX	4499131	990
chrX	4502412	1960
chrX	4502897	3183
chrX	4503679	2069
chrX	4505330	5021
chrX	4505741	5340
chrX	4507678	1953
chrX	4509087	3227
chrX	4513091	1227
chrX	4515756	1362
chrX	4517730	958
chrX	4518521	1110
chrX	4519353	1601
chrX	4521021	3192
chrX	4523231	1099
chrX	4524953	3061
chrX	4526206	4405
chrX	4527541	2871
chrX	4528466	1998
chrX	4529126	4493
chrX	4532680	5219
chrX	4535532	4186
chrX	4538732	1443
chrX	4538870	619
chrX	4539398	792
chrX	4540694	3647
chrX	4543757	879
chrX	4544942	1713
chrX	4545309	1693
chrX	4547350	1069
chrX	4548127	3888
chrX	4549422	1735
chrX	4551378	1756
chrX	4555871	2531
chrX	4561224	2171
chrX	4563187	2014
chrX	4564035	3735
chrX	4564401	5326
chrX	4564942	3937
chrX	4566537	3038
chrX	4567010	4042
chrX	4569839	1217
chrX	4570292	2205
chrX	4574429	974
chrX	4574685	4348
chrX	4575558	2062
chrX	4576529	2050
chrX	4576808	2962
chrX	4576930	5480
chrX	4578913	1348
chrX	4579025	2963
chrX	4579099	5390
chrX	4579115	5481
chrX	4579981	3600
chrX	4581960	1158
chrX	4582235	3274
chrX	4583589	1088
chrX	4585342	1032
chrX	4589735	5339
chrX	4590983	5333
chrX	4594630	4364
chrX	4596138	1615
chrX	4600686	5272
chrX	4600694	5294
chrX	4601052	4135
chrX	4601110	4883
chrX	4601463	1451
chrX	4602529	2836
chrX	4606551	1256
chrX	4609847	1670
chrX	4611305	3022
chrX	4618823	3934
chrX	4626913	1039
chrX	4630018	3282
chrX	4630370	988
chrX	4630477	2547
chrX	4631165	1084
chrX	4633063	5644
chrX	4633186	4344
chrX	4633635	4667
chrX	4633714	2818
chrX	4635320	1339
chrX	4636542	4924
chrX	4637049	4184
chrX	4637705	3307
chrX	4638250	2593
chrX	4640054	3090
chrX	4642016	3386
chrX	4642066	1794
chrX	4642895	1756
chrX	4643018	2385
chrX	4645483	1157
chrX	4645563	2420
chrX	4647220	2615
chrX	4649097	4605
chrX	4651388	4789
chrX	4655803	3576
chrX	4656968	2970
chrX	4659910	2355
chrX	4660816	5011
chrX	4664195	4568
chrX	4666149	1681
chrX	4666640	4582
chrX	4667353	1569
chrX	4671088	1991
chrX	4671309	1692
chrX	4671915	5493
chrX	4672912	1198
chrX	4673468	3066
chrX	4674021	4824
chrX	4677652	3937
chrX	4679217	4276
chrX	4679223	4224
chrX	4679349	4642
chrX	4686382	913
chrX	4689810	5223
chrX	4690651	3737
chrX	4695837	1505
chrX	4697321	3132
chrX	4697351	3658
chrX	4697429	3987
chrX	4697627	2242
chrX	4697831	1153
chrX	4698009	2450
chrX	4698097	4147
chrX	4698578	1685
chrX	4699443	2011
chrX	4699847	663
chrX	4702071	2044
chrX	4704508	2909
chrX	4706986	4078
chrX	4710559	3555
chrX	4714090	3734
chrX	4714367	3392
chrX	4714797	3856
chrX	4718263	915
chrX	4718637	1597
chrX	4725501	4474
chrX	4726758	3141
chrX	4730787	1675
chrX	4732398	721
chrX	4736402	1771
chrX	4738143	1480
chrX	4738347	1197
chrX	4741943	1745
chrX	4742475	5321
chrX	4746684	4337
chrX	4748997	2801
chrX	4753781	4856
chrX	4753919	1138
chrX	4757726	1425
chrX	4758986	2311
chrX	4760021	3898
chrX	4761654	1460
chrX	4764314	1694
chrX	4767277	866
chrX	4767421	4467
chrX	4768162	3098
chrX	4771521	5492
chrX	4772494	3030
chrX	4775119	4610
chrX	4778983	757
chrX	4782928	344
chrX	4783246	591
chrX	4783395	2293
chrX	4786239	4830
chrX	4790929	4216
chrX	4792061	4801
chrX	4794959	3979
chrX	4795727	2839
chrX	4797471	3143
chrX	4800738	3382
chrX	4820781	2459
chrX	4825493	3355
chrX	4828370	3876
chrX	4830243	3820
chrX	4834038	2168
chrX	4837130	1846
chrX	4837790	5312
chrX	4838343	1795
chrX	4840114	1188
chrX	4842191	4232
chrX	4849865	945
chrX	4850704	4758
chrX	4851056	3002
chrX	4852893	3426
chrX	4857068	4514
chrX	4863973	999
chrX	4865818	2593
chrX	4871591	3712
chrX	4874113	990
chrX	4875477	1330
chrX	4876372	1535
chrX	4876639	887
chrX	4877037	1433
chrX	4880664	5421
chrX	4883392	4021
chrX	4885018	929
chrX	4885453	4015
chrX	4886033	5214
chrX	4891088	5233
chrX	4891727	1503
chrX	4892211	4101
chrX	4893480	963
chrX	4893606	4675
chrX	4895983	3179
chrX	4896439	4773
chrX	4896542	3885
chrX	4896912	1472
chrX	4899033	1732
chrX	4899267	2480
chrX	4900961	857
chrX	4902493	1909
chrX	4902606	1940
chrX	4903071	2718
chrX	4903159	1722
chrX	4903532	5356
chrX	4903664	2648
chrX	4903665	2599
chrX	4905227	2221
chrX	4905403	3620
chrX	4906939	3983
chrX	4908269	2565
chrX	4909282	2667
chrX	4909321	3615
chrX	4909375	1533
chrX	4913882	3430
chrX	4915086	2485
chrX	4915284	3825
chrX	4917965	3960
chrX	4918815	869
chrX	4919597	2527
chrX	4919903	3302
chrX	4921847	1589
chrX	4921915	1862
chrX	4926019	2245
chrX	4928290	1913
chrX	4928429	5022
chrX	4930267	3433
chrX	4930362	1880
chrX	4930801	4326
chrX	4931183	3455
chrX	4934237	2815
chrX	4934799	4401
chrX	4936370	3218
chrX	4937271	1696
chrX	4937359	1197
chrX	4937593	1340
chrX	4939137	2127
chrX	4942237	4057
chrX	4942378	1505
chrX	4942658	4369
chrX	4944730	5001
chrX	4945259	5254
chrX	4945875	3189
chrX	4946446	1291
chrX	4947069	2832
chrX	4947621	4269
chrX	4948816	4884
chrX	4950940	3381
chrX	4950993	5329
chrX	4951075	3381
chrX	4951824	2311
chrX	4955973	1866
chrX	4957167	1480
chrX	4958168	2124
chrX	4960052	3698
chrX	4962575	1715
chrX	4964942	3875
chrX	4966576	1237
chrX	4968518	1758
chrX	4970231	3972
chrX	4971352	882
chrX	4973496	1963
chrX	4977131	4216
chrX	4977159	5077
chrX	4978180	1487
chrX	4980051	3488
chrX	4986358	1790
chrX	4986613	1101
chrX	4991252	4124
chrX	4992953	4047
chrX	4997423	3064
chrX	5000892	3777
chrX	5004555	3421
chrX	5005238	1088
chrX	5005273	1768
chrX	5006500	1077
chrX	5008411	1170
chrX	5011740	2915
chrX	5012853	3417
chrX	5013068	2923
chrX	5020466	4525
chrX	5023991	5199
chrX	5025222	3642
chrX	5027987	2176
chrX	5033565	1288
chrX	5035617	1861
chrX	5038180	5357
chrX	5038379	1457
chrX	5040133	2816
chrX	5041280	1600
chrX	5042137	1887
chrX	5042940	3784
chrX	5044750	3669
chrX	5044753	3807
chrX	5044764	4181
chrX	5045078	922
chrX	5050556	2244
chrX	5050841	2252
chrX	5050905	1888
chrX	5052213	2888
chrX	5054104	2328
chrX	5063464	2948
chrX	5063474	3075
chrX	5063607	1787
chrX	5064774	520
chrX	5064799	637
chrX	5064801	664
chrX	5065498	2583
chrX	5065648	2900
chrX	5065777	4324
chrX	5066135	3976
chrX	5066956	1286
chrX	5067154	3565
chrX	5070186	1506
chrX	5070635	890
chrX	5073068	371
chrX	5074102	3324
chrX	5074304	1185
chrX	5075502	3013
chrX	5077026	3006
chrX	5077703	2402
chrX	5079281	1962
chrX	5079835	3666
chrX	5080474	1876
chrX	5081654	3745
chrX	5082597	1467
chrX	5084949	5101
chrX	5085796	1301
chrX	5086126	4189
chrX	5087791	3741
chrX	5088324	3672
chrX	5090687	641
chrX	5092832	3563
chrX	5093621	1770
chrX	5094340	3961
chrX	5094375	4224
chrX	5095166	4022
chrX	5097171	1492
chrX	5098741	4741
chrX	5098749	4542
chrX	5107059	1430
chrX	5109816	4945
chrX	5117394	3975
chrX	5119276	3067
chrX	5124026	1744
chrX	5127877	1691
chrX	5128502	4487
chrX	5130128	3422
chrX	5132519	3576
chrX	5134724	1769
chrX	5135595	1155
chrX	5146015	3075
chrX	5146020	3135
chrX	5150641	960
chrX	5151595	2085
chrX	5152795	2149
chrX	5154329	4685
chrX	5154949	3481
chrX	5156782	3674
chrX	5157679	4900
chrX	5166084	890
chrX	5166719	1137
chrX	5167526	4154
chrX	5168658	1891
chrX	5170214	3443
chrX	5170235	3696
chrX	5170792	2040
chrX	5176840	2990
chrX	5177548	4352
chrX	5179717	1171
chrX	5183094	4816
chrX	5184702	1280
chrX	5184735	1230
chrX	5185062	3858
chrX	5185649	3056
chrX	5189280	1169
chrX	5191321	2137
chrX	5199099	3165
chrX	5200273	2572
chrX	5200478	1360
chrX	5200603	2178
chrX	5201049	4587
chrX	5203883	1444
chrX	5210028	4081
chrX	5212539	1069
chrX	5213875	2635
chrX	5213906	3571
chrX	5213929	2320
chrX	5214876	2961
chrX	5215802	3397
chrX	5218904	725
chrX	5222727	529
chrX	5224834	4638
chrX	5228454	1779
chrX	5229798	903
chrX	5230597	1201
chrX	5232301	2141
chrX	5245262	3095
chrX	5247457	1148
chrX	5248877	1093
chrX	5250239	4043
chrX	5253524	3180
chrX	5253928	3125
chrX	5254454	3440
chrX	5258071	1626
chrX	5258406	1316
chrX	5259075	3671
chrX	5259115	2857
chrX	5259246	1046
chrX	5262227	3097
chrX	5262490	2581
chrX	5263124	4775
chrX	5263461	5653
chrX	5264852	4053
chrX	5268438	5110
chrX	5270674	4848
chrX	5273310	2085
chrX	5273914	2613
chrX	5274388	2714
chrX	5274498	2826
chrX	5277949	3159
chrX	5278007	5863
chrX	5278309	1269
chrX	5279114	1612
chrX	5279429	1523
chrX	5279710	3283
chrX	5279869	4419
chrX	5280368	3038
chrX	5280568	4495
chrX	5280891	4546
chrX	5280904	4748
chrX	5281563	2125
chrX	5285056	3359
chrX	5285107	3789
chrX	5286782	3561
chrX	5288414	4753
chrX	5291691	4921
chrX	5292182	2499
chrX	5293119	4603
chrX	5294609	4035
chrX	5295396	3447
chrX	5295578	1807
chrX	5296296	1021
chrX	5298120	3612
chrX	5298539	3801
chrX	5298603	4242
chrX	5298633	4667
chrX	5304339	2607
chrX	5304927	3280
chrX	5305237	3311
chrX	5305541	3847
chrX	5307320	4553
chrX	5307388	2307
chrX	5307861	2336
chrX	5308092	4403
chrX	5308515	5625
chrX	5308927	3545
chrX	5309180	5315
chrX	5311243	5534
chrX	5311652	2430
chrX	5311778	3011
chrX	5314627	2708
chrX	5314870	4367
chrX	5314906	3922
chrX	5315723	2893
chrX	5321350	3498
chrX	5321587	5427
chrX	5322255	2226
chrX	5324694	1260
chrX	5326037	1600
chrX	5326890	2301
chrX	5327093	4149
chrX	5327231	4474
chrX	5328026	3470
chrX	5328028	3515
chrX	5329629	3575
chrX	5329636	3308
chrX	5331522	1094
chrX	5332135	1553
chrX	5332140	1539
chrX	5333179	4765
chrX	5336321	2035
chrX	5336992	4450
chrX	5338323	2877
chrX	5338608	1342
chrX	5343390	3415
chrX	5343565	1007
chrX	5350510	2271
chrX	5354232	1892
chrX	5356839	2126
chrX	5357172	5752
chrX	5359936	4414
chrX	5360814	1712
chrX	5362773	2696
chrX	5363146	4031
chrX	5367248	5387
chrX	5371016	2905
chrX	5371792	2146
chrX	5372290	2405
chrX	5377122	2134
chrX	5377188	1655
chrX	5378030	2253
chrX	5378837	3922
chrX	5378999	3134
chrX	5379481	1200
chrX	5380234	1715
chrX	5381985	5593
chrX	5382294	2149
chrX	5383489	3058
chrX	5384807	2883
chrX	5386859	1837
chrX	5386913	2160
chrX	5386942	1890
chrX	5387246	1393
chrX	5392245	5423
chrX	5392276	5415
chrX	5393317	5497
chrX	5395408	1151
chrX	5404614	1421
chrX	5405710	3228
chrX	5416310	2284
chrX	5418498	1867
chrX	5420194	633
chrX	5425881	2530
chrX	5426174	1078
chrX	5427162	4864
chrX	5429770	3775
chrX	5430150	1975
chrX	5431009	2552
chrX	5432123	1870
chrX	5432588	1816
chrX	5432944	1296
chrX	5433594	2993
chrX	5435882	1147
chrX	5436681	3199
chrX	5436723	1839
chrX	5437385	5021
chrX	5438008	2989
chrX	5438349	2290
chrX	5440049	4586
chrX	5442985	4991
chrX	5443348	995
chrX	5443823	5979
chrX	5443829	5958
chrX	5443961	5813
chrX	5443962	5807
chrX	5444068	2448
chrX	5444817	2348
chrX	5445448	2909
chrX	5446119	4285
chrX	5447498	2776
chrX	5447531	1367
