chr	pos	non_missing_samples
chr17	812404	3337
chr17	812750	3258
chr17	813875	3877
chr17	814063	6591
chr17	814320	5621
chr17	814418	2730
chr17	814529	1757
chr17	815668	6086
chr17	816250	2051
chr17	817095	5043
chr17	817116	4321
chr17	817995	4672
chr17	818027	4260
chr17	818521	3604
chr17	819791	5282
chr17	820324	4713
chr17	823823	6265
chr17	827031	6159
chr17	828226	4015
chr17	829160	3133
chr17	831109	4711
chr17	831667	5461
chr17	833184	2326
chr17	833790	6134
chr17	836541	4613
chr17	836631	6532
chr17	836675	5366
chr17	838175	6042
chr17	840805	5202
chr17	840983	5842
chr17	846481	5286
chr17	847514	2562
chr17	850226	6463
chr17	850542	3696
chr17	857257	4324
chr17	857840	6136
chr17	861226	6458
chr17	861533	6279
chr17	865499	5156
chr17	867464	5405
chr17	872819	4019
chr17	874596	5895
chr17	877926	3533
chr17	881191	3880
chr17	881476	5577
chr17	889921	5408
chr17	896190	5737
chr17	902110	5470
chr17	902322	2915
chr17	903913	4878
chr17	906268	5362
chr17	908352	6449
chr17	909653	5316
chr17	910857	2990
chr17	911294	5778
chr17	916446	6467
chr17	916466	6365
chr17	917146	5893
chr17	918173	2175
chr17	920482	6663
chr17	923916	4592
chr17	928717	6237
chr17	929624	6186
chr17	929872	6028
chr17	929895	5980
chr17	930951	4942
chr17	931002	5769
chr17	931937	4885
chr17	932023	5566
chr17	936300	5011
chr17	941070	5964
chr17	941439	6104
chr17	942192	6277
chr17	943079	3904
chr17	944546	6023
chr17	946072	6298
chr17	947233	4995
chr17	950479	5836
chr17	951420	5650
chr17	952343	5969
chr17	952729	5398
chr17	953456	5852
chr17	956848	5772
chr17	959515	3957
chr17	961900	5276
chr17	964730	5735
chr17	970413	5913
chr17	978653	4919
chr17	980526	6136
chr17	981239	5668
chr17	986021	5589
chr17	986742	6201
chr17	987221	5132
chr17	990890	5956
chr17	990939	6019
chr17	993600	3890
chr17	994735	5155
chr17	995866	6326
chr17	997035	4658
chr17	1002010	6071
chr17	1002846	6221
chr17	1003408	4562
chr17	1003611	5693
chr17	1004952	3511
chr17	1005530	4765
chr17	1007540	5385
chr17	1008154	5698
chr17	1009156	3588
chr17	1010478	6561
chr17	1014741	4923
chr17	1014897	6008
chr17	1016939	3455
chr17	1020066	4554
chr17	1020183	4825
chr17	1026163	6420
chr17	1028676	6212
chr17	1031752	6019
chr17	1037132	5832
chr17	1037159	5670
chr17	1038188	5730
chr17	1038518	5485
chr17	1042959	5578
chr17	1044233	3904
chr17	1048809	6175
chr17	1051266	6028
chr17	1053790	5952
chr17	1053794	5914
chr17	1058843	6345
chr17	1060030	1666
chr17	1061130	5894
chr17	1068393	5480
chr17	1070618	6404
chr17	1071061	5311
chr17	1071115	6294
chr17	1071624	5757
chr17	1073303	3100
chr17	1075712	5831
chr17	1078271	5924
chr17	1084331	5116
chr17	1084729	4730
chr17	1085422	5929
chr17	1087809	5223
chr17	1092419	5327
chr17	1093491	4888
chr17	1094119	6142
chr17	1095140	5965
chr17	1097384	4850
chr17	1098724	4462
chr17	1100469	5619
chr17	1101582	6012
chr17	1102597	5475
chr17	1105754	5333
chr17	1113072	1851
chr17	1114910	4937
chr17	1116305	5195
chr17	1116601	6098
chr17	1116991	6034
chr17	1120137	6051
chr17	1120390	3921
chr17	1120797	2261
chr17	1124665	6183
chr17	1129051	3557
chr17	1129412	5918
chr17	1130954	3860
chr17	1131179	4130
chr17	1136052	4994
chr17	1145341	4827
chr17	1148225	3544
chr17	1151392	6094
chr17	1151425	4768
chr17	1154536	4287
chr17	1156296	4847
chr17	1159586	6053
chr17	1160783	3453
chr17	1162674	3942
chr17	1162905	3854
chr17	1164024	5875
chr17	1165384	4398
chr17	1168676	5383
chr17	1177002	3930
chr17	1182166	5354
chr17	1183464	5320
chr17	1189327	4570
chr17	1196088	5750
chr17	1197557	5603
chr17	1204291	6151
chr17	1204412	6081
chr17	1204864	5680
chr17	1206042	5832
chr17	1207467	6431
chr17	1208610	5171
chr17	1209162	5415
chr17	1209868	6252
chr17	1209989	4182
chr17	1215922	5952
chr17	1218070	4601
chr17	1219490	6555
chr17	1220321	2706
chr17	1223165	2989
chr17	1225797	2876
chr17	1227479	5284
chr17	1232743	4200
chr17	1233239	6409
chr17	1233556	5526
chr17	1233635	4277
chr17	1238054	1959
chr17	1240693	6235
chr17	1240943	2994
chr17	1241312	4200
chr17	1243979	5544
chr17	1244992	4743
chr17	1246892	4132
chr17	1249777	1510
chr17	1254875	5545
chr17	1268683	1803
chr17	1269965	5037
chr17	1270562	3633
chr17	1272899	5551
chr17	1273322	6032
chr17	1276567	4082
chr17	1278700	5962
chr17	1278846	4522
chr17	1280018	3350
chr17	1280109	5541
chr17	1281517	2653
chr17	1281864	4554
chr17	1282979	5359
chr17	1283998	2276
chr17	1289559	5011
chr17	1292623	4293
chr17	1294486	5519
chr17	1294895	1548
chr17	1297606	3515
chr17	1300940	5107
chr17	1302472	5263
chr17	1308463	3963
chr17	1308828	4163
chr17	1308935	5824
chr17	1317761	5175
chr17	1320113	4985
chr17	1325297	2582
chr17	1327715	6175
chr17	1348989	5608
chr17	1349034	5948
chr17	1352429	6224
chr17	1355484	2774
chr17	1355551	1426
chr17	1364896	5698
chr17	1365747	6012
chr17	1367122	6275
chr17	1372094	5490
chr17	1372636	5624
chr17	1374503	5753
chr17	1375948	6127
chr17	1378168	5076
chr17	1379038	5729
chr17	1381005	5681
chr17	1387684	5892
chr17	1390499	5158
chr17	1391405	1520
chr17	1393486	6314
chr17	1398406	6304
chr17	1401613	6236
chr17	1403477	5440
chr17	1409887	5559
chr17	1411597	6486
chr17	1412672	5693
chr17	1415367	6195
chr17	1415960	6067
chr17	1416241	3358
chr17	1422025	5212
chr17	1423566	6229
chr17	1424948	2968
chr17	1433758	6062
chr17	1433913	5046
chr17	1436818	5864
chr17	1437174	6163
chr17	1437334	5548
chr17	1441035	4482
chr17	1444702	5632
chr17	1445570	5893
chr17	1446656	5512
chr17	1447756	6150
chr17	1456507	5813
chr17	1457839	3360
chr17	1458872	5506
chr17	1459557	5982
chr17	1460328	5959
chr17	1462012	4856
chr17	1464127	3978
chr17	1471611	5988
chr17	1473578	5205
chr17	1474982	6631
chr17	1477522	5182
chr17	1477619	5236
chr17	1479165	6202
chr17	1483586	5962
chr17	1492513	5851
chr17	1492881	3810
chr17	1493715	5695
chr17	1493816	5882
chr17	1495940	3956
chr17	1499216	5836
chr17	1510258	4791
chr17	1515947	5772
chr17	1517914	5778
chr17	1519775	5324
chr17	1519810	5566
chr17	1521921	4957
chr17	1528323	5733
chr17	1530271	5517
chr17	1533538	4810
chr17	1538546	3269
chr17	1542190	4695
chr17	1550106	6167
chr17	1567689	3136
chr17	1570587	2303
chr17	1574342	5931
chr17	1574406	5836
chr17	1578032	6090
chr17	1578835	5519
chr17	1582010	4672
chr17	1582205	5887
chr17	1583302	6155
chr17	1583415	5932
chr17	1583907	5024
chr17	1588930	5947
chr17	1594359	5752
chr17	1611002	5699
chr17	1612199	4948
chr17	1614225	5053
chr17	1618363	5671
chr17	1622177	6277
chr17	1630584	5294
chr17	1634104	2211
chr17	1635883	4565
chr17	1636477	4279
chr17	1637074	5251
chr17	1637302	5920
chr17	1637434	5892
chr17	1637777	5763
chr17	1640709	5552
chr17	1640793	5903
chr17	1641715	5282
chr17	1644632	1080
chr17	1648294	5951
chr17	1651780	5100
chr17	1653091	4722
chr17	1656215	3948
chr17	1657073	5610
chr17	1657653	5867
chr17	1660611	5970
chr17	1660801	6049
chr17	1665706	5793
chr17	1666016	5881
chr17	1667674	3031
chr17	1673276	5124
chr17	1679312	5482
chr17	1683012	4738
chr17	1684953	3216
chr17	1685645	5593
chr17	1685976	5791
chr17	1686410	6155
chr17	1687560	4232
chr17	1687796	3162
chr17	1689657	4704
chr17	1690427	5278
chr17	1690439	5568
chr17	1690752	4671
chr17	1695973	5989
chr17	1696014	4182
chr17	1696644	3365
chr17	1703982	5400
chr17	1704296	4526
chr17	1706657	3824
chr17	1709773	4509
chr17	1710592	2524
chr17	1711105	2458
chr17	1711478	2685
chr17	1715435	4677
chr17	1717695	4258
chr17	1727298	2345
chr17	1745003	3188
chr17	1749508	3264
chr17	1756351	3025
chr17	1757976	3295
chr17	1758203	3576
chr17	1762489	3930
chr17	1764241	3961
chr17	1768444	3662
chr17	1771763	6516
chr17	1772456	2991
chr17	1773163	6223
chr17	1773273	6442
chr17	1774790	4811
chr17	1777427	3023
chr17	1778272	2963
chr17	1778566	4113
chr17	1778682	5286
chr17	1781177	4010
chr17	1782133	6052
chr17	1782952	5846
chr17	1783812	3804
chr17	1786133	5682
chr17	1787916	4038
chr17	1787949	3649
chr17	1788646	5288
chr17	1792174	5930
chr17	1794543	6006
chr17	1794680	5924
chr17	1795180	3082
chr17	1797890	5519
chr17	1799658	5549
chr17	1799956	5467
chr17	1800087	5151
chr17	1800600	6284
chr17	1800886	5184
chr17	1801189	5523
chr17	1801263	3712
chr17	1801592	6214
chr17	1807705	3816
chr17	1811983	3403
chr17	1813258	4602
chr17	1814958	5661
chr17	1819830	5085
chr17	1820080	4353
chr17	1824305	5799
chr17	1834118	4104
chr17	1837021	6184
chr17	1838352	5906
chr17	1843189	6288
chr17	1844519	6165
chr17	1844522	6167
chr17	1844827	5204
chr17	1844871	4244
chr17	1845950	6035
chr17	1846831	6241
chr17	1848217	5719
chr17	1852831	5577
chr17	1859147	1582
chr17	1859530	5801
chr17	1860638	6427
chr17	1861561	5858
chr17	1861604	5555
chr17	1862768	6236
chr17	1864749	5077
chr17	1866892	5866
chr17	1870365	6161
chr17	1873008	4571
chr17	1873672	4591
chr17	1873993	6082
chr17	1879293	5051
chr17	1880141	5565
chr17	1883811	5846
chr17	1885125	4618
chr17	1890584	4100
chr17	1896930	5936
chr17	1897820	6301
chr17	1898800	6270
chr17	1902888	6061
chr17	1908213	6099
chr17	1910246	4597
chr17	1915451	6130
chr17	1917474	5843
chr17	1917610	6002
chr17	1918263	5843
chr17	1919936	4459
chr17	1921816	6624
chr17	1921929	5993
chr17	1922235	6131
chr17	1923056	5846
chr17	1924805	2798
chr17	1931655	5505
chr17	1931702	5522
chr17	1939543	5850
chr17	1940232	6165
chr17	1941048	5587
chr17	1943196	6146
chr17	1943614	5934
chr17	1945744	6003
chr17	1945746	5990
chr17	1948601	6282
chr17	1952079	2724
chr17	1956692	5154
chr17	1964018	5611
chr17	1965542	2076
chr17	1966252	6117
chr17	1966457	5544
chr17	1970201	4920
chr17	1974384	4837
chr17	1975657	6123
chr17	1977862	2090
chr17	1979792	5566
chr17	1981480	6155
chr17	1981636	3292
chr17	1982952	4868
chr17	1984540	6280
chr17	1985492	4641
chr17	1985843	6065
chr17	1986602	5337
chr17	1989637	5952
chr17	1990031	5580
chr17	1990460	5645
chr17	1990526	5882
chr17	1991097	5998
chr17	1992150	5349
chr17	1994130	2083
chr17	1997444	5679
chr17	1998345	5429
chr17	2001657	4525
chr17	2001856	2283
chr17	2002880	3947
chr17	2005969	5303
chr17	2008904	5781
chr17	2008938	5774
chr17	2009752	5680
chr17	2010318	1567
chr17	2010597	5475
chr17	2017079	2384
chr17	2027644	4948
chr17	2028025	4768
chr17	2031382	4079
chr17	2035591	4139
chr17	2050166	2467
chr17	2055300	3657
chr17	2056647	5986
chr17	2064831	2790
chr17	2068932	4025
chr17	2072949	5813
chr17	2076352	3581
chr17	2078890	5612
chr17	2081419	5052
chr17	2082727	5264
chr17	2084305	6480
chr17	2084712	5092
chr17	2089754	5935
chr17	2090341	5903
chr17	2091308	6076
chr17	2091729	5757
chr17	2091765	5934
chr17	2095712	5480
chr17	2095954	5728
chr17	2097483	4908
chr17	2098417	5199
chr17	2102437	5529
chr17	2104292	3477
chr17	2107623	4199
chr17	2108853	3955
chr17	2116798	5186
chr17	2117945	1740
chr17	2119101	5246
chr17	2119475	5980
chr17	2122755	5119
chr17	2124327	2222
chr17	2125605	5688
chr17	2126504	5554
chr17	2134338	5574
chr17	2138658	5378
chr17	2141882	3354
chr17	2143460	6243
chr17	2144989	6203
chr17	2145193	4417
chr17	2147291	5462
chr17	2149425	4046
chr17	2149505	3138
chr17	2160214	3705
chr17	2166078	2675
chr17	2167690	5217
chr17	2171637	4254
chr17	2173063	6257
chr17	2178992	5467
chr17	2179158	6131
chr17	2187051	5681
chr17	2196150	5317
chr17	2201149	4139
chr17	2203025	6296
chr17	2203167	5756
chr17	2207425	5389
chr17	2208898	1550
chr17	2208899	1538
chr17	2210614	6003
chr17	2216258	4274
chr17	2236404	4589
chr17	2237461	4277
chr17	2247982	4749
chr17	2249904	5385
chr17	2251059	3825
chr17	2255351	5860
chr17	2262703	5113
chr17	2264023	6290
chr17	2264479	4460
chr17	2266055	5553
chr17	2266799	4238
chr17	2268311	4627
chr17	2270284	6125
chr17	2272024	5312
chr17	2274062	5487
chr17	2276085	6481
chr17	2278555	5001
chr17	2278609	5719
chr17	2280934	5092
chr17	2284702	5659
chr17	2292916	6062
chr17	2294048	5926
chr17	2295371	5963
chr17	2296014	2682
chr17	2298974	5851
chr17	2306695	2994
chr17	2309117	4354
chr17	2317339	5827
chr17	2318177	4035
chr17	2320175	3964
chr17	2320875	2994
chr17	2322776	6165
chr17	2323517	6252
chr17	2326480	5616
chr17	2328368	3335
chr17	2336838	5566
chr17	2337894	5531
chr17	2353706	5033
chr17	2355517	2306
chr17	2361507	2988
chr17	2366291	5528
chr17	2366424	5983
chr17	2366585	4061
chr17	2378450	6041
chr17	2378538	5653
chr17	2385240	5806
chr17	2389494	2586
chr17	2390708	6131
chr17	2390711	6046
chr17	2393319	1779
chr17	2394796	4316
chr17	2399830	1736
chr17	2407338	2650
chr17	2414208	1791
chr17	2414549	2660
chr17	2415562	3765
chr17	2420934	6344
chr17	2427726	5972
chr17	2428508	6306
chr17	2428703	5603
chr17	2430091	3986
chr17	2430126	5435
chr17	2431353	5352
chr17	2434024	1687
chr17	2436346	3487
chr17	2441551	5725
chr17	2445904	5735
chr17	2449135	5966
chr17	2450624	3008
chr17	2452623	5988
chr17	2453908	5141
chr17	2455523	5641
chr17	2461707	5637
chr17	2468169	6102
chr17	2468219	5659
chr17	2470326	2180
chr17	2502386	2625
chr17	2509361	2703
chr17	2535867	5041
chr17	2537082	3791
chr17	2554201	4833
chr17	2555401	2566
chr17	2561169	2807
chr17	2561297	1860
chr17	2562153	4370
chr17	2563261	2533
chr17	2573652	2822
chr17	2573858	1664
chr17	2574821	1768
chr17	2578648	2779
chr17	2588281	2628
chr17	2592031	4497
chr17	2594218	6013
chr17	2597969	4263
chr17	2608488	5700
chr17	2612932	5063
chr17	2619416	3605
chr17	2624907	4340
chr17	2629170	6505
chr17	2631985	5178
chr17	2633324	5803
chr17	2638490	6241
chr17	2641105	6040
chr17	2641288	4681
chr17	2646348	5833
chr17	2646987	5866
chr17	2654152	4203
chr17	2654246	5241
chr17	2660139	4105
chr17	2664026	6163
chr17	2665012	3136
chr17	2668281	5993
chr17	2678507	5487
chr17	2682079	6074
chr17	2684422	5769
chr17	2692321	3034
chr17	2696336	5672
chr17	2698017	4477
chr17	2699935	5609
chr17	2700105	5655
chr17	2701998	5409
chr17	2702161	3464
chr17	2705655	5945
chr17	2706547	5794
chr17	2706583	4410
chr17	2707605	5675
chr17	2707991	4849
chr17	2708338	6620
chr17	2708348	6467
chr17	2711143	5406
chr17	2715814	5854
chr17	2725533	6151
chr17	2726325	6083
chr17	2726337	6326
chr17	2729652	5841
chr17	2730469	5384
chr17	2732876	6449
chr17	2737161	4294
chr17	2739061	4737
chr17	2739493	5718
chr17	2740799	5275
chr17	2745266	4597
chr17	2748042	4068
chr17	2751137	5999
chr17	2753106	6050
chr17	2754802	4438
chr17	2754856	5584
chr17	2755263	3338
chr17	2760272	5319
chr17	2760353	5930
chr17	2760373	5945
chr17	2766970	5106
chr17	2768225	6127
chr17	2771512	5927
chr17	2772738	1669
chr17	2773932	2073
chr17	2775203	2658
chr17	2775742	5517
chr17	2778988	5439
chr17	2779711	5420
chr17	2781510	5394
chr17	2783825	5505
chr17	2785895	2732
chr17	2787138	5574
chr17	2788190	4583
chr17	2788967	5637
chr17	2789175	4194
chr17	2792530	5462
chr17	2793532	5405
chr17	2793967	3151
chr17	2794856	6177
chr17	2796645	5806
chr17	2796684	5458
chr17	2796982	6541
chr17	2797013	5718
chr17	2799801	6191
chr17	2803516	3127
chr17	2804487	4533
chr17	2804858	5474
chr17	2805037	4420
chr17	2805998	5750
chr17	2807088	4339
chr17	2807895	6018
chr17	2809192	3682
chr17	2810166	1785
chr17	2812445	5662
chr17	2815162	5988
chr17	2817059	6101
chr17	2819869	6202
chr17	2822291	5295
chr17	2822317	5058
chr17	2825538	5607
chr17	2825605	4845
chr17	2827958	5531
chr17	2832092	4151
chr17	2832726	5595
chr17	2833328	4723
chr17	2836525	5582
chr17	2838206	5120
chr17	2838926	3886
chr17	2839602	5933
chr17	2840368	5520
chr17	2840762	5959
chr17	2840931	5364
chr17	2841595	5485
chr17	2843998	5549
chr17	2850487	5853
chr17	2851323	4305
chr17	2853515	1423
chr17	2854702	4504
chr17	2855602	5903
chr17	2860024	6368
chr17	2861669	5344
chr17	2862428	5459
chr17	2865008	5828
chr17	2869541	5715
chr17	2869918	3828
chr17	2870905	5524
chr17	2873967	1396
chr17	2876226	5517
chr17	2878222	4015
chr17	2881291	6091
chr17	2881343	5574
chr17	2883199	5840
chr17	2885090	5534
chr17	2885146	5225
chr17	2885808	5118
chr17	2886091	5172
chr17	2886122	5770
chr17	2886642	5973
chr17	2887139	5946
chr17	2887954	5149
chr17	2888067	5034
chr17	2889041	5520
chr17	2893363	5819
chr17	2893665	5577
chr17	2894569	3706
chr17	2897577	5783
chr17	2898095	6178
chr17	2898534	6452
chr17	2899292	3568
chr17	2899908	5530
chr17	2899994	4011
chr17	2906098	5837
chr17	2906710	5840
chr17	2908816	5267
chr17	2914059	4602
chr17	2915589	1917
chr17	2918187	5128
chr17	2918492	3475
chr17	2918626	6121
chr17	2919393	6206
chr17	2920124	5506
chr17	2921022	4963
chr17	2921637	5634
chr17	2921692	5256
chr17	2922026	4943
chr17	2922484	5909
chr17	2922968	2407
chr17	2923767	5890
chr17	2924115	5526
chr17	2928864	4419
chr17	2931580	5455
chr17	2933109	5788
chr17	2933123	5373
chr17	2939439	5174
chr17	2939582	5411
chr17	2940583	4326
chr17	2940759	6046
chr17	2942346	5219
chr17	2942648	6259
chr17	2944778	3777
chr17	2947593	5422
chr17	2953418	6223
chr17	2979411	5702
chr17	2985816	6663
chr17	2993886	3061
chr17	2994081	3961
chr17	2995253	5096
chr17	2995572	5704
chr17	3006485	6262
chr17	3008882	5703
chr17	3009955	1808
chr17	3011213	4333
chr17	3011214	4405
chr17	3017213	4678
chr17	3019625	4719
chr17	3019725	4898
chr17	3019790	6182
chr17	3020652	1965
chr17	3022970	1103
chr17	3025753	3129
chr17	3028250	5959
chr17	3028634	3853
chr17	3029420	6278
chr17	3029454	5503
chr17	3029554	5805
chr17	3034349	4950
chr17	3034989	6082
chr17	3035106	4720
chr17	3037207	2936
chr17	3038006	5033
chr17	3038016	4891
chr17	3045626	5196
chr17	3049680	2929
chr17	3049748	5050
chr17	3049904	5673
chr17	3057413	5039
chr17	3057511	2501
chr17	3057708	6139
chr17	3057883	5706
chr17	3059811	5421
chr17	3059871	2237
chr17	3060293	5792
chr17	3060316	5581
chr17	3061943	2815
chr17	3063642	6103
chr17	3063652	6025
chr17	3065034	1624
chr17	3066287	5765
chr17	3067154	6335
chr17	3070173	3835
chr17	3071031	5956
chr17	3073745	5887
chr17	3075814	5441
chr17	3077735	3570
chr17	3078700	2813
chr17	3085993	4763
chr17	3086153	5268
chr17	3087577	1901
chr17	3087861	4798
chr17	3093878	3220
chr17	3096308	3181
chr17	3096726	1206
chr17	3098427	5868
chr17	3098544	3566
chr17	3099465	2508
chr17	3100802	4202
chr17	3101578	5602
chr17	3101590	6034
chr17	3101691	5195
chr17	3102110	3159
chr17	3103320	3612
chr17	3111263	4353
chr17	3111580	3103
chr17	3112249	4910
chr17	3112950	5395
chr17	3113273	4468
chr17	3113575	4344
chr17	3115589	5585
chr17	3118382	4725
chr17	3118733	4379
chr17	3119008	4063
chr17	3119297	5570
chr17	3119673	4112
chr17	3119767	3177
chr17	3159496	2425
chr17	3160448	6711
chr17	3160449	6714
chr17	3161590	5991
chr17	3162280	5673
chr17	3164801	5320
chr17	3165009	5554
chr17	3165668	4379
chr17	3167762	3854
chr17	3168230	3409
chr17	3168579	1175
chr17	3169458	5234
chr17	3170011	5636
chr17	3172785	4922
chr17	3174901	5516
chr17	3181384	4637
chr17	3183985	5638
chr17	3184093	5155
chr17	3185400	5693
chr17	3187023	5297
chr17	3190533	3925
chr17	3191230	921
chr17	3193958	5467
chr17	3200851	5642
chr17	3202878	5923
chr17	3203464	2488
chr17	3208350	2763
chr17	3209402	4265
chr17	3210368	5443
chr17	3210839	3154
chr17	3211001	3923
chr17	3211814	5324
chr17	3212779	3809
chr17	3212858	4572
chr17	3213728	5536
chr17	3214106	5943
chr17	3214181	6512
chr17	3214314	5849
chr17	3214916	5313
chr17	3214969	6203
chr17	3215882	3676
chr17	3219515	3467
chr17	3219637	4914
chr17	3220544	5343
chr17	3221974	4496
chr17	3237858	4231
chr17	3238641	1742
chr17	3246809	5702
chr17	3247652	5377
chr17	3247683	5376
chr17	3248471	4558
chr17	3250394	4144
chr17	3261411	3949
chr17	3261495	1660
chr17	3262187	2821
chr17	3266022	5982
chr17	3269345	4642
chr17	3269607	6293
chr17	3270148	5038
chr17	3276385	2352
chr17	3280820	5974
chr17	3280825	5946
chr17	3282219	3904
chr17	3282372	3944
chr17	3284707	5338
chr17	3285752	4934
chr17	3285845	5870
chr17	3287932	5077
chr17	3293338	5781
chr17	3298084	4283
chr17	3302988	4632
chr17	3303409	4886
chr17	3305441	4057
chr17	3305734	4868
