chr	pos	non_missing_samples
chr14	20691962	5458
chr14	20692188	5428
chr14	20692305	5994
chr14	20692453	5884
chr14	20692643	4164
chr14	20692999	3200
chr14	20693979	2025
chr14	20694079	6055
chr14	20694602	3310
chr14	20694770	4196
chr14	20694968	4049
chr14	20695304	3332
chr14	20697600	3947
chr14	20698239	5399
chr14	20707100	5786
chr14	20707179	3452
chr14	20709015	5227
chr14	20709118	1103
chr14	20712322	4169
chr14	20714174	5216
chr14	20714295	4371
chr14	20716025	6015
chr14	20716841	5795
chr14	20719360	6043
chr14	20723446	5554
chr14	20723695	3696
chr14	20724318	4876
chr14	20728063	2339
chr14	20731036	5810
chr14	20731130	5207
chr14	20731855	6319
chr14	20731947	2602
chr14	20743269	5593
chr14	20754712	1094
chr14	20755287	2174
chr14	20755381	4476
chr14	20756887	5654
chr14	20757928	5015
chr14	20758949	1609
chr14	20763446	5857
chr14	20764585	5474
chr14	20769294	2831
chr14	20770036	5408
chr14	20773865	3798
chr14	20780367	3928
chr14	20780751	3542
chr14	20784718	4761
chr14	20786009	6692
chr14	20789914	3059
chr14	20793893	2554
chr14	20795715	5214
chr14	20797582	1337
chr14	20799103	5038
chr14	20802315	1844
chr14	20802707	1490
chr14	20806295	4509
chr14	20806353	6353
chr14	20806421	5786
chr14	20811332	3856
chr14	20813289	5631
chr14	20814865	2497
chr14	20817913	4477
chr14	20818131	5682
chr14	20818602	2651
chr14	20818983	4295
chr14	20822308	4719
chr14	20823052	5983
chr14	20823095	5364
chr14	20824415	5194
chr14	20824859	4404
chr14	20825094	4049
chr14	20826243	2820
chr14	20827561	4289
chr14	20829119	1454
chr14	20829438	2584
chr14	20829966	2128
chr14	20834548	6048
chr14	20836582	5563
chr14	20838713	1529
chr14	20841313	4968
chr14	20844859	5291
chr14	20850093	6003
chr14	20852029	4090
chr14	20852817	4668
chr14	20856451	6288
chr14	20857466	6204
chr14	20857600	5015
chr14	20858174	3282
chr14	20859013	5460
chr14	20860073	4441
chr14	20863070	2232
chr14	20863811	5654
chr14	20864601	5618
chr14	20866907	5346
chr14	20869705	4534
chr14	20872656	6269
chr14	20872740	5885
chr14	20872881	6115
chr14	20873524	6097
chr14	20875973	6200
chr14	20876253	5764
chr14	20880160	1504
chr14	20880660	3790
chr14	20881527	5330
chr14	20884300	4722
chr14	20886991	4988
chr14	20889649	5816
chr14	20893219	5033
chr14	20895646	5704
chr14	20896857	2200
chr14	20897064	5829
chr14	20897676	6036
chr14	20898917	5015
chr14	20899176	2680
chr14	20899482	5158
chr14	20901621	3818
chr14	20903778	5103
chr14	20903906	5521
chr14	20904498	5476
chr14	20905515	5936
chr14	20907438	2476
chr14	20907666	3736
chr14	20908353	5454
chr14	20908503	5587
chr14	20908724	4939
chr14	20909472	5282
chr14	20909564	5947
chr14	20909816	5773
chr14	20910408	4936
chr14	20913523	4780
chr14	20916249	5016
chr14	20918598	6439
chr14	20920250	6095
chr14	20922994	5356
chr14	20924501	4738
chr14	20925154	2455
chr14	20928359	4948
chr14	20929765	4824
chr14	20930038	4299
chr14	20933615	2788
chr14	20936308	6378
chr14	20940360	6238
chr14	20940515	6136
chr14	20940606	5635
chr14	20942451	2282
chr14	20942744	5961
chr14	20945014	5463
chr14	20946932	5812
chr14	20951341	4390
chr14	20951447	2808
chr14	20951742	3208
chr14	20953965	3174
chr14	20955010	5144
chr14	20955163	4130
chr14	20955228	5401
chr14	20955277	5473
chr14	20957433	3663
chr14	20957766	5512
chr14	20957833	6403
chr14	20960010	5049
chr14	20960843	5008
chr14	20967644	5493
chr14	20970693	4445
chr14	20971784	3512
chr14	20980730	4264
chr14	20981624	4978
chr14	20982909	1664
chr14	20983113	4967
chr14	20985434	4941
chr14	20986231	5359
chr14	20988087	5094
chr14	20988539	2339
chr14	20988949	5153
chr14	20990419	3629
chr14	20992497	5918
chr14	20992887	4402
chr14	20993743	1116
chr14	20995924	6040
chr14	20997221	4832
chr14	21003453	2331
chr14	21004037	3223
chr14	21004628	3140
chr14	21005062	2835
chr14	21006076	4217
chr14	21006107	3393
chr14	21007740	5861
chr14	21008057	2222
chr14	21009472	1688
chr14	21010103	5796
chr14	21010151	3870
chr14	21012674	3415
chr14	21015773	2756
chr14	21017418	3498
chr14	21018281	6021
chr14	21020191	2914
chr14	21020554	2258
chr14	21020662	4546
chr14	21023289	4540
chr14	21024319	5401
chr14	21024619	5547
chr14	21024786	3072
chr14	21026292	4866
chr14	21026335	4765
chr14	21026773	5236
chr14	21027394	3768
chr14	21030331	3348
chr14	21032624	5289
chr14	21043283	4345
chr14	21047632	6038
chr14	21048985	2188
chr14	21049559	5162
chr14	21050921	5503
chr14	21051075	1507
chr14	21052621	5995
chr14	21053453	3221
chr14	21058337	5883
chr14	21058425	5570
chr14	21058902	5286
chr14	21059401	6169
chr14	21060205	4648
chr14	21060213	4541
chr14	21060502	3344
chr14	21060565	4960
chr14	21060580	4962
chr14	21061167	1157
chr14	21062154	4370
chr14	21062785	6100
chr14	21065396	5575
chr14	21065702	2241
chr14	21068103	2369
chr14	21068905	4686
chr14	21069321	4011
chr14	21070264	5467
chr14	21070826	5392
chr14	21072984	5701
chr14	21074979	5788
chr14	21077346	2507
chr14	21077476	5330
chr14	21077579	2840
chr14	21081048	4590
chr14	21081174	3451
chr14	21081410	4568
chr14	21081507	4735
chr14	21082608	5408
chr14	21082624	4837
chr14	21083433	2386
chr14	21086092	4793
chr14	21087106	3396
chr14	21087223	5651
chr14	21087678	2903
chr14	21088147	2889
chr14	21089063	4986
chr14	21091364	5431
chr14	21091390	5795
chr14	21093733	4062
chr14	21094594	3732
chr14	21098666	5014
chr14	21099768	2843
chr14	21100338	4474
chr14	21101630	4706
chr14	21102432	3433
chr14	21106527	4325
chr14	21108064	2866
chr14	21108431	2656
chr14	21108909	4824
chr14	21108965	5774
chr14	21109385	5679
chr14	21109726	5998
chr14	21110026	3215
chr14	21112232	5931
chr14	21117550	4123
chr14	21125034	2362
chr14	21125291	3962
chr14	21128336	5408
chr14	21130632	2506
chr14	21135449	5803
chr14	21135890	4203
chr14	21136991	5670
chr14	21141001	5092
chr14	21146584	4553
chr14	21149674	5786
chr14	21149785	2827
chr14	21149930	3397
chr14	21150069	5673
chr14	21150108	5859
chr14	21152293	4409
chr14	21153299	5013
chr14	21155393	3589
chr14	21156191	6460
chr14	21156304	3518
chr14	21156448	6256
chr14	21156472	6016
chr14	21159665	4900
chr14	21162053	5050
chr14	21164245	6325
chr14	21164508	4827
chr14	21166283	3847
chr14	21168055	5739
chr14	21176227	6075
chr14	21176809	5640
chr14	21179200	5482
chr14	21179644	4507
chr14	21180069	5303
chr14	21181133	3627
chr14	21181662	4627
chr14	21182800	4918
chr14	21184482	5695
chr14	21185676	5270
chr14	21188048	6320
chr14	21189526	5799
chr14	21189672	5799
chr14	21195471	2527
chr14	21195777	2707
chr14	21200714	6131
chr14	21201589	5081
chr14	21203159	4683
chr14	21203264	5717
chr14	21203332	5713
chr14	21203826	4174
chr14	21207259	2925
chr14	21207556	2031
chr14	21209871	3859
chr14	21209951	5192
chr14	21210030	5065
chr14	21211315	4829
chr14	21213861	6125
chr14	21215070	4043
chr14	21215600	3745
chr14	21215692	3022
chr14	21215997	5686
chr14	21218962	5583
chr14	21222926	1588
chr14	21223449	6487
chr14	21224885	5779
chr14	21228818	4812
chr14	21229453	5955
chr14	21230172	5841
chr14	21230530	4608
chr14	21230576	4345
chr14	21231661	5119
chr14	21234851	5333
chr14	21236181	4354
chr14	21236837	6177
chr14	21238279	3634
chr14	21238798	5440
chr14	21240597	2083
chr14	21240673	5548
chr14	21241131	2767
chr14	21244479	5097
chr14	21244696	2094
chr14	21245539	2919
chr14	21249347	5439
chr14	21250124	6039
chr14	21252046	5115
chr14	21253166	4620
chr14	21253303	1722
chr14	21254730	5834
chr14	21255031	3032
chr14	21256126	1416
chr14	21257750	2293
chr14	21258738	6457
chr14	21259296	1892
chr14	21261605	4667
chr14	21261733	3646
chr14	21262431	2534
chr14	21265637	6173
chr14	21266135	5628
chr14	21266706	6473
chr14	21269171	3538
chr14	21270343	5610
chr14	21270676	3208
chr14	21271573	5113
chr14	21273143	2766
chr14	21273901	3393
chr14	21274036	2851
chr14	21275334	2024
chr14	21276422	1585
chr14	21278470	5460
chr14	21280678	4389
chr14	21280895	5158
chr14	21286642	3353
chr14	21286675	3148
chr14	21288151	3426
chr14	21290602	2243
chr14	21304963	5005
chr14	21306502	3322
chr14	21307824	2453
chr14	21310531	5993
chr14	21311146	2402
chr14	21314946	5461
chr14	21315000	5822
chr14	21318633	1024
chr14	21321024	4531
chr14	21323628	3758
chr14	21325687	5166
chr14	21326283	6264
chr14	21326796	2610
chr14	21336370	5554
chr14	21338824	2866
chr14	21339263	5920
chr14	21341149	4065
chr14	21341637	3742
chr14	21342611	1633
chr14	21343164	6050
chr14	21343203	5964
chr14	21344043	315
chr14	21345349	4186
chr14	21347552	2296
chr14	21348256	5798
chr14	21348342	3149
chr14	21361384	5913
chr14	21371774	1968
chr14	21388583	3232
chr14	21393289	4696
chr14	21394749	3556
chr14	21399577	2159
chr14	21419654	1264
chr14	21421088	3575
chr14	21422666	2587
chr14	21424718	5829
chr14	21432455	5535
chr14	21433133	5698
chr14	21433342	4147
chr14	21434319	5261
chr14	21434371	5671
chr14	21434556	6345
chr14	21435285	5968
chr14	21435750	5396
chr14	21446227	3549
chr14	21450740	6228
chr14	21452603	3623
chr14	21452992	3173
chr14	21453602	5810
chr14	21453629	5590
chr14	21454769	4797
chr14	21455159	5913
chr14	21455187	5925
chr14	21455912	5849
chr14	21455973	5655
chr14	21457048	5434
chr14	21457095	4563
chr14	21459340	1771
chr14	21460160	4087
chr14	21461502	5051
chr14	21463430	5370
chr14	21465489	6464
chr14	21466781	4216
chr14	21467650	6492
chr14	21468156	6177
chr14	21469151	5625
chr14	21469797	5821
chr14	21470755	4764
chr14	21479455	4291
chr14	21479605	5529
chr14	21480443	4693
chr14	21482691	3803
chr14	21484086	5800
chr14	21486442	5675
chr14	21495910	3649
chr14	21496021	5936
chr14	21498344	6111
chr14	21499054	4451
chr14	21500121	5973
chr14	21500426	5264
chr14	21501195	4497
chr14	21501742	4568
chr14	21502345	5152
chr14	21502825	6636
chr14	21503229	5328
chr14	21503551	5572
chr14	21505957	2855
chr14	21506841	5775
chr14	21511497	4542
chr14	21512355	4907
chr14	21513410	5922
chr14	21513536	3055
chr14	21517425	5247
chr14	21518536	5793
chr14	21519599	5369
chr14	21520027	5439
chr14	21521988	2623
chr14	21524270	4620
chr14	21526044	5927
chr14	21526690	5871
chr14	21527016	5011
chr14	21528978	4743
chr14	21529064	2750
chr14	21529197	4685
chr14	21529286	4897
chr14	21530532	5743
chr14	21531759	5277
chr14	21531833	6457
chr14	21538067	5879
chr14	21540863	6268
chr14	21544274	4960
chr14	21545426	1813
chr14	21548158	5828
chr14	21548159	5820
chr14	21551069	5760
chr14	21553057	4238
chr14	21555895	5749
chr14	21557529	4782
chr14	21562560	5180
chr14	21563350	2978
chr14	21565189	4667
chr14	21567489	2860
chr14	21570614	5541
chr14	21573082	4198
chr14	21573156	3667
chr14	21574690	6455
chr14	21575963	1543
chr14	21578701	1290
chr14	21579099	5959
chr14	21583378	1420
chr14	21583825	2225
chr14	21586876	2958
chr14	21587921	4479
chr14	21589176	5626
chr14	21590728	4520
chr14	21590855	1686
chr14	21591667	3369
chr14	21592008	3288
chr14	21601871	4470
chr14	21603557	2976
chr14	21604589	5125
chr14	21607930	3072
chr14	21617406	3105
chr14	21617644	4081
chr14	21618292	4777
chr14	21618513	5037
chr14	21620695	3072
chr14	21623290	5845
chr14	21623484	5678
chr14	21623489	5779
chr14	21623648	6085
chr14	21623836	4698
chr14	21624197	5044
chr14	21624928	5119
chr14	21625154	6014
chr14	21625242	5081
chr14	21625262	5469
chr14	21625897	4506
chr14	21626496	5439
chr14	21628283	2015
chr14	21629226	5199
chr14	21629898	1457
chr14	21631328	5431
chr14	21631457	4864
chr14	21632431	5438
chr14	21635871	1560
chr14	21638319	5624
chr14	21638784	5035
chr14	21642316	5437
chr14	21645060	4666
chr14	21647420	1371
chr14	21650602	2794
chr14	21652897	2508
chr14	21653147	2019
chr14	21659421	5018
chr14	21665502	1508
chr14	21671277	4870
chr14	21671316	5575
chr14	21674214	2133
chr14	21674364	2545
chr14	21677694	3683
chr14	21685514	4843
chr14	21688014	6178
chr14	21689544	4574
chr14	21691477	6067
chr14	21691538	5202
chr14	21693772	5428
chr14	21693820	5169
chr14	21696356	4861
chr14	21697858	2799
chr14	21698859	2330
chr14	21699069	6195
chr14	21699810	3840
chr14	21708823	3905
chr14	21716893	4963
chr14	21716948	5533
chr14	21717900	4005
chr14	21718739	4555
chr14	21725654	1918
chr14	21727084	5153
chr14	21727566	2372
chr14	21738427	4837
chr14	21750308	3315
chr14	21751084	5894
chr14	21751147	5410
chr14	21755727	6205
chr14	21755734	6102
chr14	21763408	4552
chr14	21770681	5243
chr14	21770730	5296
chr14	21770914	3392
chr14	21776520	3688
chr14	21776637	2675
chr14	21777901	3031
chr14	21778588	5168
chr14	21785790	4709
chr14	21789794	6276
chr14	21789828	5681
chr14	21790040	5372
chr14	21791122	4699
chr14	21791707	2140
chr14	21791948	2146
chr14	21793236	5651
chr14	21803602	3954
chr14	21804317	3525
chr14	21806500	1844
chr14	21808273	5764
chr14	21812334	1173
chr14	21832460	4702
chr14	21835169	3561
chr14	21837240	2335
chr14	21837888	3552
chr14	21845371	5512
chr14	21848901	6053
chr14	21849228	4419
chr14	21854436	3125
chr14	21860360	4345
chr14	21865259	1584
chr14	21871653	4888
chr14	21875476	5613
chr14	21875487	5461
chr14	21882649	4391
chr14	21884887	1256
chr14	21892165	1690
chr14	21892940	4778
chr14	21894526	2605
chr14	21899631	5887
chr14	21906165	5154
chr14	21907844	3157
chr14	21927276	3211
chr14	21928338	5816
chr14	21928383	5220
chr14	21930179	1328
chr14	21930596	3697
chr14	21931199	5104
chr14	21932592	2495
chr14	21940854	4019
chr14	21942751	1863
chr14	21944174	4830
chr14	21945473	6142
chr14	21946467	6164
chr14	21946473	6132
chr14	21946535	5053
chr14	21950836	1775
chr14	21955356	2152
chr14	21963809	1440
chr14	21967916	6110
chr14	21968619	5001
chr14	21968876	5504
chr14	21972651	2082
chr14	21973779	2090
chr14	21977497	2663
chr14	21977962	1538
chr14	21978262	2700
chr14	21981326	2952
chr14	21982957	5651
chr14	21986820	2043
chr14	21987129	5501
chr14	21988900	5438
chr14	21989052	4587
chr14	21989829	5673
chr14	21989841	5679
chr14	21993498	6365
chr14	21994936	6095
chr14	21995370	4834
chr14	21998108	6000
chr14	21998213	5945
chr14	22001390	2745
chr14	22001462	4531
chr14	22001947	4124
chr14	22002343	3925
chr14	22002604	5292
chr14	22002626	5561
chr14	22005483	5911
chr14	22008165	5508
chr14	22010960	2528
chr14	22011216	2243
chr14	22018910	3838
chr14	22019137	3776
chr14	22022117	4404
chr14	22024499	5239
chr14	22024913	3847
chr14	22030366	4431
chr14	22034624	5269
chr14	22037905	2600
chr14	22038210	5492
chr14	22038659	5348
chr14	22038915	3302
chr14	22039342	4737
chr14	22044128	5658
chr14	22047946	5069
chr14	22048083	2121
chr14	22048414	4768
chr14	22049298	3592
chr14	22051519	4558
chr14	22053340	4463
chr14	22053675	5059
chr14	22053863	3683
chr14	22054398	2797
chr14	22054718	4937
chr14	22055032	6310
chr14	22066672	1463
chr14	22069068	2133
chr14	22069779	3901
chr14	22073473	1779
chr14	22075332	5963
chr14	22075384	4067
chr14	22076351	2297
chr14	22076447	2514
chr14	22076530	4011
chr14	22076635	2682
chr14	22078529	5119
chr14	22078861	4494
chr14	22079056	3002
chr14	22079209	2358
chr14	22079904	2322
chr14	22081515	3624
chr14	22091105	2693
chr14	22094914	2745
chr14	22094954	3090
chr14	22098295	1526
chr14	22098484	1929
chr14	22099589	2458
chr14	22101313	5022
chr14	22101409	5274
chr14	22101439	5405
chr14	22101482	4229
chr14	22102800	4990
chr14	22107271	3123
chr14	22107898	3950
chr14	22108054	5494
chr14	22108109	4685
chr14	22111660	5817
chr14	22112594	4162
chr14	22113338	1744
chr14	22115503	4202
chr14	22116895	3167
chr14	22119181	5197
chr14	22120485	5689
chr14	22121921	2226
chr14	22125367	5682
chr14	22125486	5507
chr14	22126995	3613
chr14	22127623	2883
chr14	22128144	1929
chr14	22130428	1388
chr14	22133648	6196
chr14	22133997	5860
chr14	22134245	5420
chr14	22136829	4762
chr14	22138095	2353
chr14	22138269	4677
chr14	22138328	5128
chr14	22141347	4504
chr14	22146832	4215
chr14	22152375	2058
chr14	22153305	5340
chr14	22154982	4864
chr14	22155802	2053
chr14	22158637	2558
chr14	22159645	3545
chr14	22162482	1655
chr14	22163479	2815
chr14	22164887	1663
chr14	22169400	2344
chr14	22187832	5332
chr14	22191680	3815
chr14	22194976	5829
chr14	22196541	4893
chr14	22197397	1737
chr14	22198278	3942
chr14	22198389	4324
chr14	22201888	2942
chr14	22205447	1023
chr14	22207424	3555
chr14	22212463	3541
chr14	22212818	2769
chr14	22217429	3144
chr14	22220569	3205
chr14	22220637	3782
chr14	22221211	2547
chr14	22234897	3305
chr14	22235810	4920
chr14	22235890	3075
chr14	22236105	3461
chr14	22237070	5907
chr14	22237127	5681
chr14	22237187	4993
chr14	22240796	4658
chr14	22242293	906
chr14	22242646	1423
chr14	22244436	6106
chr14	22246805	5198
chr14	22247561	5887
chr14	22249492	6035
chr14	22253103	5707
chr14	22254605	4361
chr14	22254889	3683
chr14	22255035	3171
chr14	22255090	4231
chr14	22255742	2404
chr14	22259781	3846
chr14	22260045	5378
chr14	22262039	1894
chr14	22270565	2133
chr14	22276052	5680
chr14	22278344	5760
chr14	22278738	1760
chr14	22279306	2785
chr14	22279576	6100
chr14	22279869	2365
chr14	22284261	2558
chr14	22284632	4767
chr14	22288841	5236
chr14	22289359	4548
chr14	22292110	2396
chr14	22292805	1521
chr14	22293129	2750
chr14	22294079	4726
chr14	22297868	4384
chr14	22299050	5033
chr14	22302152	3711
chr14	22305071	5292
chr14	22307657	4666
chr14	22308789	4101
chr14	22309847	5366
chr14	22310555	2360
chr14	22310967	4708
chr14	22311432	2846
chr14	22313672	6330
chr14	22313725	6172
chr14	22316849	4201
chr14	22318331	3660
chr14	22321269	3010
chr14	22322690	5838
chr14	22322856	5736
chr14	22322910	4920
chr14	22324776	5305
chr14	22325471	3239
chr14	22326860	5343
chr14	22328785	1460
chr14	22328931	3159
chr14	22330430	3441
chr14	22331186	4034
chr14	22331196	4635
chr14	22332201	4209
chr14	22333939	3892
chr14	22336763	4819
chr14	22337393	2844
chr14	22338099	4839
chr14	22338459	6159
chr14	22338536	5542
chr14	22338745	3414
chr14	22340127	2478
chr14	22340873	2259
chr14	22342442	2845
chr14	22343130	4675
chr14	22344160	4516
chr14	22345008	3660
chr14	22349294	5833
chr14	22349686	4791
chr14	22350536	2397
chr14	22351406	3910
chr14	22351670	6178
chr14	22351698	5930
chr14	22352897	3583
chr14	22354429	2158
chr14	22354769	5172
chr14	22356225	1778
chr14	22356551	3678
chr14	22356791	3037
chr14	22358006	3287
chr14	22359766	6179
chr14	22360857	5165
chr14	22363706	3494
chr14	22364394	2386
chr14	22364613	2050
chr14	22368011	4885
chr14	22368851	4488
chr14	22369559	1334
chr14	22374399	2554
chr14	22377089	5324
chr14	22377212	3698
chr14	22378797	3501
chr14	22378835	5201
chr14	22381754	2115
chr14	22382074	5413
chr14	22385063	5401
chr14	22385523	4187
chr14	22386659	5780
chr14	22386786	3833
chr14	22387318	5904
chr14	22388528	3123
chr14	22389869	5375
chr14	22390103	3208
chr14	22390919	1313
chr14	22391539	5261
chr14	22394783	5287
chr14	22397143	2025
chr14	22399826	2520
chr14	22408590	5193
chr14	22408606	5589
chr14	22408642	4960
chr14	22408804	3925
chr14	22408969	4115
chr14	22409571	3766
chr14	22410026	6228
chr14	22410495	4310
chr14	22410620	2294
chr14	22413785	3416
chr14	22418702	3608
chr14	22420469	2151
chr14	22420778	6284
chr14	22420885	3868
chr14	22427926	3636
chr14	22428984	2960
chr14	22431398	3717
chr14	22431564	5440
chr14	22434423	3338
chr14	22435602	5340
chr14	22436372	1784
chr14	22442399	1260
chr14	22445558	4303
chr14	22449772	1786
chr14	22449841	2863
chr14	22449971	1399
chr14	22450091	5394
chr14	22453604	4271
chr14	22453915	4864
chr14	22458078	3182
chr14	22458695	5610
chr14	22461394	4205
chr14	22461595	5327
chr14	22461777	5355
chr14	22463394	5201
chr14	22464365	3095
chr14	22464769	6113
chr14	22465320	2879
chr14	22466734	1634
chr14	22467686	3907
chr14	22467762	3025
chr14	22468668	2534
chr14	22470675	2529
chr14	22471333	3913
chr14	22473060	1612
chr14	22473194	5740
chr14	22477415	5381
chr14	22479812	2343
chr14	22481528	3750
chr14	22481705	5373
chr14	22481790	6260
chr14	22481824	5538
chr14	22483101	6212
chr14	22485744	5613
chr14	22486777	1513
chr14	22488509	3311
chr14	22488581	4332
chr14	22490722	2748
chr14	22491072	2952
chr14	22491372	3422
chr14	22494174	5023
chr14	22494738	6347
chr14	22496029	3854
chr14	22496414	2146
chr14	22498019	1894
chr14	22498402	4953
chr14	22498449	5398
chr14	22499160	5034
chr14	22503906	3568
chr14	22506095	3999
chr14	22507856	4228
chr14	22508676	3057
chr14	22512374	1828
chr14	22513116	2818
chr14	22516203	5765
chr14	22516224	5512
chr14	22517271	5791
chr14	22519134	4897
chr14	22521051	5935
chr14	22522126	3263
chr14	22522345	3366
chr14	22524020	4938
chr14	22526028	5756
chr14	22526881	4167
chr14	22528345	2514
chr14	22529313	3055
chr14	22530493	1986
chr14	22530793	1871
chr14	22533857	2176
chr14	22533887	2600
chr14	22534497	4501
chr14	22534990	5226
chr14	22535262	4701
chr14	22535399	1778
chr14	22536071	3379
chr14	22536874	4498
chr14	22539024	4125
chr14	22540206	1759
chr14	22544393	3367
chr14	22547289	2631
chr14	22554468	5212
chr14	22555013	4928
chr14	22555048	4665
chr14	22562099	2525
chr14	22562798	5346
chr14	22567561	5393
chr14	22570185	5038
chr14	22570301	4298
chr14	22571898	2750
chr14	22572503	1153
chr14	22573443	4162
chr14	22574374	4317
chr14	22574729	3957
chr14	22576414	2999
chr14	22579314	2315
chr14	22580623	5812
chr14	22586392	3684
chr14	22586604	5928
chr14	22587753	2533
chr14	22588022	4819
chr14	22590662	5266
chr14	22590877	4156
chr14	22590996	3454
chr14	22591988	5935
chr14	22592994	3818
chr14	22595277	1552
chr14	22597918	1837
chr14	22604418	1582
chr14	22604451	3044
chr14	22606250	2146
chr14	22606842	5139
chr14	22607502	4917
chr14	22608466	2026
chr14	22609387	2897
chr14	22610878	5370
chr14	22611467	3521
chr14	22611697	3299
chr14	22612060	5978
chr14	22612245	4114
chr14	22612288	5644
chr14	22618480	1665
chr14	22618541	1556
chr14	22621470	2822
chr14	22621982	5871
chr14	22622510	734
chr14	22623255	5061
chr14	22631678	3120
chr14	22632184	4010
chr14	22633668	4313
chr14	22633711	3264
chr14	22634695	3553
chr14	22640239	1584
chr14	22641141	5425
chr14	22645683	3533
chr14	22648879	1708
chr14	22649313	3951
chr14	22652562	3617
chr14	22658288	5014
chr14	22662062	5573
chr14	22664959	3289
chr14	22668928	2491
chr14	22669612	5788
chr14	22669991	3123
chr14	22670975	4875
chr14	22672575	4820
chr14	22672577	4814
chr14	22674196	2450
chr14	22678473	2650
chr14	22678544	3306
chr14	22681976	3789
chr14	22686975	3357
chr14	22687071	5798
chr14	22690209	4619
chr14	22694777	3867
chr14	22695524	3146
chr14	22697674	4695
chr14	22698492	1099
chr14	22700951	5892
chr14	22700988	6038
chr14	22702120	1951
chr14	22702193	2254
chr14	22713140	5544
chr14	22714842	5530
chr14	22715158	5900
chr14	22718399	5679
chr14	22718411	5902
chr14	22718713	5773
chr14	22719674	3330
chr14	22720686	5556
chr14	22722724	4068
chr14	22723590	5526
chr14	22729699	4630
chr14	22730280	4378
chr14	22730356	4666
chr14	22730510	1489
chr14	22730649	3036
chr14	22730928	5889
chr14	22730981	4931
chr14	22731411	3802
chr14	22731758	5724
chr14	22731884	3279
chr14	22731981	2080
chr14	22732018	2736
chr14	22732619	4661
chr14	22732674	3361
chr14	22733150	5762
