chr	pos	non_missing_samples
chr21	15829682	3349
chr21	15830578	3094
chr21	15831095	4519
chr21	15840054	2814
chr21	15841092	6011
chr21	15841864	5256
chr21	15845052	3346
chr21	15845561	5669
chr21	15849301	4598
chr21	15849705	2152
chr21	15850292	3669
chr21	15851967	5480
chr21	15852100	5654
chr21	15852982	4546
chr21	15853435	4739
chr21	15854263	2595
chr21	15854413	4708
chr21	15854596	4134
chr21	15855286	2206
chr21	15855430	5322
chr21	15855774	5363
chr21	15856974	3166
chr21	15857013	4116
chr21	15857097	5337
chr21	15858559	2311
chr21	15858697	4326
chr21	15861455	4617
chr21	15862491	1791
chr21	15862584	1376
chr21	15862701	5331
chr21	15864345	1354
chr21	15866314	4041
chr21	15867560	3813
chr21	15867746	2852
chr21	15867826	1450
chr21	15868095	1948
chr21	15870171	1806
chr21	15872049	4980
chr21	15873783	5363
chr21	15874869	3561
chr21	15875105	5672
chr21	15875108	5765
chr21	15883302	3427
chr21	15884475	2400
chr21	15885104	1867
chr21	15885274	3754
chr21	15886919	2429
chr21	15886950	2808
chr21	15887279	5731
chr21	15889553	5362
chr21	15890874	3895
chr21	15891216	1338
chr21	15894278	2019
chr21	15894583	1639
chr21	15894980	2557
chr21	15895578	2759
chr21	15896422	1585
chr21	15897929	1309
chr21	15898039	5119
chr21	15898152	901
chr21	15898591	2275
chr21	15898791	2013
chr21	15898864	1856
chr21	15898920	2248
chr21	15899085	2260
chr21	15899252	5016
chr21	15899612	2259
chr21	15899720	5020
chr21	15900198	1610
chr21	15901175	6299
chr21	15902978	5490
chr21	15905580	2097
chr21	15906590	3304
chr21	15908642	2472
chr21	15909073	5644
chr21	15909251	5551
chr21	15909363	4246
chr21	15909676	1673
chr21	15909781	2473
chr21	15921630	3459
chr21	15923039	2172
chr21	15924729	5022
chr21	15927691	3165
chr21	15930173	6073
chr21	15932610	3358
chr21	15933545	6243
chr21	15936503	2505
chr21	15936889	5257
chr21	15938358	3495
chr21	15939496	3992
chr21	15939619	2014
chr21	15941708	4773
chr21	15942489	4998
chr21	15942716	6062
chr21	15944832	5494
chr21	15945633	2245
chr21	15946828	3532
chr21	15952953	2482
chr21	15954103	1804
chr21	15954528	5863
chr21	15954593	5389
chr21	15954660	4183
chr21	15955911	3003
chr21	15956956	1383
chr21	15959372	4266
chr21	15959473	4091
chr21	15962213	1315
chr21	15964278	5101
chr21	15965822	5012
chr21	15967973	2809
chr21	15969073	5223
chr21	15970507	1905
chr21	15970716	6145
chr21	15972823	3941
chr21	15977226	4633
chr21	15977604	5610
chr21	15977903	1440
chr21	15981830	3590
chr21	15984082	4509
chr21	15984178	3652
chr21	15984864	2281
chr21	15989089	2581
chr21	15989226	3854
chr21	15989929	3815
chr21	15991134	3265
chr21	16002341	2129
chr21	16006263	1608
chr21	16008122	1336
chr21	16010479	3792
chr21	16010681	1360
chr21	16011089	2079
chr21	16012102	2261
chr21	16012695	5075
chr21	16015816	2647
chr21	16026600	4233
chr21	16026697	2980
chr21	16026902	5671
chr21	16027050	1860
chr21	16028906	2148
chr21	16034511	5432
chr21	16045713	1893
chr21	16046072	5674
chr21	16048199	3786
chr21	16048526	1925
chr21	16049066	2389
chr21	16049503	3840
chr21	16050370	5304
chr21	16050809	5422
chr21	16051665	3180
chr21	16051716	3980
chr21	16052654	6205
chr21	16053025	5042
chr21	16054626	5013
chr21	16055568	5539
chr21	16056989	2628
chr21	16057487	3995
chr21	16057936	5249
chr21	16058975	5226
chr21	16059028	4415
chr21	16060136	4578
chr21	16060592	5453
chr21	16062725	5578
chr21	16064006	1943
chr21	16064137	3104
chr21	16064490	3367
chr21	16068926	3190
chr21	16070027	5409
chr21	16076501	5122
chr21	16076956	2625
chr21	16077304	5429
chr21	16077483	3787
chr21	16078819	4641
chr21	16078950	1929
chr21	16079140	2216
chr21	16082060	1496
chr21	16084002	3153
chr21	16084161	5967
chr21	16087804	3946
chr21	16088298	5861
chr21	16089677	1859
chr21	16090872	4357
chr21	16091027	5620
chr21	16091119	1759
chr21	16091186	3233
chr21	16092214	3478
chr21	16092589	5927
chr21	16095378	3382
chr21	16095591	2385
chr21	16096771	1364
chr21	16097455	2887
chr21	16110569	1398
chr21	16111440	1810
chr21	16111530	2581
chr21	16113206	3218
chr21	16114659	5048
chr21	16115593	3709
chr21	16116306	4296
chr21	16122021	4779
chr21	16122137	1333
chr21	16122606	4966
chr21	16123544	2660
chr21	16126147	4968
chr21	16126946	4874
chr21	16128671	2125
chr21	16130433	6102
chr21	16132251	3238
chr21	16132580	2641
chr21	16133873	5347
chr21	16134203	5433
chr21	16136181	5583
chr21	16137349	3280
chr21	16137578	4954
chr21	16138089	3987
chr21	16138971	1999
chr21	16139062	5188
chr21	16139324	4569
chr21	16140372	4340
chr21	16140918	5016
chr21	16141723	3053
chr21	16142540	3297
chr21	16143680	5674
chr21	16143938	5784
chr21	16144411	2588
chr21	16144652	4881
chr21	16145158	2584
chr21	16145455	4833
chr21	16145761	3502
chr21	16146797	5626
chr21	16148021	3903
chr21	16159945	5542
chr21	16160262	5387
chr21	16160351	2396
chr21	16163712	2655
chr21	16164850	5504
chr21	16165965	2113
chr21	16166812	2721
chr21	16168104	2958
chr21	16168479	2711
chr21	16169517	6048
chr21	16169873	2184
chr21	16170060	2938
chr21	16171547	3013
chr21	16186006	2408
chr21	16187005	5291
chr21	16189981	2367
chr21	16190154	2155
chr21	16190760	1578
chr21	16190877	3709
chr21	16192445	4049
chr21	16192725	3377
chr21	16194500	1605
chr21	16195604	1725
chr21	16202336	4175
chr21	16208619	5021
chr21	16208643	5109
chr21	16211191	1660
chr21	16213169	5716
chr21	16214917	2051
chr21	16219585	3914
chr21	16225476	3810
chr21	16227978	1576
chr21	16228050	1643
chr21	16229925	5174
chr21	16234795	4218
chr21	16236379	4445
chr21	16237295	4626
chr21	16239742	4298
chr21	16239937	5766
chr21	16242577	4787
chr21	16246042	4910
chr21	16246199	3666
chr21	16247317	4526
chr21	16249930	5014
chr21	16251612	2452
chr21	16252351	5425
chr21	16255628	6184
chr21	16261044	6120
chr21	16284423	5704
chr21	16286470	4180
chr21	16288177	3684
chr21	16290188	5728
chr21	16295354	3902
chr21	16297868	4464
chr21	16298661	5193
chr21	16298857	4229
chr21	16315838	5009
chr21	16317625	4395
chr21	16317933	2286
chr21	16318226	4950
chr21	16318684	5256
chr21	16320032	5216
chr21	16321941	1834
chr21	16323835	2846
chr21	16325570	3842
chr21	16327357	2686
chr21	16329134	5850
chr21	16329821	5651
chr21	16330894	5322
chr21	16331523	5948
chr21	16331853	4517
chr21	16331868	4704
chr21	16335469	3054
chr21	16335989	5793
chr21	16336132	2533
chr21	16340289	4617
chr21	16343812	2965
chr21	16344187	1942
chr21	16346881	4643
chr21	16347460	6173
chr21	16350754	5346
chr21	16352281	4909
chr21	16353531	5652
chr21	16353547	5911
chr21	16353809	4663
chr21	16354971	5320
chr21	16359460	5878
chr21	16359992	4101
chr21	16361057	5888
chr21	16362311	4415
chr21	16363250	5362
chr21	16363295	6279
chr21	16366389	2183
chr21	16368253	3529
chr21	16368579	5345
chr21	16371064	1542
chr21	16377650	2697
chr21	16380025	2765
chr21	16380255	3356
chr21	16382148	1659
chr21	16382539	5572
chr21	16385506	1135
chr21	16387903	1364
chr21	16393551	4296
chr21	16397062	4835
chr21	16399371	2986
chr21	16399980	3634
chr21	16404257	3672
chr21	16404806	1485
chr21	16406393	3565
chr21	16413682	4359
chr21	16414774	2758
chr21	16415304	4621
chr21	16416811	6001
chr21	16422603	3834
chr21	16424421	4135
chr21	16424867	5675
chr21	16431542	1846
chr21	16433603	3392
chr21	16440599	5965
chr21	16442304	3634
chr21	16443390	5579
chr21	16443918	5861
chr21	16444535	5291
chr21	16445599	4732
chr21	16446240	5871
chr21	16447754	1543
chr21	16448500	4196
chr21	16450551	1985
chr21	16451845	5485
chr21	16452485	2008
chr21	16453045	2082
chr21	16453167	4709
chr21	16453356	4121
chr21	16456718	3241
chr21	16456996	4902
chr21	16457358	5408
chr21	16457917	1862
chr21	16458198	3396
chr21	16462268	2210
chr21	16462654	3942
chr21	16463667	5548
chr21	16464118	1913
chr21	16466219	5473
chr21	16472528	3950
chr21	16474158	4225
chr21	16482643	1822
chr21	16487700	3724
chr21	16487786	4029
chr21	16488109	3606
chr21	16488347	2426
chr21	16490546	3185
chr21	16491523	5692
chr21	16499656	5457
chr21	16499792	3206
chr21	16501741	4671
chr21	16502464	5968
chr21	16503329	4598
chr21	16503961	2425
chr21	16504161	3631
chr21	16505692	3738
chr21	16506536	6032
chr21	16510753	3348
chr21	16511398	5061
chr21	16511502	3602
chr21	16515541	4556
chr21	16515973	4299
chr21	16516457	3645
chr21	16519704	4001
chr21	16520650	4509
chr21	16520832	6087
chr21	16520878	6145
chr21	16521176	2025
chr21	16522082	4330
chr21	16523144	4538
chr21	16523219	3730
chr21	16524121	5394
chr21	16524247	5882
chr21	16524265	5660
chr21	16529231	2015
chr21	16529628	4465
chr21	16529846	4163
chr21	16529910	5683
chr21	16530858	3547
chr21	16532660	4900
chr21	16535534	6112
chr21	16537728	5511
chr21	16544346	1722
chr21	16544977	1519
chr21	16545528	4616
chr21	16545758	3187
chr21	16551257	1293
chr21	16556367	6265
chr21	16557626	1455
chr21	16558296	2094
chr21	16559360	4310
chr21	16561704	2583
chr21	16562194	4914
chr21	16564561	5659
chr21	16566350	5550
chr21	16568012	4971
chr21	16568524	5600
chr21	16572276	5841
chr21	16572437	5961
chr21	16572976	2340
chr21	16576493	5886
chr21	16576783	3213
chr21	16577549	4453
chr21	16579805	5711
chr21	16582710	3632
chr21	16583736	2100
chr21	16586772	2148
chr21	16587118	1920
chr21	16587477	2000
chr21	16588359	3245
chr21	16591744	3832
chr21	16594253	2323
chr21	16594322	2389
chr21	16594677	3546
chr21	16595041	3947
chr21	16595099	4839
chr21	16596103	5379
chr21	16596159	6315
chr21	16596436	3634
chr21	16596632	3420
chr21	16600516	5322
chr21	16601839	3154
chr21	16612500	1879
chr21	16616031	5525
chr21	16616826	3789
chr21	16616972	3792
chr21	16621310	4262
chr21	16621859	5249
chr21	16626339	5460
chr21	16629033	4730
chr21	16632404	5061
chr21	16632477	4296
chr21	16632655	4044
chr21	16646778	3687
chr21	16646851	2469
chr21	16648265	5799
chr21	16648920	4738
chr21	16650905	5417
chr21	16652920	5099
chr21	16654571	3894
chr21	16656651	5459
chr21	16658070	4071
chr21	16658943	5689
chr21	16661170	5677
chr21	16661398	4823
chr21	16663525	5521
chr21	16664777	4571
chr21	16666906	3915
chr21	16669324	5032
chr21	16669934	1030
chr21	16674204	5910
chr21	16678322	2073
chr21	16679257	3308
chr21	16681191	4957
chr21	16681922	5117
chr21	16682922	2867
chr21	16685598	1878
chr21	16691926	3933
chr21	16692165	2576
chr21	16693660	3182
chr21	16695187	4447
chr21	16695327	2691
chr21	16695506	4293
chr21	16699510	4492
chr21	16700961	4248
chr21	16701825	2084
chr21	16703548	1249
chr21	16711501	1777
chr21	16713251	3642
chr21	16714478	1598
chr21	16718706	4941
chr21	16724375	6208
chr21	16727045	4112
chr21	16729784	2812
chr21	16730320	5317
chr21	16732004	2136
chr21	16733239	2772
chr21	16733599	5450
chr21	16734872	5415
chr21	16736936	3346
chr21	16739368	2239
chr21	16745523	5178
chr21	16751047	2467
chr21	16752417	3723
chr21	16752781	2849
chr21	16761697	2534
chr21	16771201	3184
chr21	16771541	6345
chr21	16772574	3393
chr21	16772854	3770
chr21	16773173	2967
chr21	16773969	6320
chr21	16775685	2021
chr21	16778388	1364
chr21	16783083	1092
chr21	16784706	3859
chr21	16784962	5576
chr21	16793467	757
chr21	16794755	5452
chr21	16794775	6150
chr21	16794965	4750
chr21	16795418	6093
chr21	16796559	5654
chr21	16800087	3328
chr21	16803681	5173
chr21	16805220	2145
chr21	16805493	5121
chr21	16805723	2145
chr21	16807898	3871
chr21	16809693	1529
chr21	16810394	3637
chr21	16812552	2842
chr21	16813212	2985
chr21	16815640	3777
chr21	16815872	4079
chr21	16816017	2220
chr21	16817051	5217
chr21	16817105	5538
chr21	16817938	5698
chr21	16818786	6189
chr21	16819250	3345
chr21	16829352	1922
chr21	16833222	5393
chr21	16833734	2486
chr21	16834036	5159
chr21	16841195	4072
chr21	16841605	4997
chr21	16841607	4963
chr21	16843682	4702
chr21	16846105	4236
chr21	16848455	2533
chr21	16848564	5721
chr21	16850922	4935
chr21	16855993	3165
chr21	16858598	4091
chr21	16860484	4826
chr21	16863095	4379
chr21	16863515	5569
chr21	16865946	2150
chr21	16868442	6505
chr21	16869159	4569
chr21	16869496	3923
chr21	16869936	2690
chr21	16871095	4285
chr21	16874741	3422
chr21	16875134	2044
chr21	16879892	5968
chr21	16880577	3267
chr21	16881850	3262
chr21	16882111	6048
chr21	16883021	3262
chr21	16884154	5896
chr21	16885875	1809
chr21	16889897	4732
chr21	16892903	3249
chr21	16900417	2146
chr21	16901115	3399
chr21	16904025	2953
chr21	16904586	5847
chr21	16906118	4058
chr21	16910959	4730
chr21	16911766	1309
chr21	16914571	5190
chr21	16914777	6026
chr21	16914905	3473
chr21	16915388	3514
chr21	16916111	5872
chr21	16916592	5552
chr21	16916883	3929
chr21	16919099	4455
chr21	16920473	3397
chr21	16921115	4812
chr21	16922693	2741
chr21	16925778	4681
chr21	16932079	4147
chr21	16935888	5091
chr21	16936629	2724
chr21	16938357	5234
chr21	16939079	2572
chr21	16939662	4269
chr21	16940280	5837
chr21	16940539	2231
chr21	16941305	2737
chr21	16956103	4304
chr21	16956866	5300
chr21	16957050	5753
chr21	16957141	5323
chr21	16957526	3247
chr21	16960590	5193
chr21	16960600	5207
chr21	16961629	4517
chr21	16970846	2345
chr21	16977451	2775
chr21	16979678	6456
chr21	16980039	2638
chr21	16985848	5312
chr21	16988490	2364
chr21	16991009	2637
chr21	16992693	4100
chr21	16993068	2333
chr21	16993316	6187
chr21	16997009	5771
chr21	17000620	1699
chr21	17004225	3003
chr21	17004330	1563
chr21	17010197	2051
chr21	17010779	2312
chr21	17013933	4240
chr21	17022935	1364
chr21	17023498	2216
chr21	17023768	4592
chr21	17024586	3067
chr21	17028421	4025
chr21	17029017	2664
chr21	17030877	1575
chr21	17032723	1855
chr21	17033008	2890
chr21	17033833	2113
chr21	17036175	4681
chr21	17041698	5672
chr21	17041731	5096
chr21	17045209	2923
chr21	17048380	5436
chr21	17048742	2530
chr21	17050325	1932
chr21	17054735	5871
chr21	17058521	3239
chr21	17058713	5132
chr21	17058884	5085
chr21	17059038	4306
chr21	17063570	4023
chr21	17064026	4941
chr21	17069166	5281
chr21	17072262	1544
chr21	17076554	1975
chr21	17079346	3777
chr21	17081727	3800
chr21	17082350	4865
chr21	17085976	2054
chr21	17086366	1380
chr21	17086756	3173
chr21	17088977	3910
chr21	17089134	1882
chr21	17090024	3895
chr21	17098227	4361
chr21	17103199	6057
chr21	17113148	2123
chr21	17116106	5611
chr21	17118222	5443
chr21	17118295	3900
chr21	17122306	5205
chr21	17141987	5195
chr21	17144572	1673
chr21	17144865	2046
chr21	17145011	1468
chr21	17145473	4646
chr21	17148103	2963
chr21	17148269	4584
chr21	17154602	5813
chr21	17166819	5288
chr21	17174560	1614
chr21	17182671	1274
chr21	17182883	1813
chr21	17184635	2171
chr21	17185430	5961
chr21	17204528	4412
chr21	17207798	2557
chr21	17224605	1684
chr21	17226028	2745
chr21	17226391	1837
chr21	17228140	5211
chr21	17228150	5223
chr21	17242234	2100
chr21	17247111	2629
chr21	17248174	2910
chr21	17260594	4432
chr21	17274804	2722
chr21	17275170	5100
chr21	17295733	5945
chr21	17301757	4796
chr21	17305780	5718
chr21	17309934	2356
chr21	17312072	2268
chr21	17314193	2315
chr21	17315462	4151
chr21	17316672	2305
chr21	17326701	5974
chr21	17326897	4914
chr21	17330721	4369
chr21	17332040	5311
chr21	17334568	3956
chr21	17340364	5750
chr21	17340801	2282
chr21	17340968	2090
chr21	17342370	1874
chr21	17342410	1797
chr21	17344974	2446
chr21	17347514	2965
chr21	17347563	1999
chr21	17348568	1899
chr21	17349097	5424
chr21	17349273	5047
chr21	17351007	3172
chr21	17363243	3339
chr21	17363294	3887
chr21	17363428	4194
chr21	17363641	4763
chr21	17369793	1505
chr21	17370207	5157
chr21	17370326	2550
chr21	17371850	3082
chr21	17373609	2166
chr21	17376332	3448
chr21	17377731	3559
chr21	17378543	2401
chr21	17382916	5849
chr21	17383785	5746
chr21	17385705	3373
chr21	17389333	2373
chr21	17389883	3288
chr21	17393915	1930
chr21	17394121	5704
chr21	17394561	5170
chr21	17395270	4020
chr21	17395437	3016
chr21	17395676	4427
chr21	17397819	4748
chr21	17400711	4674
chr21	17400916	3947
chr21	17403377	1166
chr21	17406282	1738
chr21	17407300	1734
chr21	17408456	1454
chr21	17410959	5947
chr21	17412144	4039
chr21	17413179	3751
chr21	17413540	1799
chr21	17421475	1929
chr21	17426013	1201
chr21	17426178	4172
chr21	17431897	2632
chr21	17434412	1296
chr21	17435886	1569
chr21	17438341	2959
chr21	17440779	2753
chr21	17441645	2528
chr21	17443017	5130
chr21	17452276	2363
chr21	17459507	2602
chr21	17466938	5290
chr21	17472366	4263
chr21	17475885	2002
chr21	17480806	4948
chr21	17483133	2215
chr21	17488119	1848
chr21	17490718	2196
chr21	17492851	3517
chr21	17509476	2592
chr21	17517944	5462
chr21	17527058	1642
chr21	17531989	4034
chr21	17532110	5711
chr21	17533255	2689
chr21	17535201	2498
chr21	17536183	2048
chr21	17541756	5608
chr21	17545156	3146
chr21	17547886	2628
chr21	17550139	3367
chr21	17551048	4355
chr21	17553471	4758
chr21	17557017	5914
chr21	17557072	4670
chr21	17557259	3072
chr21	17557780	3706
chr21	17558787	5382
chr21	17559421	3705
chr21	17561654	1505
chr21	17563642	4747
chr21	17563694	5420
chr21	17564475	4975
chr21	17564537	2426
chr21	17564710	4617
chr21	17565645	1924
chr21	17567074	3506
chr21	17571972	2771
chr21	17572240	1850
chr21	17576565	4515
chr21	17577798	2730
chr21	17580289	3221
chr21	17580617	2464
chr21	17584300	3753
chr21	17584408	5947
chr21	17585822	3986
chr21	17585837	3690
chr21	17587380	3134
chr21	17588850	3433
chr21	17591602	3800
chr21	17591962	4861
chr21	17593061	4072
chr21	17593871	2557
chr21	17604072	2715
chr21	17605238	999
chr21	17607482	3935
chr21	17609813	2606
chr21	17613715	1439
chr21	17614745	1917
chr21	17618519	2835
chr21	17624130	1517
chr21	17626538	2732
chr21	17627347	1637
chr21	17628166	2275
chr21	17628689	3687
chr21	17629738	1844
chr21	17631152	1967
chr21	17631540	2655
chr21	17631636	1867
chr21	17635729	2406
chr21	17635832	4445
chr21	17635956	2486
chr21	17636384	2369
chr21	17642751	4278
chr21	17643185	3020
chr21	17650003	3920
chr21	17652206	3461
chr21	17657785	3689
chr21	17659073	2162
chr21	17660908	2808
chr21	17661276	2134
chr21	17661418	3646
chr21	17664730	1656
chr21	17665452	5860
chr21	17665470	5682
chr21	17665589	3074
chr21	17667547	4619
chr21	17667720	2106
chr21	17667779	1947
chr21	17669569	4379
chr21	17669883	5023
chr21	17670775	4607
chr21	17675675	3666
chr21	17685246	4811
chr21	17693665	3709
chr21	17693767	1959
chr21	17693951	3763
chr21	17699639	2822
chr21	17702346	3212
chr21	17713197	4384
chr21	17718964	3392
chr21	17723187	1045
chr21	17726396	4810
chr21	17727300	2752
chr21	17728224	1761
chr21	17736865	4029
chr21	17739194	3334
chr21	17739320	2671
chr21	17739458	1373
chr21	17742330	1571
chr21	17743235	2798
chr21	17743767	1194
chr21	17744472	1348
chr21	17745383	2863
chr21	17745422	4698
chr21	17746107	2380
chr21	17746415	2660
chr21	17746720	3634
chr21	17748076	2976
chr21	17748598	2233
chr21	17748985	1782
chr21	17749556	5959
chr21	17750040	2669
chr21	17750788	2617
chr21	17756872	3537
chr21	17757326	1630
chr21	17758842	1787
chr21	17759162	4735
chr21	17759180	5214
chr21	17759486	2568
chr21	17761933	2957
chr21	17762041	3555
chr21	17762340	4525
chr21	17763748	3710
chr21	17772069	1198
chr21	17772222	2807
chr21	17774476	3575
chr21	17774533	2858
chr21	17775206	5614
chr21	17777827	4239
chr21	17777966	1836
chr21	17786219	4628
chr21	17789829	3307
chr21	17791751	3250
chr21	17794297	1388
chr21	17794432	3307
chr21	17798220	1546
chr21	17800512	3049
chr21	17801258	3503
chr21	17805137	2977
chr21	17805247	3405
chr21	17806662	3070
chr21	17807684	2452
chr21	17808262	3399
chr21	17808698	2120
chr21	17809687	3752
chr21	17815037	1501
chr21	17815384	3444
chr21	17816795	4939
chr21	17817668	2494
chr21	17817942	1465
chr21	17819036	1914
chr21	17820112	3699
chr21	17823818	1507
chr21	17824466	2708
chr21	17825791	2632
chr21	17826260	3267
chr21	17826778	1838
chr21	17827789	3141
chr21	17828046	5156
chr21	17828291	5132
chr21	17829390	1327
chr21	17830681	1715
chr21	17832871	5159
chr21	17837481	4751
chr21	17838769	4702
chr21	17839721	6519
chr21	17839781	4876
chr21	17841907	4372
chr21	17842218	2448
chr21	17847359	986
chr21	17858853	5148
chr21	17859658	4115
chr21	17863882	4855
chr21	17865195	3330
chr21	17868772	2728
chr21	17877794	2570
chr21	17882331	4196
chr21	17885987	5424
chr21	17891393	4225
chr21	17892440	4144
chr21	17898157	3349
chr21	17903914	1649
chr21	17904014	5438
chr21	17904099	5321
chr21	17905657	2387
chr21	17905930	3049
chr21	17906124	5225
chr21	17906149	5685
chr21	17907086	5016
chr21	17913562	1633
chr21	17913736	5694
chr21	17916292	2727
chr21	17920138	6744
chr21	17925371	3086
chr21	17926706	3666
chr21	17927787	2469
chr21	17928554	5449
chr21	17930405	2876
chr21	17934090	5016
chr21	17934197	4447
chr21	17934419	4344
chr21	17937036	3542
chr21	17949037	1854
chr21	17949053	2943
chr21	17952561	2123
chr21	17955250	1760
chr21	17961544	4616
chr21	17968928	3638
chr21	17971099	3828
chr21	17971129	4721
chr21	17971373	2221
