chr	pos	non_missing_samples
chr13	20906471	3639
chr13	20907050	6675
chr13	20907099	6386
chr13	20907501	5910
chr13	20908211	6115
chr13	20908370	5120
chr13	20908501	3899
chr13	20908669	5067
chr13	20908875	4996
chr13	20910048	3698
chr13	20910558	3861
chr13	20912067	6034
chr13	20912527	4685
chr13	20913325	5543
chr13	20915101	2372
chr13	20915242	5170
chr13	20917309	6150
chr13	20918843	3683
chr13	20918858	3653
chr13	20921645	4866
chr13	20924535	5891
chr13	20926553	5156
chr13	20927035	5403
chr13	20929776	5398
chr13	20929920	6303
chr13	20929985	5554
chr13	20930154	1730
chr13	20931886	4901
chr13	20932472	5136
chr13	20932983	4558
chr13	20933064	5515
chr13	20933520	3596
chr13	20933719	5546
chr13	20934636	6172
chr13	20934815	6418
chr13	20935285	2636
chr13	20937911	5982
chr13	20938146	5101
chr13	20938849	6438
chr13	20938952	5808
chr13	20939005	6023
chr13	20939236	5965
chr13	20940031	2995
chr13	20940535	5193
chr13	20940589	4935
chr13	20942037	5597
chr13	20942634	5760
chr13	20942701	5851
chr13	20943055	2067
chr13	20943224	4886
chr13	20943691	2556
chr13	20945100	5932
chr13	20946454	3235
chr13	20946768	2746
chr13	20947338	6288
chr13	20949050	4296
chr13	20951016	4168
chr13	20951425	5708
chr13	20951610	4498
chr13	20956043	3430
chr13	20957230	1723
chr13	20957700	5907
chr13	20962029	3996
chr13	20962516	5492
chr13	20964461	5691
chr13	20969091	5132
chr13	20969210	5881
chr13	20972553	3349
chr13	20973368	4352
chr13	20974586	5795
chr13	20975246	5733
chr13	20975269	6385
chr13	20977190	5965
chr13	20977507	5535
chr13	20978006	6034
chr13	20978504	4832
chr13	20979104	5890
chr13	20981386	3478
chr13	20981724	5366
chr13	20982376	6106
chr13	20986875	5998
chr13	20987052	5346
chr13	20988799	5042
chr13	20991538	5533
chr13	20992251	5621
chr13	20995731	6251
chr13	20996715	6370
chr13	20998937	6057
chr13	21003867	5721
chr13	21004618	5509
chr13	21004834	4811
chr13	21005776	1885
chr13	21005941	4763
chr13	21005987	6008
chr13	21012107	4735
chr13	21012549	5784
chr13	21012748	5731
chr13	21013995	4839
chr13	21015215	5867
chr13	21019650	3972
chr13	21021228	6104
chr13	21021343	5248
chr13	21027245	3106
chr13	21030892	5944
chr13	21031906	5227
chr13	21036921	3170
chr13	21038029	6180
chr13	21038647	3270
chr13	21038903	5426
chr13	21039517	4361
chr13	21042167	4787
chr13	21042270	5151
chr13	21043086	4759
chr13	21043198	3804
chr13	21043402	3546
chr13	21043583	4360
chr13	21043613	4543
chr13	21044152	2816
chr13	21044637	2667
chr13	21047736	5334
chr13	21047858	6218
chr13	21048924	6212
chr13	21050087	2758
chr13	21050176	5181
chr13	21050575	5343
chr13	21054693	5840
chr13	21054724	5795
chr13	21055573	5691
chr13	21056301	3094
chr13	21057250	2701
chr13	21060669	5715
chr13	21060942	5713
chr13	21061601	4477
chr13	21062640	3108
chr13	21063276	6146
chr13	21063296	6104
chr13	21063524	5623
chr13	21065369	2046
chr13	21065555	5511
chr13	21066319	4606
chr13	21067080	5410
chr13	21067163	5217
chr13	21067211	5745
chr13	21067941	5597
chr13	21068591	6347
chr13	21069259	1950
chr13	21070318	4709
chr13	21075286	5286
chr13	21075813	5763
chr13	21075911	6468
chr13	21076875	5608
chr13	21078130	5199
chr13	21081211	4684
chr13	21081593	5180
chr13	21085644	2028
chr13	21086599	5339
chr13	21087335	4086
chr13	21088717	3231
chr13	21092485	4049
chr13	21093078	5033
chr13	21093604	5789
chr13	21095720	5932
chr13	21096055	5414
chr13	21098909	5566
chr13	21102665	4330
chr13	21106061	5188
chr13	21108966	3934
chr13	21114824	5180
chr13	21118721	6510
chr13	21120131	1839
chr13	21120557	5092
chr13	21120780	4934
chr13	21122165	1821
chr13	21122756	4079
chr13	21123302	5721
chr13	21131211	3787
chr13	21132329	2716
chr13	21141822	2579
chr13	21146232	1762
chr13	21159110	5684
chr13	21159200	5569
chr13	21159455	2947
chr13	21160703	4395
chr13	21164690	1806
chr13	21172412	1158
chr13	21180247	3857
chr13	21182816	5459
chr13	21183265	5680
chr13	21187355	1900
chr13	21188339	2453
chr13	21189941	1594
chr13	21194948	4635
chr13	21196679	3389
chr13	21199197	5020
chr13	21199265	3413
chr13	21201166	2762
chr13	21204107	3806
chr13	21205192	5079
chr13	21206911	5542
chr13	21209512	4625
chr13	21209637	5080
chr13	21209711	5562
chr13	21210915	4262
chr13	21211999	5712
chr13	21214943	4904
chr13	21216850	5628
chr13	21220882	5970
chr13	21221750	3529
chr13	21221972	3020
chr13	21226845	1511
chr13	21232983	5868
chr13	21234753	3642
chr13	21235984	5566
chr13	21241269	3384
chr13	21245468	2640
chr13	21248431	3078
chr13	21249280	4849
chr13	21250073	4829
chr13	21251235	1925
chr13	21253566	3027
chr13	21254518	2739
chr13	21260276	5349
chr13	21261267	4574
chr13	21263624	2819
chr13	21266227	4793
chr13	21275781	4929
chr13	21276751	2720
chr13	21276881	6072
chr13	21280034	6075
chr13	21285906	4746
chr13	21290317	5368
chr13	21291056	4611
chr13	21292372	4967
chr13	21300909	1801
chr13	21302058	2131
chr13	21302193	5957
chr13	21304084	5133
chr13	21304417	5859
chr13	21304731	6658
chr13	21305095	3395
chr13	21306113	5248
chr13	21306140	3741
chr13	21307989	3341
chr13	21309266	6299
chr13	21320744	5380
chr13	21322107	4839
chr13	21322682	6439
chr13	21331904	4185
chr13	21335236	5659
chr13	21335280	2898
chr13	21343209	5222
chr13	21347384	4667
chr13	21349667	3894
chr13	21352318	3388
chr13	21356448	5721
chr13	21356540	3237
chr13	21357452	6160
chr13	21358061	3881
chr13	21360166	5111
chr13	21361513	6418
chr13	21382117	1427
chr13	21397257	1607
chr13	21398979	3670
chr13	21404969	2653
chr13	21406858	5731
chr13	21407427	3599
chr13	21409455	2507
chr13	21424404	1712
chr13	21427089	4778
chr13	21439210	2781
chr13	21442945	4707
chr13	21448259	5513
chr13	21466641	3320
chr13	21467197	5416
chr13	21471433	2180
chr13	21483113	5194
chr13	21483892	4709
chr13	21487753	2000
chr13	21494842	6039
chr13	21496144	5962
chr13	21499444	1779
chr13	21510900	5085
chr13	21512850	3927
chr13	21513498	4385
chr13	21517150	2041
chr13	21517666	5091
chr13	21518711	4267
chr13	21518726	4603
chr13	21519081	3824
chr13	21520471	5868
chr13	21520609	3315
chr13	21521847	2019
chr13	21526255	3933
chr13	21526636	4993
chr13	21527762	2676
chr13	21528581	5833
chr13	21529256	5706
chr13	21534199	1734
chr13	21534752	4953
chr13	21545160	4336
chr13	21546891	3110
chr13	21546964	5508
chr13	21552462	5146
chr13	21553971	3908
chr13	21554784	5867
chr13	21555060	4910
chr13	21555206	5963
chr13	21557763	5013
chr13	21559287	2682
chr13	21563715	5060
chr13	21565745	4831
chr13	21565828	3463
chr13	21567539	5870
chr13	21567969	5454
chr13	21570202	4838
chr13	21570246	4923
chr13	21570310	4760
chr13	21572118	2694
chr13	21575458	3283
chr13	21575612	4233
chr13	21578617	2398
chr13	21582896	3510
chr13	21589035	2494
chr13	21590988	5578
chr13	21592694	5260
chr13	21595878	6371
chr13	21597586	5181
chr13	21597702	4518
chr13	21599824	5549
chr13	21607058	5498
chr13	21607600	5825
chr13	21607760	5822
chr13	21608971	3529
chr13	21609586	6441
chr13	21611791	5705
chr13	21612791	4391
chr13	21613269	4058
chr13	21614737	6232
chr13	21620085	6503
chr13	21621558	3348
chr13	21622221	4451
chr13	21623783	5784
chr13	21625473	2699
chr13	21626873	2142
chr13	21627855	4409
chr13	21628007	4093
chr13	21629983	5954
chr13	21630210	5815
chr13	21632228	4172
chr13	21645303	6496
chr13	21649012	6061
chr13	21650467	2883
chr13	21650501	4743
chr13	21651036	1589
chr13	21652426	4425
chr13	21655335	1463
chr13	21665593	6122
chr13	21665639	5957
chr13	21667219	2316
chr13	21667280	3131
chr13	21667388	5546
chr13	21667474	4803
chr13	21667964	4495
chr13	21674899	5094
chr13	21674926	5114
chr13	21675425	2901
chr13	21677331	6187
chr13	21682068	5413
chr13	21686944	5184
chr13	21686958	5281
chr13	21687567	1886
chr13	21689258	3440
chr13	21689630	4438
chr13	21689938	6478
chr13	21690000	4148
chr13	21690867	5719
chr13	21690915	5568
chr13	21691903	1403
chr13	21692404	2476
chr13	21694356	1907
chr13	21694932	5380
chr13	21695956	2495
chr13	21698120	5212
chr13	21698411	5156
chr13	21700503	3208
chr13	21703584	1954
chr13	21707094	3000
chr13	21714920	4600
chr13	21715602	2573
chr13	21720956	2458
chr13	21722407	1953
chr13	21723281	4618
chr13	21724222	1564
chr13	21725500	4626
chr13	21725633	4696
chr13	21727038	5305
chr13	21728945	5379
chr13	21731931	5208
chr13	21732094	3672
chr13	21732348	2445
chr13	21734443	3523
chr13	21742311	3021
chr13	21745977	4872
chr13	21747051	4594
chr13	21747869	4241
chr13	21750890	5153
chr13	21759602	3229
chr13	21764556	3807
chr13	21783561	4049
chr13	21783646	3906
chr13	21784665	4723
chr13	21797328	3458
chr13	21797900	5018
chr13	21799768	1987
chr13	21801492	5963
chr13	21804021	4856
chr13	21812313	6021
chr13	21813257	3213
chr13	21814873	3659
chr13	21815869	3952
chr13	21816281	3072
chr13	21819264	5638
chr13	21822031	1987
chr13	21827506	1381
chr13	21829170	2402
chr13	21829309	2491
chr13	21830342	2731
chr13	21830400	5763
chr13	21840941	3095
chr13	21845944	4133
chr13	21855213	4444
chr13	21857088	4667
chr13	21859498	5230
chr13	21861226	5132
chr13	21863713	5279
chr13	21865738	2950
chr13	21867426	5059
chr13	21867500	5159
chr13	21867580	3812
chr13	21867727	6064
chr13	21868420	2550
chr13	21870612	2661
chr13	21870932	1584
chr13	21877418	3090
chr13	21878779	2500
chr13	21882340	5860
chr13	21882381	5223
chr13	21883256	2111
chr13	21885404	6303
chr13	21886354	5296
chr13	21888254	5476
chr13	21893151	4880
chr13	21894040	3979
chr13	21904478	4621
chr13	21907253	2781
chr13	21908351	3418
chr13	21908678	6063
chr13	21908710	6386
chr13	21908759	5970
chr13	21908817	6309
chr13	21910393	6131
chr13	21911030	5442
chr13	21913015	5573
chr13	21913429	6220
chr13	21913662	4932
chr13	21914549	2612
chr13	21915114	4280
chr13	21918844	5939
chr13	21924162	3981
chr13	21925362	5949
chr13	21927495	6042
chr13	21930541	6285
chr13	21932459	5638
chr13	21933167	4684
chr13	21935210	2310
chr13	21945868	4397
chr13	21951162	6331
chr13	21951924	6102
chr13	21958634	2659
chr13	21958918	2585
chr13	21959895	5151
chr13	21962207	4065
chr13	21962773	3346
chr13	21970107	5844
chr13	21976837	3743
chr13	21986320	6085
chr13	21990467	2076
chr13	21992738	5907
chr13	21997285	2868
chr13	22000207	1542
chr13	22001609	3574
chr13	22002080	2462
chr13	22002188	3833
chr13	22003786	1898
chr13	22007076	1988
chr13	22008438	4059
chr13	22010082	5156
chr13	22010350	3763
chr13	22011220	4370
chr13	22023749	2599
chr13	22024420	3413
chr13	22031487	2180
chr13	22032122	2873
chr13	22039671	4069
chr13	22039821	5909
chr13	22047405	3969
chr13	22049424	5463
chr13	22049554	3598
chr13	22054538	5538
chr13	22058353	4731
chr13	22062259	3515
chr13	22063447	2451
chr13	22064024	3173
chr13	22067681	4604
chr13	22069112	1289
chr13	22078174	3452
chr13	22080099	5334
chr13	22082960	4614
chr13	22083064	1860
chr13	22083998	1757
chr13	22085659	2618
chr13	22086080	2972
chr13	22091153	2832
chr13	22092762	4195
chr13	22092961	2134
chr13	22096611	3909
chr13	22097641	1456
chr13	22100890	4021
chr13	22101691	4434
chr13	22102478	1201
chr13	22102655	3468
chr13	22106895	5310
chr13	22109552	2267
chr13	22111521	3970
chr13	22116804	4254
chr13	22121085	2719
chr13	22131160	4115
chr13	22132415	5414
chr13	22135042	1928
chr13	22140382	5090
chr13	22143703	5360
chr13	22146005	5579
chr13	22148433	4643
chr13	22151434	3462
chr13	22153039	3582
chr13	22155903	1820
chr13	22159277	5718
chr13	22160604	5384
chr13	22160861	3396
chr13	22161805	4561
chr13	22169824	5851
chr13	22170878	5185
chr13	22173795	2175
chr13	22177690	6178
chr13	22178450	4190
chr13	22179186	4361
chr13	22181334	2256
chr13	22183452	4857
chr13	22183727	5208
chr13	22188074	5887
chr13	22189650	2372
chr13	22190992	2749
chr13	22193104	6225
chr13	22193130	6183
chr13	22193962	2615
chr13	22197063	1776
chr13	22197810	1858
chr13	22197910	3695
chr13	22198782	1369
chr13	22200111	4416
chr13	22205442	1546
chr13	22207457	2228
chr13	22209012	6034
chr13	22209969	4859
chr13	22210293	6230
chr13	22211354	5021
chr13	22212737	3308
chr13	22214481	5182
chr13	22217576	5669
chr13	22218094	2446
chr13	22219062	4574
chr13	22221261	1981
chr13	22226497	4439
chr13	22230380	1501
chr13	22231601	5087
chr13	22231720	4642
chr13	22235510	5150
chr13	22235584	3644
chr13	22238546	6068
chr13	22241354	2334
chr13	22241766	5801
chr13	22243370	3000
chr13	22249975	2510
chr13	22255301	4770
chr13	22260760	2353
chr13	22260835	3252
chr13	22262004	4723
chr13	22262231	3337
chr13	22262693	4122
chr13	22263950	5807
chr13	22267406	5555
chr13	22268646	5396
chr13	22269455	3656
chr13	22269629	4125
chr13	22270788	4089
chr13	22274442	5444
chr13	22275394	3251
chr13	22276668	2807
chr13	22279516	4825
chr13	22280878	3661
chr13	22288763	2347
chr13	22290101	4241
chr13	22290189	1228
chr13	22292660	4225
chr13	22294663	2583
chr13	22295024	4591
chr13	22295412	6320
chr13	22296280	5188
chr13	22296721	4401
chr13	22298949	4463
chr13	22300625	5998
chr13	22300927	5706
chr13	22303596	6004
chr13	22304216	6401
chr13	22305099	5113
chr13	22305769	5208
chr13	22309335	5820
chr13	22311489	2672
chr13	22311635	3942
chr13	22312653	6211
chr13	22314101	5266
chr13	22314389	4285
chr13	22314786	5228
chr13	22315063	6006
chr13	22316556	6083
chr13	22316747	3512
chr13	22323765	4630
chr13	22323980	3016
chr13	22324655	6340
chr13	22325943	5502
chr13	22328611	6155
chr13	22328631	5979
chr13	22328671	5572
chr13	22329325	2774
chr13	22331539	4279
chr13	22333137	3628
chr13	22336209	5789
chr13	22336739	3149
chr13	22341466	6141
chr13	22342103	3074
chr13	22343943	4448
chr13	22345207	3926
chr13	22346432	1709
chr13	22348173	2245
chr13	22348808	4894
chr13	22349783	3621
chr13	22350203	5693
chr13	22350875	5114
chr13	22351137	2072
chr13	22351517	4827
chr13	22353535	3941
chr13	22355768	5607
chr13	22356233	3475
chr13	22356810	5343
chr13	22359400	6101
chr13	22360110	3527
chr13	22361058	1694
chr13	22361907	2527
chr13	22363302	2765
chr13	22364835	4541
chr13	22365974	4819
chr13	22367259	4556
chr13	22367371	5203
chr13	22369044	5262
chr13	22371252	1440
chr13	22371618	6286
chr13	22371636	5981
chr13	22374700	2530
chr13	22375647	5721
chr13	22375922	4773
chr13	22376185	5133
chr13	22377341	2135
chr13	22379480	4579
chr13	22380096	4342
chr13	22381204	2293
chr13	22381294	2088
chr13	22383253	1189
chr13	22383905	1849
chr13	22386490	5929
chr13	22387359	4668
chr13	22388316	4944
chr13	22388352	4443
chr13	22389021	5073
chr13	22389813	5202
chr13	22390069	5358
chr13	22390734	3904
chr13	22394315	5270
chr13	22395049	2299
chr13	22395396	5439
chr13	22396930	5721
chr13	22397453	5912
chr13	22407888	5607
chr13	22408870	4464
chr13	22408920	6239
chr13	22409047	4839
chr13	22412095	6222
chr13	22412584	3711
chr13	22413807	5456
chr13	22415612	6008
chr13	22416134	3600
chr13	22419282	4724
chr13	22421333	5627
chr13	22421629	5785
chr13	22421652	5735
chr13	22423925	5867
chr13	22424771	2887
chr13	22425155	6088
chr13	22425690	6058
chr13	22426356	5089
chr13	22426713	1781
chr13	22427160	4942
chr13	22427787	1739
chr13	22440529	3754
chr13	22443502	5897
chr13	22444434	5041
chr13	22445361	4338
chr13	22448843	5425
chr13	22449282	4843
chr13	22449588	3229
chr13	22449703	5417
chr13	22451371	6196
chr13	22453087	4271
chr13	22453926	5737
chr13	22454161	6077
chr13	22454866	5958
chr13	22455365	5565
chr13	22455862	2628
chr13	22457249	5572
chr13	22458190	4974
chr13	22458535	6221
chr13	22459507	6081
chr13	22460343	6080
chr13	22460571	5392
chr13	22464942	5717
chr13	22466085	5844
chr13	22467824	5923
chr13	22467989	5679
chr13	22468943	3400
chr13	22470894	6045
chr13	22472896	4998
chr13	22473446	5942
chr13	22476288	4239
chr13	22477703	5919
chr13	22478317	6187
chr13	22480816	4925
chr13	22480932	5873
chr13	22481001	4746
chr13	22482784	5988
chr13	22482892	3180
chr13	22482985	4128
chr13	22483030	4472
chr13	22483715	5633
chr13	22483744	6405
chr13	22484053	5825
chr13	22484815	6077
chr13	22484841	6294
chr13	22484995	3312
chr13	22485899	3182
chr13	22486015	3111
chr13	22487506	5965
chr13	22487625	5361
chr13	22488851	3941
chr13	22489972	2722
chr13	22490040	4693
chr13	22491960	5424
chr13	22492329	5152
chr13	22492356	5266
chr13	22493371	3095
chr13	22496182	4870
chr13	22497891	5354
chr13	22498737	5970
chr13	22499293	5280
chr13	22499657	5401
chr13	22501557	5841
chr13	22503164	3763
chr13	22503175	3657
chr13	22504496	3525
chr13	22504731	5525
chr13	22504972	5557
chr13	22506913	4930
chr13	22508243	6201
chr13	22508254	6425
chr13	22508280	6484
chr13	22509501	2885
chr13	22510385	5832
chr13	22511429	5858
chr13	22511475	5056
chr13	22511626	4528
chr13	22511685	6030
chr13	22514474	6242
chr13	22514708	1748
chr13	22515844	5021
chr13	22516742	4939
chr13	22516820	5216
chr13	22520324	2620
chr13	22520927	4594
