chr	pos	non_missing_samples
chr12	362369	6267
chr12	364274	3926
chr12	365650	5753
chr12	370433	2356
chr12	371410	4778
chr12	371786	5866
chr12	373120	6102
chr12	374302	4669
chr12	375295	5736
chr12	377904	5970
chr12	382573	3797
chr12	382876	3095
chr12	385092	4020
chr12	387464	3952
chr12	388207	4336
chr12	388312	5898
chr12	388363	5372
chr12	389014	4461
chr12	389784	5091
chr12	396238	5821
chr12	396909	4932
chr12	400077	4054
chr12	401503	3613
chr12	415056	4457
chr12	416293	4744
chr12	417633	3052
chr12	421394	2124
chr12	423945	3805
chr12	427575	5951
chr12	428131	5010
chr12	428634	5387
chr12	430652	4343
chr12	437447	5554
chr12	437547	1957
chr12	439630	3951
chr12	443085	5444
chr12	447751	5811
chr12	461807	4640
chr12	469721	2567
chr12	478688	2893
chr12	478855	5459
chr12	486984	3244
chr12	488588	1982
chr12	493900	2408
chr12	497910	5717
chr12	497958	6694
chr12	501058	4969
chr12	503641	4835
chr12	505759	3929
chr12	520947	5310
chr12	522975	2114
chr12	526482	4603
chr12	535812	3662
chr12	538214	4104
chr12	538294	6008
chr12	541583	2848
chr12	542692	4918
chr12	547325	4230
chr12	547683	4528
chr12	551550	6032
chr12	558572	4598
chr12	561866	5189
chr12	564185	6096
chr12	564238	5105
chr12	566618	5601
chr12	567169	3482
chr12	570917	5821
chr12	572879	4806
chr12	573447	2695
chr12	573870	6054
chr12	575633	3748
chr12	578100	4789
chr12	578884	6484
chr12	579451	4429
chr12	583090	5173
chr12	583538	5852
chr12	584354	5644
chr12	586407	4632
chr12	588528	5184
chr12	588791	5840
chr12	592524	4609
chr12	593710	6224
chr12	594174	5721
chr12	594525	5170
chr12	598755	1646
chr12	601584	1678
chr12	603513	3848
chr12	604621	4926
chr12	605887	6122
chr12	606173	5146
chr12	607226	5386
chr12	607480	6257
chr12	609541	3173
chr12	611309	6073
chr12	611594	3497
chr12	617981	5075
chr12	622926	6010
chr12	624947	2853
chr12	624978	3954
chr12	625811	3822
chr12	628236	4767
chr12	628669	6307
chr12	628723	5931
chr12	632240	4519
chr12	632400	3358
chr12	632645	6028
chr12	632669	6217
chr12	633558	3103
chr12	634113	4517
chr12	635111	6207
chr12	635259	5617
chr12	637363	2152
chr12	644726	6067
chr12	645899	5410
chr12	648237	6093
chr12	649775	5907
chr12	657071	5288
chr12	657404	6180
chr12	661031	5190
chr12	661656	4410
chr12	661981	6100
chr12	662448	6521
chr12	662838	4802
chr12	667910	5578
chr12	668303	4814
chr12	669310	6040
chr12	671670	5196
chr12	672372	6000
chr12	673183	6151
chr12	673245	5842
chr12	673283	6160
chr12	673515	5115
chr12	673788	4702
chr12	673854	5690
chr12	673925	6039
chr12	676543	1832
chr12	677756	4573
chr12	678210	6101
chr12	681554	5331
chr12	683946	5780
chr12	684651	5680
chr12	686076	6099
chr12	688340	4299
chr12	688616	5885
chr12	690473	5390
chr12	694854	5232
chr12	695864	5894
chr12	696078	6028
chr12	698634	3058
chr12	698879	4595
chr12	700785	4904
chr12	701243	3502
chr12	701517	2710
chr12	707660	5564
chr12	708597	3177
chr12	711646	1663
chr12	712619	3127
chr12	713285	4274
chr12	714224	6145
chr12	714576	5530
chr12	714842	6220
chr12	716074	5650
chr12	716509	1697
chr12	717477	6052
chr12	721030	3761
chr12	721388	5058
chr12	723981	4454
chr12	724279	2035
chr12	727344	5874
chr12	727957	5178
chr12	728360	3478
chr12	728564	3683
chr12	736859	4809
chr12	737230	5960
chr12	738657	4943
chr12	741062	5929
chr12	743927	5661
chr12	749391	4575
chr12	750401	4342
chr12	751308	4362
chr12	756901	4625
chr12	760514	6553
chr12	760590	5238
chr12	769122	5622
chr12	770541	3403
chr12	770929	4675
chr12	771229	3754
chr12	772241	3489
chr12	772458	5603
chr12	773262	4093
chr12	773456	5237
chr12	776371	4272
chr12	776471	2530
chr12	778475	4161
chr12	779906	4986
chr12	783350	5892
chr12	783484	3898
chr12	784043	4596
chr12	786238	4124
chr12	788210	5975
chr12	789630	4272
chr12	791210	4677
chr12	791356	3671
chr12	791903	6009
chr12	792956	2429
chr12	796131	3720
chr12	803488	5919
chr12	805451	4800
chr12	812125	3370
chr12	813411	5384
chr12	813869	5623
chr12	818549	4707
chr12	821451	4227
chr12	822664	5605
chr12	822906	5819
chr12	822915	6006
chr12	825782	3234
chr12	829334	4819
chr12	830349	2649
chr12	831883	4449
chr12	832925	6039
chr12	833930	5975
chr12	835074	2935
chr12	835317	4377
chr12	835987	4481
chr12	837113	2090
chr12	841006	6076
chr12	847599	3938
chr12	850288	4894
chr12	850613	5201
chr12	851416	4657
chr12	854331	1771
chr12	863517	5478
chr12	878664	3858
chr12	888320	1440
chr12	888428	3540
chr12	889902	2395
chr12	893967	3078
chr12	898400	1910
chr12	903780	3576
chr12	904283	1911
chr12	916310	3909
chr12	922408	2065
chr12	926667	5353
chr12	932555	2512
chr12	945322	3363
chr12	946878	3111
chr12	951081	4099
chr12	961336	1515
chr12	964506	4746
chr12	966124	3444
chr12	968489	3309
chr12	969800	4644
chr12	969843	5088
chr12	971291	5947
chr12	975276	1976
chr12	975948	2188
chr12	982321	4421
chr12	983046	1927
chr12	988894	5850
chr12	989424	3231
chr12	990912	6263
chr12	992229	5440
chr12	993930	5852
chr12	998365	5463
chr12	999762	4892
chr12	1009056	3543
chr12	1013176	4652
chr12	1013493	4892
chr12	1014385	1942
chr12	1015173	4841
chr12	1015502	6213
chr12	1016910	5769
chr12	1021557	3647
chr12	1022352	4746
chr12	1022452	6026
chr12	1022453	6041
chr12	1022679	1600
chr12	1024594	5235
chr12	1024688	4760
chr12	1028315	4272
chr12	1041097	6056
chr12	1047531	3977
chr12	1050254	2360
chr12	1052393	5815
chr12	1055452	4952
chr12	1062774	1949
chr12	1063158	5555
chr12	1064438	2854
chr12	1072390	4359
chr12	1072696	1286
chr12	1072965	1718
chr12	1073052	6114
chr12	1074882	2513
chr12	1075536	3213
chr12	1077894	4915
chr12	1078076	4600
chr12	1080007	3124
chr12	1080854	1960
chr12	1083385	6590
chr12	1084783	5010
chr12	1085905	5174
chr12	1086062	4285
chr12	1091657	4086
chr12	1096085	5229
chr12	1101641	2337
chr12	1106783	5680
chr12	1107830	6054
chr12	1108730	5024
chr12	1118221	3175
chr12	1119958	5628
chr12	1122450	2134
chr12	1125475	1859
chr12	1133151	4977
chr12	1136172	4045
chr12	1138032	892
chr12	1144781	5637
chr12	1147365	4972
chr12	1153025	2954
chr12	1153596	3677
chr12	1157340	5067
chr12	1158633	6111
chr12	1177928	2101
chr12	1178292	2966
chr12	1180197	1932
chr12	1180413	3874
chr12	1181325	3960
chr12	1185507	3617
chr12	1185966	1568
chr12	1186111	5407
chr12	1201546	4075
chr12	1202358	4893
chr12	1204877	4251
chr12	1205702	4380
chr12	1206461	3971
chr12	1206698	5782
chr12	1207532	1844
chr12	1208723	1313
chr12	1210884	6022
chr12	1211576	3215
chr12	1213692	2884
chr12	1216632	5545
chr12	1217214	1876
chr12	1220688	3550
chr12	1221118	4511
chr12	1229496	2156
chr12	1235830	2590
chr12	1236411	5350
chr12	1237518	3653
chr12	1238778	4358
chr12	1240962	4124
chr12	1241115	4970
chr12	1241910	1799
chr12	1248068	5249
chr12	1262501	4330
chr12	1262829	6287
chr12	1272363	1622
chr12	1275751	3935
chr12	1276417	3870
chr12	1280390	1573
chr12	1282413	4219
chr12	1282469	3572
chr12	1283055	5809
chr12	1286736	5472
chr12	1286841	3804
chr12	1288338	5146
chr12	1298718	3629
chr12	1301234	4570
chr12	1314430	2112
chr12	1316724	3138
chr12	1319196	6037
chr12	1325922	3272
chr12	1327129	5813
chr12	1328458	1570
chr12	1332435	2019
chr12	1341639	5116
chr12	1345827	3642
chr12	1347086	3541
chr12	1350862	1830
chr12	1354345	3777
chr12	1358311	4459
chr12	1366511	5525
chr12	1368535	2779
chr12	1370316	2516
chr12	1371828	2220
chr12	1371969	3853
chr12	1372010	4254
chr12	1372114	2998
chr12	1373386	2929
chr12	1381260	5881
chr12	1382177	2038
chr12	1384066	4157
chr12	1384838	5455
chr12	1385090	2167
chr12	1386406	4079
chr12	1391407	6019
chr12	1396953	3901
chr12	1399443	3237
chr12	1403899	2362
chr12	1408503	1947
chr12	1408989	2356
chr12	1416592	4789
chr12	1419751	3861
chr12	1419981	5051
chr12	1423611	1525
chr12	1425531	4862
chr12	1429503	4318
chr12	1431629	1856
chr12	1432211	3659
chr12	1432337	3697
chr12	1433147	5762
chr12	1433182	5065
chr12	1434576	4664
chr12	1435197	2217
chr12	1435676	3498
chr12	1435719	2750
chr12	1436854	3701
chr12	1437726	5918
chr12	1438761	1881
chr12	1439945	1625
chr12	1440828	5907
chr12	1455106	2158
chr12	1459028	2565
chr12	1463186	5231
chr12	1465024	5629
chr12	1472282	6205
chr12	1483603	5314
chr12	1483761	5987
chr12	1486104	5705
chr12	1488078	2143
chr12	1488330	3693
chr12	1489762	5956
chr12	1489783	5596
chr12	1490960	4443
chr12	1493559	3000
chr12	1502824	3486
chr12	1504713	3480
chr12	1504871	5961
chr12	1506680	3534
chr12	1510505	4307
chr12	1510533	5513
chr12	1510640	1262
chr12	1515714	3068
chr12	1521648	5047
chr12	1524144	3513
chr12	1525153	5081
chr12	1525353	4189
chr12	1527359	5040
chr12	1532455	5298
chr12	1537254	3790
chr12	1537342	1930
chr12	1537684	3805
chr12	1538866	4408
chr12	1542875	4361
chr12	1543590	4942
chr12	1548388	4817
chr12	1548971	5267
chr12	1551593	3987
chr12	1553450	5672
chr12	1553797	5870
chr12	1569097	2239
chr12	1573266	2585
chr12	1573623	3240
chr12	1574330	5904
chr12	1579790	2316
chr12	1583251	3842
chr12	1583574	4182
chr12	1583962	5567
chr12	1586846	2471
chr12	1589821	1633
chr12	1590069	4691
chr12	1590693	5787
chr12	1590758	5571
chr12	1596299	6128
chr12	1598223	6030
chr12	1598836	5714
chr12	1600978	4936
chr12	1601561	5045
chr12	1601896	6220
chr12	1604651	6219
chr12	1607334	6077
chr12	1607390	5045
chr12	1610863	5650
chr12	1611846	5304
chr12	1611894	6010
chr12	1614354	5389
chr12	1618365	5747
chr12	1618780	3242
chr12	1619118	5699
chr12	1619897	3898
chr12	1620342	5594
chr12	1623855	2519
chr12	1623989	3560
chr12	1625937	2719
chr12	1628178	4948
chr12	1629125	6237
chr12	1632668	4922
chr12	1632984	6345
chr12	1633432	3799
chr12	1636548	5182
chr12	1638171	5810
chr12	1638868	5654
chr12	1640442	2693
chr12	1640927	5488
chr12	1641461	3646
chr12	1641787	4982
chr12	1642198	3576
chr12	1642807	5015
chr12	1643114	4282
chr12	1643287	5755
chr12	1644376	4883
chr12	1644885	4747
chr12	1645257	2485
chr12	1647965	5778
chr12	1648218	5048
chr12	1649616	4158
chr12	1650097	5609
chr12	1650188	2900
chr12	1655784	5971
chr12	1656182	5211
chr12	1660733	5232
chr12	1660983	5300
chr12	1661143	5908
chr12	1662052	5438
chr12	1663573	5916
chr12	1666692	3987
chr12	1670493	2837
chr12	1670527	3688
chr12	1672492	5346
chr12	1672820	2733
chr12	1674239	4188
chr12	1674288	2256
chr12	1676039	5970
chr12	1676959	5891
chr12	1677119	5153
chr12	1677761	1736
chr12	1679215	3871
chr12	1679784	4187
chr12	1679880	6501
chr12	1682177	5440
chr12	1689395	6245
chr12	1690140	5877
chr12	1698010	4876
chr12	1709490	4700
chr12	1720794	5632
chr12	1722365	5261
chr12	1723228	3818
chr12	1725753	6119
chr12	1726121	5282
chr12	1727839	3839
chr12	1730442	5616
chr12	1731566	1732
chr12	1734560	2766
chr12	1736362	5063
chr12	1737259	6294
chr12	1741616	6206
chr12	1743296	5910
chr12	1743524	3996
chr12	1744672	4694
chr12	1749905	6190
chr12	1750047	5401
chr12	1753225	6036
chr12	1753290	5965
chr12	1753356	5935
chr12	1754424	3320
chr12	1755960	5787
chr12	1756678	3551
chr12	1757743	3314
chr12	1760478	5459
chr12	1761260	4785
chr12	1762968	5290
chr12	1763997	1864
chr12	1764529	4141
chr12	1769930	4500
chr12	1776217	3830
chr12	1776945	5780
chr12	1778292	5996
chr12	1780565	2823
chr12	1780722	2396
chr12	1783251	2582
chr12	1783330	5595
chr12	1787240	2817
chr12	1787544	6038
chr12	1791792	6054
chr12	1798228	4329
chr12	1799267	5126
chr12	1801318	5233
chr12	1809080	1610
chr12	1816613	865
chr12	1826556	2697
chr12	1828527	2638
chr12	1831194	5681
chr12	1831246	5080
chr12	1831355	4500
chr12	1833788	1752
chr12	1836979	5660
chr12	1850384	4577
chr12	1855910	1751
chr12	1856953	5164
chr12	1858719	5573
chr12	1858741	4633
chr12	1861596	3195
chr12	1862089	3083
chr12	1862158	4815
chr12	1866799	4254
chr12	1876021	1768
chr12	1882472	5292
chr12	1885306	3864
chr12	1886225	3812
chr12	1889166	5948
chr12	1891372	3174
chr12	1893650	3155
chr12	1895369	5576
chr12	1896880	4705
chr12	1896956	4110
chr12	1897077	4874
chr12	1899714	5540
chr12	1901434	5252
chr12	1901461	5783
chr12	1901485	5119
chr12	1902354	6272
chr12	1907853	5548
chr12	1912192	5704
chr12	1912526	5657
chr12	1912880	4179
chr12	1914273	3608
chr12	1915146	5897
chr12	1916282	4208
chr12	1916838	5961
chr12	1921839	5206
chr12	1923040	5380
chr12	1925461	5296
chr12	1928289	5075
chr12	1929958	5896
chr12	1930912	5667
chr12	1931299	6225
chr12	1931396	4176
chr12	1933553	5794
chr12	1934581	6025
chr12	1934610	5091
chr12	1934920	5365
chr12	1936988	5224
chr12	1937511	5508
chr12	1937801	4669
chr12	1938144	5549
chr12	1939048	5080
chr12	1939252	6505
chr12	1942752	5948
chr12	1945042	6315
chr12	1947193	6157
chr12	1948947	6474
chr12	1948977	6318
chr12	1952990	5567
chr12	1956445	4739
chr12	1962113	5344
chr12	1962759	5451
chr12	1963359	5396
chr12	1963948	5564
chr12	1964267	4323
chr12	1964640	5952
chr12	1964885	5928
chr12	1964909	5866
chr12	1965313	5093
chr12	1966289	6392
chr12	1966651	5070
chr12	1967526	6265
chr12	1967955	5841
chr12	1968090	5751
chr12	1969262	5940
chr12	1971265	4966
chr12	1971518	4603
chr12	1973384	4655
chr12	1981450	5113
chr12	1982016	5151
chr12	1983744	5907
chr12	1983782	6056
chr12	1985104	5800
chr12	1986638	4997
chr12	1987245	3241
chr12	1989355	6098
chr12	1989414	5935
chr12	1990391	6264
chr12	1991830	3015
chr12	1993258	5673
chr12	1994792	3308
chr12	1995009	6330
chr12	1995042	6453
chr12	1995403	5559
chr12	1997181	6170
chr12	1997252	5858
chr12	1997728	3960
chr12	1998141	6043
chr12	1998471	2062
chr12	2008548	2387
chr12	2008799	2142
chr12	2011280	3919
chr12	2014353	2282
chr12	2016322	3228
chr12	2019322	6058
chr12	2020015	6120
chr12	2020045	5976
chr12	2022411	5960
chr12	2023425	5864
chr12	2025204	4352
chr12	2026808	3311
chr12	2026915	6407
chr12	2032515	5663
chr12	2034290	6104
chr12	2035692	6086
chr12	2037917	6015
chr12	2041048	5218
chr12	2045085	5344
chr12	2045191	3461
chr12	2045640	5346
chr12	2046099	5986
chr12	2056363	5954
chr12	2057287	2474
chr12	2057542	5975
chr12	2057592	4933
chr12	2057701	4053
chr12	2058245	3961
chr12	2060580	5506
chr12	2064455	1730
chr12	2065370	3669
chr12	2065537	3498
chr12	2074022	5736
chr12	2077618	6460
chr12	2083928	3926
chr12	2085116	3101
chr12	2085982	4224
chr12	2086325	3335
chr12	2087045	2052
chr12	2087753	4044
chr12	2089230	4971
chr12	2091257	5154
chr12	2095394	4684
chr12	2097716	3268
chr12	2106116	1982
chr12	2113147	6099
chr12	2115761	2291
chr12	2116369	4177
chr12	2116768	3783
chr12	2119359	4756
chr12	2120526	2739
chr12	2122922	1878
chr12	2124906	6197
chr12	2124955	6000
chr12	2124960	5855
chr12	2128982	1379
chr12	2133101	3870
chr12	2133390	4988
chr12	2133609	5652
chr12	2133967	5415
chr12	2134198	3337
chr12	2135026	2151
chr12	2135449	5151
chr12	2135487	4414
chr12	2136702	4556
chr12	2138144	3936
chr12	2138472	1731
chr12	2139346	1937
chr12	2140566	5623
chr12	2142727	5360
chr12	2142982	4672
chr12	2145507	4978
chr12	2146744	5591
chr12	2146803	6020
chr12	2147158	4268
chr12	2149038	5529
chr12	2149786	1933
chr12	2151744	5352
chr12	2152159	4075
chr12	2152171	4050
chr12	2152655	5599
chr12	2153616	4411
chr12	2154103	3525
chr12	2154321	4755
chr12	2156207	5011
chr12	2156713	2401
chr12	2157454	6289
chr12	2159303	6404
chr12	2159339	6287
chr12	2159593	2829
chr12	2160825	5067
chr12	2165147	5512
chr12	2165336	5991
chr12	2165956	1479
chr12	2167038	5062
chr12	2167352	5309
chr12	2167534	3626
chr12	2168670	5960
chr12	2169267	5488
chr12	2169540	3917
chr12	2169847	2178
chr12	2170371	5623
chr12	2170433	6040
chr12	2171649	4809
chr12	2173805	6129
chr12	2175303	5973
chr12	2175413	6106
chr12	2178545	4820
chr12	2178661	5897
chr12	2178879	4962
chr12	2179449	5752
chr12	2181989	5905
chr12	2182193	5016
chr12	2183846	5928
chr12	2184175	4900
chr12	2184560	1590
chr12	2185848	2910
chr12	2186478	2032
chr12	2198588	5920
chr12	2202537	3653
chr12	2202598	3270
chr12	2205403	4912
chr12	2205886	3778
chr12	2208215	4734
chr12	2208390	4253
chr12	2210352	5331
chr12	2210984	6088
chr12	2211383	4278
chr12	2216958	5624
chr12	2218731	5953
chr12	2222550	4135
chr12	2225069	5822
chr12	2225193	5288
chr12	2226045	3773
chr12	2227311	4815
chr12	2229059	5266
chr12	2229320	4976
chr12	2229476	2712
chr12	2230055	2217
chr12	2231376	4176
chr12	2232658	4578
chr12	2233023	1861
chr12	2233929	2463
chr12	2235628	5744
chr12	2236842	5447
chr12	2236850	5515
chr12	2245636	5748
chr12	2247179	6108
chr12	2247432	5653
chr12	2248861	5477
chr12	2250068	4157
chr12	2251273	4890
chr12	2258369	5750
chr12	2259666	4366
chr12	2266073	5594
chr12	2266683	4306
chr12	2268143	4230
chr12	2269588	5492
chr12	2270942	5155
chr12	2274051	4418
chr12	2275663	5456
chr12	2276848	5235
chr12	2279241	3893
chr12	2279640	5556
chr12	2280942	2251
chr12	2282683	3377
chr12	2283392	5248
chr12	2285731	4985
chr12	2285984	5875
chr12	2286022	6062
chr12	2287097	4815
chr12	2294235	5974
chr12	2294262	6378
chr12	2294263	6368
chr12	2296133	5499
chr12	2298724	5581
chr12	2299048	4148
chr12	2299680	5520
chr12	2302685	3686
chr12	2309393	3314
chr12	2310452	2583
chr12	2312620	5447
chr12	2312820	3381
chr12	2312897	5858
chr12	2312965	5368
chr12	2313126	3786
chr12	2314653	3950
chr12	2316493	4551
chr12	2317523	5636
chr12	2325400	5069
chr12	2325644	4915
chr12	2325978	4142
chr12	2326181	3970
chr12	2327944	5898
chr12	2328920	5902
chr12	2332210	4441
chr12	2332311	4441
chr12	2332371	5078
chr12	2333484	5974
chr12	2333638	6017
chr12	2333652	6212
chr12	2333848	4649
chr12	2334884	3825
chr12	2337138	5938
chr12	2337727	4525
chr12	2337746	4830
chr12	2338858	5300
chr12	2344959	6290
chr12	2344960	6302
chr12	2345295	5731
chr12	2346393	4223
chr12	2347448	5238
chr12	2347694	5017
chr12	2349584	3208
chr12	2350620	6325
chr12	2353151	3684
chr12	2354870	4872
chr12	2356478	5357
chr12	2361460	5013
chr12	2361915	2736
chr12	2363716	6237
chr12	2368674	4736
chr12	2370599	5780
chr12	2371652	5791
chr12	2372937	3058
chr12	2374006	5787
chr12	2374130	5096
chr12	2375793	5560
chr12	2379100	5547
chr12	2384005	5519
chr12	2384223	5552
chr12	2388720	5018
chr12	2391325	5116
chr12	2391412	4624
chr12	2391544	6073
chr12	2391547	6043
chr12	2393829	4429
chr12	2396153	4740
chr12	2398519	4473
chr12	2405146	4845
chr12	2405598	5885
chr12	2408194	2196
chr12	2409201	1996
chr12	2416615	5718
chr12	2419896	4800
chr12	2420244	6193
chr12	2420377	5274
chr12	2420607	6159
chr12	2421588	5172
chr12	2423857	4874
chr12	2425788	4669
chr12	2427574	5877
chr12	2428137	5362
chr12	2434778	5617
chr12	2435706	4233
chr12	2436522	5744
chr12	2436837	5519
chr12	2437513	1903
chr12	2437717	3852
chr12	2438105	5580
chr12	2438810	4239
chr12	2439434	5528
chr12	2440464	4659
chr12	2440494	5340
chr12	2441462	5156
chr12	2442181	5664
chr12	2446516	4197
chr12	2448325	5340
chr12	2451478	3714
chr12	2452351	5740
chr12	2452619	6145
chr12	2452976	5101
chr12	2453188	5087
chr12	2456062	5709
chr12	2456115	5585
chr12	2456416	5635
chr12	2456837	6131
chr12	2457900	6007
chr12	2458840	4435
chr12	2461083	6116
chr12	2461223	5881
chr12	2462907	4495
chr12	2463738	3625
chr12	2464014	4954
chr12	2465364	4955
chr12	2465477	5533
chr12	2465891	3515
chr12	2466084	6199
chr12	2471737	5405
chr12	2472261	5411
chr12	2473358	2831
chr12	2481936	5803
chr12	2482330	5375
chr12	2485610	4688
chr12	2487001	5796
chr12	2488093	4727
chr12	2489390	5152
chr12	2493591	2699
chr12	2494926	3718
chr12	2499168	2305
chr12	2499217	3881
chr12	2499849	6382
chr12	2500203	6266
chr12	2500314	5893
chr12	2500431	3815
chr12	2502572	5827
chr12	2502996	5237
chr12	2503983	5671
chr12	2503985	5640
chr12	2507049	4957
chr12	2511162	2074
chr12	2511311	5197
chr12	2511830	5015
chr12	2514112	3323
chr12	2514270	1641
chr12	2514858	5219
chr12	2514989	4505
chr12	2518352	5437
chr12	2520538	3724
chr12	2522077	5553
chr12	2522981	6164
chr12	2523355	4682
chr12	2525473	5080
chr12	2526767	5910
chr12	2527834	5547
chr12	2528984	4656
chr12	2532167	5831
chr12	2533178	5739
chr12	2533420	5125
chr12	2534466	1755
chr12	2535989	5820
chr12	2536295	5473
chr12	2537361	3769
chr12	2538500	6118
chr12	2538549	6842
chr12	2538747	4966
chr12	2538941	5743
chr12	2541008	5133
chr12	2543100	1267
chr12	2544245	6321
chr12	2544724	5238
chr12	2546519	5779
chr12	2546742	5664
chr12	2546766	6300
chr12	2547975	5661
chr12	2548274	5218
chr12	2550818	3016
chr12	2551368	2365
chr12	2553988	5934
chr12	2554278	6021
chr12	2554689	5535
chr12	2556297	5856
chr12	2558186	2531
chr12	2558475	5997
chr12	2558567	5690
chr12	2560116	6639
chr12	2562541	5170
chr12	2562794	5873
chr12	2563476	5556
chr12	2566301	5701
chr12	2569458	6165
chr12	2570535	4354
chr12	2572536	2590
chr12	2573043	6264
chr12	2573903	5224
chr12	2574613	5934
chr12	2578920	1309
chr12	2579615	6019
chr12	2584491	1240
chr12	2584793	4568
chr12	2585572	3425
chr12	2586085	5045
chr12	2586645	5704
chr12	2587318	5273
chr12	2589988	3712
chr12	2590320	6035
chr12	2590704	5754
chr12	2595011	3563
chr12	2598615	5605
chr12	2601679	5690
chr12	2601742	6119
chr12	2601743	6118
chr12	2605277	4104
chr12	2605386	5619
chr12	2605721	5265
chr12	2606283	5695
chr12	2609084	5933
chr12	2609562	5207
chr12	2610538	5937
chr12	2610641	4994
chr12	2613329	2440
chr12	2613421	5905
chr12	2615134	4162
chr12	2619477	6274
chr12	2621192	2363
chr12	2622393	2538
chr12	2623145	2855
chr12	2623543	4697
chr12	2625126	4377
chr12	2626110	5612
chr12	2628811	5862
chr12	2631571	3961
chr12	2635190	5772
chr12	2638033	5627
chr12	2639256	4042
chr12	2643878	5436
chr12	2644967	6522
chr12	2645514	5126
chr12	2646718	5822
chr12	2646783	5486
chr12	2646966	5587
chr12	2649980	5676
chr12	2651288	3240
chr12	2651408	5067
chr12	2652280	5694
chr12	2658515	6032
chr12	2659622	5332
chr12	2659848	5669
chr12	2660633	5647
chr12	2660753	6348
chr12	2663640	6269
chr12	2664109	5132
chr12	2664937	4424
chr12	2666348	5252
chr12	2666509	4039
chr12	2666536	5069
chr12	2667284	3788
chr12	2667399	4462
chr12	2668472	4174
chr12	2668570	4620
chr12	2674893	3881
chr12	2676683	6156
chr12	2683332	5485
chr12	2683650	5999
chr12	2684413	5460
chr12	2684702	6085
chr12	2685897	4057
chr12	2687764	6318
chr12	2690702	5693
chr12	2692924	5093
chr12	2696988	3625
chr12	2697394	6226
chr12	2699492	6488
chr12	2700212	4364
chr12	2704303	5320
chr12	2705356	5740
chr12	2706047	4436
chr12	2707821	6406
chr12	2709880	5727
chr12	2715300	5905
chr12	2715687	5085
chr12	2715958	6438
chr12	2717160	5628
chr12	2721137	6146
chr12	2722264	3448
chr12	2722387	4972
chr12	2723266	5389
chr12	2726261	4972
chr12	2728854	5359
chr12	2729632	5645
chr12	2730175	3893
chr12	2730451	5886
chr12	2732719	4667
chr12	2736551	5388
chr12	2737295	2690
chr12	2737558	6228
chr12	2741794	5676
chr12	2745878	4724
chr12	2747127	5563
chr12	2747411	4442
chr12	2749127	5375
chr12	2749812	6353
chr12	2749913	3931
chr12	2750893	4823
chr12	2751312	5189
chr12	2754127	5875
chr12	2754782	5114
chr12	2756743	6364
chr12	2759141	5283
chr12	2763539	6307
chr12	2764001	4032
chr12	2766999	3776
chr12	2770730	2195
chr12	2771806	3749
chr12	2774601	5207
chr12	2774668	4744
