chr1	11244663
chr1	11246222
chr1	11257263
chr1	11257920
chr1	11258706
chr1	11259530
chr1	11260272
chr1	11260293
chr1	11262508
chr1	11262571
chr1	11263844
chr1	11277502
chr1	11284572
chr1	11300900
chr1	11304958
chr1	15504965
chr1	15507865
chr1	15579006
chr1	15581448
chr1	15586282
chr1	15586903
chr1	15588662
chr1	15590402
chr1	15591577
chr1	15592607
chr1	15592815
chr1	15595642
chr1	15596204
chr1	15598992
chr1	15602088
chr1	15602110
chr1	15605521
chr1	15605548
chr1	15608740
chr1	15609591
chr1	15610607
chr1	15613276
chr1	15613510
chr1	15614974
chr1	15617889
chr1	15618645
chr1	15621578
chr1	15624527
chr1	15624546
chr1	15624640
chr1	15625248
chr1	15628893
chr1	15629020
chr1	15629432
chr1	15630115
chr1	15636778
chr1	15640218
chr1	15641413
chr1	15645485
chr1	15648319
chr1	15652374
chr1	15656806
chr1	15665150
chr1	15669395
chr1	15669461
chr1	15672715
chr1	15678782
chr1	15680896
chr1	15682529
chr1	15689881
chr1	15690207
chr1	15690282
chr1	15692049
chr1	15692113
chr1	15700611
chr1	15701538
chr1	15704431
chr1	15704872
chr1	15711603
chr1	15711831
chr1	15712341
chr1	15712384
chr1	15713244
chr1	15713705
chr1	15714111
chr1	15715111
chr1	15715533
chr1	15715756
chr1	15715775
chr1	15715782
chr1	15715803
chr1	15715831
chr1	15715894
chr1	15716662
chr1	15717403
chr1	15717906
chr1	15718312
chr1	15718434
chr1	15722790
chr1	15723975
chr1	15821130
chr1	15821356
chr1	15821359
chr1	15822806
chr1	15824481
chr1	15824502
chr1	15824505
chr1	15835976
chr1	15836236
chr1	15969544
chr1	15972817
chr1	15977903
chr1	15978784
chr1	15980351
chr1	15986677
chr1	15987293
chr1	15993462
chr1	15993533
chr1	15994004
chr1	16011787
chr1	16011979
chr1	16012430
chr1	16013314
chr1	16014384
chr1	16014456
chr1	20327641
chr1	20350439
chr1	20351538
chr1	20354267
chr1	20354599
chr1	20378095
chr1	20380660
chr1	20383026
chr1	20384050
chr1	20388707
chr1	20389376
chr1	20391164
chr1	20393584
chr1	20399288
chr1	20400063
chr1	20400342
chr1	20401002
chr1	20401474
chr1	20402396
chr1	20402719
chr1	20402958
chr1	20404354
chr1	20404624
chr1	20404750
chr1	20404910
chr1	20405589
chr1	20405927
chr1	20406743
chr1	20406883
chr1	20407506
chr1	20407875
chr1	20408020
chr1	20408255
chr1	20408318
chr1	20408577
chr1	20408743
chr1	20408868
chr1	20413822
chr1	20418581
chr1	20422189
chr1	26047795
chr1	26056634
chr1	26057384
chr1	26057522
chr1	26058512
chr1	26058659
chr1	26060932
chr1	26061134
chr1	26061750
chr1	26063142
chr1	26063156
chr1	26063663
chr1	26063690
chr1	26063837
chr1	26064342
chr1	26065171
chr1	26065358
chr1	26065946
chr1	26066044
chr1	26066838
chr1	26066856
chr1	26068506
chr1	26069048
chr1	26069126
chr1	26069250
chr1	26069407
chr1	26069574
chr1	26070795
chr1	26074840
chr1	26074912
chr1	26075532
chr1	26076130
chr1	26076329
chr1	26076607
chr1	26076979
chr1	26077500
chr1	26077950
chr1	26078256
chr1	26078967
chr1	26079143
chr1	26080572
chr1	26081918
chr1	26082277
chr1	26082635
chr1	26083310
chr1	26083670
chr1	26084618
chr1	26084784
chr1	26085427
chr1	26085480
chr1	26085708
chr1	26086193
chr1	26089712
chr1	26089885
chr1	26089958
chr1	26090156
chr1	26093469
chr1	26094521
chr1	26100573
chr1	26102373
chr1	26102853
chr1	26102860
chr1	26102865
chr1	26102946
chr1	26103001
chr1	26103353
chr1	26103407
chr1	26103563
chr1	26103888
chr1	26103956
chr1	26104010
chr1	26104331
chr1	26104846
chr1	26105440
chr1	26105630
chr1	26105748
chr1	26105755
chr1	26106228
chr1	26107863
chr1	26108036
chr1	26108547
chr1	26109428
chr1	26109740
chr1	26110197
chr1	26110771
chr1	26111250
chr1	26111964
chr1	26112007
chr1	26112442
chr1	26112735
chr1	26113095
chr1	26114227
chr1	26115147
chr1	26115781
chr1	26116109
chr1	26117417
chr1	26117876
chr1	26119013
chr1	26119424
chr1	26119860
chr1	26120074
chr1	26120844
chr1	26121066
chr1	26121379
chr1	26121956
chr1	26122358
chr1	26122836
chr1	26123104
chr1	26123518
chr1	26123610
chr1	26125895
chr1	26126113
chr1	26126903
chr1	26126905
chr1	26128390
chr1	26128477
chr1	26128691
chr1	26128828
chr1	26129321
chr1	26129464
chr1	26130218
chr1	26130456
chr1	26131171
chr1	26131489
chr1	26131824
chr1	26132499
chr1	26132567
chr1	26139698
chr1	26139762
chr1	26140340
chr1	26142544
chr1	26146733
chr1	26147267
chr1	26147760
chr1	26147907
chr1	26147999
chr1	26148089
chr1	26148138
chr1	26148766
chr1	26149030
chr1	26149725
chr1	26151863
chr1	26152454
chr1	26152905
chr1	26153409
chr1	26155920
chr1	26162456
chr1	26172390
chr1	26177545
chr1	26177927
chr1	26179057
chr1	26190776
chr1	26191282
chr1	26191303
chr1	26191400
chr1	26191979
chr1	26194649
chr1	26195440
chr1	26195901
chr1	26197055
chr1	26197152
chr1	26197153
chr1	26199857
chr1	26199948
chr1	26202270
chr1	26204765
chr1	26254299
chr1	26270072
chr1	26271182
chr1	26276065
chr1	26280514
chr1	26289125
chr1	26291283
chr1	26317032
chr1	26319980
chr1	26354815
chr1	26356868
chr1	26391473
chr1	26399636
chr1	26400476
chr1	26695422
chr1	26958422
chr1	28665035
chr1	28693212
chr1	28693602
chr1	32760067
chr1	32760921
chr1	32762596
chr1	32763526
chr1	32764032
chr1	32765779
chr1	32765802
chr1	32766093
chr1	32766924
chr1	32768527
chr1	32774584
chr1	32774995
chr1	32777187
chr1	32780576
chr1	32780839
chr1	32785708
chr1	32789167
chr1	32789342
chr1	32792705
chr1	32792724
chr1	32794169
chr1	32795905
chr1	32798962
chr1	32800564
chr1	32802819
chr1	32809989
chr1	32810380
chr1	32812897
chr1	32815115
chr1	32817982
chr1	32820883
chr1	32821036
chr1	32824671
chr1	32824721
chr1	32832872
chr1	32833770
chr1	32834676
chr1	32837010
chr1	32837513
chr1	32840430
chr1	32840696
chr1	32841083
chr1	32842386
chr1	32845906
chr1	32849278
chr1	32854102
chr1	32858487
chr1	32858490
chr1	32860243
chr1	32860571
chr1	32860895
chr1	32869438
chr1	32871355
chr1	32872031
chr1	32876703
chr1	32887170
chr1	32887995
chr1	32890322
chr1	32898494
chr1	32908546
chr1	32911081
chr1	32911497
chr1	32912078
chr1	32914241
chr1	32915960
chr1	32917060
chr1	32918846
chr1	32922588
chr1	32922834
chr1	32923422
chr1	32924513
chr1	32925575
chr1	32925637
chr1	32926826
chr1	32928175
chr1	32929123
chr1	32930578
chr1	32933384
chr1	32936172
chr1	32936571
chr1	32937880
chr1	32938766
chr1	32940371
chr1	32942092
chr1	32944092
chr1	32945925
chr1	32951306
chr1	32952184
chr1	32953199
chr1	32953383
chr1	32954155
chr1	32955860
chr1	32957605
chr1	32961719
chr1	32968490
chr1	32970305
chr1	32971198
chr1	36246432
chr1	36286551
chr1	36292460
chr1	36294989
chr1	36322287
chr1	36323945
chr1	36333373
chr1	36356711
chr1	39084949
chr1	39085816
chr1	39087291
chr1	39088362
chr1	39092016
chr1	39094438
chr1	39094578
chr1	39096169
chr1	39096955
chr1	39097123
chr1	39099218
chr1	39099258
chr1	39101094
chr1	39103093
chr1	39103899
chr1	39105539
chr1	39106320
chr1	39107547
chr1	39110310
chr1	39110949
chr1	39111633
chr1	39112495
chr1	39112860
chr1	39113314
chr1	39116259
chr1	39117095
chr1	39121606
chr1	39121716
chr1	39123295
chr1	39124737
chr1	39126107
chr1	39127407
chr1	39128430
chr1	39130465
chr1	39135220
chr1	39136860
chr1	39137083
chr1	39137542
chr1	39137745
chr1	39139419
chr1	39144112
chr1	39146568
chr1	39146821
chr1	39146885
chr1	39148140
chr1	39150610
chr1	39151018
chr1	39151408
chr1	39152884
chr1	39155285
chr1	39155880
chr1	39156916
chr1	39157151
chr1	39157635
chr1	39157997
chr1	39158708
chr1	39160970
chr1	39162739
chr1	39163208
chr1	39163390
chr1	39165625
chr1	39171138
chr1	39171229
chr1	39171633
chr1	39173981
chr1	39174072
chr1	39177710
chr1	39177792
chr1	39178040
chr1	39179769
chr1	39181115
chr1	39181366
chr1	39181948
chr1	39183451
chr1	39183526
chr1	39187092
chr1	39188099
chr1	39188322
chr1	39188700
chr1	39190729
chr1	39195175
chr1	39196836
chr1	39196930
chr1	39196946
chr1	39199010
chr1	39200464
chr1	39202343
chr1	39203010
chr1	39203865
chr1	39205820
chr1	39206026
chr1	39206873
chr1	39208770
chr1	39208916
chr1	39209650
chr1	39213318
chr1	39213730
chr1	39217503
chr1	39217626
chr1	39220538
chr1	39222403
chr1	39222570
chr1	39222787
chr1	39222880
chr1	39228846
chr1	39229483
chr1	39229626
chr1	39233161
chr1	39233442
chr1	39233572
chr1	39238175
chr1	39239786
chr1	39242630
chr1	39243031
chr1	39244787
chr1	39246258
chr1	39247441
chr1	39247976
chr1	39248188
chr1	39248566
chr1	39251230
chr1	39251584
chr1	39253674
chr1	39253847
chr1	39254140
chr1	39256542
chr1	39256638
chr1	39257403
chr1	39260510
chr1	39263935
chr1	39264500
chr1	39265878
chr1	39267827
chr1	39268061
chr1	39270662
chr1	39275848
chr1	39277197
chr1	39278946
chr1	39279936
chr1	39282599
chr1	39282867
chr1	39282990
chr1	39283249
chr1	39290645
chr1	39290761
chr1	39292127
chr1	39292962
chr1	39293283
chr1	39293321
chr1	39296531
chr1	39297217
chr1	39297570
chr1	39300369
chr1	39300383
chr1	39300977
chr1	39303328
chr1	39304555
chr1	39304606
chr1	39306285
chr1	39306398
chr1	39307118
chr1	39311487
chr1	39314130
chr1	39319058
chr1	39319216
chr1	39323701
chr1	39326204
chr1	39331383
chr1	39336143
chr1	39337895
chr1	39337900
chr1	39341346
chr1	39341786
chr1	39343612
chr1	39345533
chr1	39346762
chr1	39346846
chr1	39349288
chr1	39349471
chr1	39349672
chr1	39351269
chr1	39352380
chr1	39353831
chr1	39354466
chr1	39354638
chr1	39355254
chr1	39355291
chr1	39356009
chr1	39356065
chr1	39359046
chr1	39359766
chr1	39360333
chr1	39366096
chr1	39366735
chr1	39367801
chr1	39367831
chr1	39367863
chr1	39368945
chr1	39369868
chr1	39370145
chr1	39371430
chr1	39371672
chr1	39371955
chr1	39374632
chr1	39375096
chr1	39376771
chr1	39377018
chr1	39378286
chr1	39380595
chr1	39380817
chr1	39380918
chr1	39382675
chr1	39386470
chr1	39389505
chr1	39391520
chr1	39393122
chr1	39393275
chr1	39397543
chr1	39401383
chr1	39405121
chr1	39408867
chr1	39414647
chr1	39415220
chr1	39415368
chr1	39415796
chr1	39418761
chr1	39420091
chr1	39421101
chr1	39424005
chr1	39427102
chr1	39427421
chr1	39428612
chr1	39429788
chr1	39437457
chr1	39438940
chr1	39439916
chr1	39440201
chr1	39442834
chr1	39443054
chr1	39443883
chr1	39444441
chr1	39445329
chr1	39447679
chr1	39448418
chr1	39448691
chr1	39449537
chr1	39453064
chr1	39453562
chr1	39456139
chr1	39456754
chr1	39457212
chr1	39458060
chr1	39458726
chr1	39461152
chr1	39463312
chr1	39463568
chr1	39464706
chr1	39466755
chr1	39469104
chr1	39470895
chr1	39471359
chr1	39472024
chr1	39472585
chr1	39474551
chr1	39474827
chr1	39475217
chr1	39476625
chr1	39478508
chr1	39478577
chr1	39479096
chr1	39479247
chr1	39479625
chr1	39482552
chr1	39482667
chr1	39483069
chr1	39484408
chr1	39487795
chr1	39491497
chr1	39491629
chr1	39492408
chr1	39493413
chr1	39498201
chr1	39499691
chr1	39501551
chr1	39501608
chr1	39502011
chr1	39503387
chr1	39505256
chr1	39507077
chr1	39509736
chr1	39523655
chr1	39524254
chr1	39525916
chr1	39527136
chr1	39527206
chr1	39527760
chr1	39528873
chr1	39529402
chr1	39531044
chr1	39532851
chr1	39534682
chr1	39534827
chr1	39535388
chr1	39536247
chr1	39537738
chr1	39540231
chr1	39540380
chr1	39541341
chr1	39541605
chr1	39544157
chr1	39544563
chr1	39546018
chr1	39546512
chr1	39546558
chr1	39546761
chr1	39547210
chr1	39551915
chr1	39552837
chr1	39553919
chr1	39554832
chr1	39555744
chr1	39555972
chr1	39556810
chr1	39557105
chr1	39557375
chr1	39557684
chr1	39562508
chr1	39566567
chr1	39568233
chr1	39570014
chr1	39570256
chr1	39571175
chr1	39571682
chr1	39572054
chr1	39572230
chr1	39572731
chr1	39572899
chr1	39572925
chr1	39573264
chr1	39574035
chr1	39578080
chr1	39578100
chr1	39579628
chr1	39580421
chr1	39581225
chr1	39581323
chr1	39582337
chr1	39583432
chr1	39583512
chr1	39583839
chr1	39584831
chr1	39584896
chr1	39585944
chr1	39586436
chr1	39587137
chr1	39587294
chr1	39587326
chr1	39587421
chr1	39587969
chr1	39588827
chr1	39591028
chr1	39591871
chr1	39594106
chr1	39594353
chr1	39594801
chr1	39598989
chr1	39599289
chr1	39599944
chr1	39600950
chr1	39604267
chr1	39605116
chr1	39605577
chr1	39607339
chr1	39607957
chr1	39609695
chr1	39609786
chr1	39610222
chr1	39611108
chr1	39611865
chr1	39613039
chr1	39613442
chr1	39613574
chr1	39615791
chr1	39616330
chr1	39617969
chr1	39620620
chr1	39620685
chr1	39622092
chr1	39622371
chr1	39623753
chr1	39623923
chr1	39624273
chr1	39629862
chr1	39642085
chr1	39691971
chr1	40237572
chr1	45556770
chr1	45558263
chr1	45558782
chr1	45558833
chr1	45558854
chr1	45560656
chr1	45561683
chr1	45562705
chr1	45567302
chr1	45570088
chr1	45571685
chr1	45571886
chr1	45573940
chr1	45580766
chr1	45607817
chr1	45614858
chr1	45624542
chr1	45628564
chr1	45629600
chr1	45630304
chr1	45632585
chr1	45634509
chr1	45634650
chr1	45634706
chr1	45634722
chr1	45635651
chr1	45636134
chr1	45638792
chr1	45638964
chr1	45639729
chr1	45641250
chr1	45641571
chr1	45642196
chr1	45642819
chr1	45643632
chr1	45644122
chr1	45644422
chr1	45644900
chr1	45645169
chr1	45645368
chr1	45645384
chr1	45646546
chr1	45647080
chr1	45647600
chr1	45648485
chr1	45648756
chr1	45650620
chr1	45651489
chr1	45651513
chr1	45651820
chr1	45652512
chr1	45653073
chr1	45658416
chr1	45658855
chr1	45658886
chr1	45658991
chr1	45660118
chr1	45660208
chr1	45661824
chr1	45662684
chr1	45664107
chr1	45664197
chr1	45664701
chr1	45666437
chr1	45667172
chr1	45667178
chr1	45667927
chr1	45668382
chr1	45668544
chr1	45668962
chr1	45669306
chr1	45669448
chr1	45671083
chr1	45672328
chr1	45673204
chr1	45673666
chr1	45676507
chr1	45676794
chr1	45677231
chr1	45678119
chr1	45681568
chr1	45682466
chr1	45683537
chr1	45683613
chr1	45684186
chr1	45684771
chr1	45684814
chr1	45685133
chr1	45687531
chr1	45687876
chr1	45690416
chr1	45690820
chr1	45691415
chr1	45692041
chr1	45692234
chr1	45692250
chr1	45692270
chr1	45692659
chr1	45694588
chr1	45696611
chr1	45697130
chr1	45697584
chr1	45697975
chr1	45698061
chr1	45698302
chr1	45699174
chr1	45700418
chr1	45701037
chr1	45701189
chr1	45701534
chr1	45701861
chr1	45702970
chr1	45704426
chr1	45704872
chr1	45705086
chr1	45705721
chr1	45706329
chr1	45706390
chr1	45707809
chr1	45709249
chr1	45712076
chr1	45712440
chr1	45713350
chr1	45713599
chr1	45715534
chr1	45715632
chr1	45716376
chr1	45717537
chr1	45719988
chr1	45720010
chr1	45720378
chr1	45720904
chr1	45721648
chr1	45721797
chr1	45722248
chr1	45722371
chr1	45723242
chr1	45723854
chr1	45723882
chr1	45726310
chr1	45729703
chr1	45732338
chr1	45732866
chr1	45733412
chr1	45735669
chr1	45736278
chr1	45736611
chr1	45738064
chr1	45740727
chr1	45740868
chr1	45742071
chr1	45743129
chr1	45743535
chr1	45744710
chr1	45745675
chr1	45745729
chr1	45747164
chr1	45747555
chr1	45747637
chr1	45748255
chr1	45749947
chr1	45750903
chr1	45751050
chr1	45751486
chr1	45751813
chr1	45752269
chr1	45754131
chr1	45755144
chr1	45755212
chr1	45755327
chr1	45755768
chr1	45755945
chr1	45757208
chr1	45757414
chr1	45758220
chr1	45758647
chr1	45759108
chr1	45760134
chr1	45760677
chr1	45761400
chr1	45761894
chr1	45762410
chr1	45762520
chr1	45762719
chr1	45763660
chr1	45763780
chr1	45764175
chr1	45764213
chr1	45765804
chr1	45766312
chr1	45767051
chr1	45768100
chr1	45769275
chr1	45769445
chr1	45769547
chr1	45770426
chr1	45771128
chr1	45774498
chr1	45775685
chr1	45776660
chr1	45776751
chr1	45778084
chr1	45779973
chr1	45780338
chr1	45782214
chr1	45782459
chr1	45782471
chr1	45782973
chr1	45783305
chr1	45784283
chr1	45784368
chr1	45784974
chr1	45785201
chr1	45785253
chr1	45786472
chr1	45787339
chr1	45789046
chr1	45789332
chr1	45791438
chr1	45792059
chr1	45792487
chr1	45796261
chr1	45796457
chr1	45796706
chr1	45796879
chr1	45800583
chr1	45800784
chr1	45801260
chr1	45805380
chr1	45807994
chr1	45809729
chr1	45813719
chr1	45816412
chr1	45816794
chr1	45817001
chr1	45817956
chr1	45818574
chr1	45819789
chr1	45819938
chr1	45821699
chr1	45822197
chr1	45822680
chr1	45823174
chr1	45823383
chr1	45823503
chr1	45823744
chr1	45824805
chr1	45824916
chr1	45824960
chr1	45825390
chr1	45825490
chr1	45826682
chr1	45826710
chr1	45830000
chr1	45830395
chr1	45831731
chr1	45832711
chr1	45833438
chr1	45834517
chr1	45838505
chr1	45839675
chr1	45842137
chr1	45843748
chr1	45844549
chr1	45845603
chr1	45845951
chr1	45848944
chr1	45849335
chr1	45849557
chr1	45849920
chr1	45852192
chr1	45852513
chr1	45852611
chr1	45853842
chr1	45853893
chr1	45856171
chr1	45856202
chr1	45859330
chr1	45860554
chr1	45860904
chr1	45862538
chr1	45864067
chr1	45864212
chr1	45867396
chr1	45868584
chr1	45869204
chr1	45869640
chr1	45872545
chr1	45872772
chr1	45872913
chr1	45875951
chr1	45876665
chr1	45876845
chr1	45880562
chr1	45882141
chr1	45882557
chr1	45884834
chr1	45885263
chr1	45886047
chr1	45886774
chr1	45886828
chr1	45886952
chr1	45887917
chr1	45888838
chr1	45888923
chr1	45889407
chr1	45889836
chr1	45890476
chr1	45892338
chr1	45893159
chr1	45893190
chr1	45893210
chr1	45893214
chr1	45893676
chr1	45893806
chr1	45894382
chr1	45895505
chr1	45898208
chr1	45901088
chr1	45902085
chr1	45904591
chr1	45905378
chr1	45905433
chr1	45905814
chr1	45905924
chr1	45906102
chr1	45906744
chr1	45907016
chr1	45907676
chr1	45908487
chr1	45909581
chr1	45911020
chr1	45912596
chr1	45914535
chr1	45914565
chr1	45914933
chr1	45915178
chr1	45915458
chr1	45915560
chr1	45915650
chr1	45916769
chr1	45917180
chr1	45917911
chr1	45918469
chr1	45918654
chr1	45918716
chr1	45920597
chr1	45921198
chr1	45922157
chr1	45923545
chr1	45924888
chr1	45925225
chr1	45925348
chr1	45926692
chr1	45927545
chr1	45928083
chr1	45928643
chr1	45929417
chr1	45929486
chr1	45931104
chr1	45932269
chr1	45932710
chr1	45934168
chr1	45934845
chr1	45934918
chr1	45935306
chr1	45936235
chr1	45936499
chr1	45937685
chr1	45939794
chr1	45940745
chr1	45940922
chr1	45941095
chr1	45941306
chr1	45941538
chr1	45941580
chr1	45941636
chr1	45942995
chr1	45944985
chr1	45945474
chr1	45947778
chr1	45948026
chr1	45948435
chr1	45951983
chr1	45953349
chr1	45953933
chr1	45954549
chr1	45957883
chr1	45959192
chr1	45960271
chr1	45965481
chr1	45965568
chr1	45965949
chr1	45966134
chr1	45966460
chr1	45968318
chr1	45968756
chr1	45972404
chr1	45973026
chr1	45973115
chr1	45974703
chr1	45979159
chr1	45980375
chr1	45981128
chr1	45981657
chr1	45982168
chr1	45983743
chr1	45983797
chr1	45984246
chr1	45985531
chr1	45986099
chr1	45986275
chr1	45987011
chr1	45988386
chr1	45989899
chr1	45991001
chr1	45991929
chr1	45992481
chr1	45994214
chr1	45994374
chr1	45994995
chr1	45995094
chr1	45995697
chr1	45995915
chr1	45996454
chr1	45997209
chr1	45997340
chr1	46000171
chr1	46000719
chr1	46001049
chr1	46004091
chr1	46005188
chr1	46005206
chr1	46006750
chr1	46007087
chr1	46008130
chr1	46011172
chr1	46013121
chr1	46018199
chr1	46019403
chr1	46019876
chr1	46021605
chr1	46021880
chr1	46021888
chr1	46022304
chr1	46024982
chr1	46025963
chr1	46026472
chr1	46027788
chr1	46031828
chr1	46036623
chr1	46037545
chr1	46039049
chr1	46039637
chr1	46049270
chr1	46051191
chr1	46052616
chr1	46053005
chr1	46057417
chr1	46058910
chr1	46062927
chr1	46064168
chr1	46068826
chr1	46072368
chr1	46078552
chr1	46080536
chr1	46081363
chr1	46082730
chr1	46088846
chr1	46089628
chr1	46092442
chr1	46094971
chr1	46098008
chr1	46103164
chr1	46104019
chr1	46105837
chr1	46106249
chr1	46106999
chr1	46108752
chr1	46110423
chr1	46110718
chr1	46115772
chr1	46117935
chr1	46120954
chr1	46122215
chr1	46122831
chr1	46126742
chr1	46130196
chr1	46132597
chr1	46138643
chr1	46139697
chr1	46140056
chr1	47193773
chr1	47196196
chr1	47204853
chr1	47205239
chr1	47206617
chr1	47209097
chr1	47209864
chr1	47210561
chr1	47210853
chr1	47210859
chr1	47211417
chr1	47212786
chr1	47213586
chr1	47213694
chr1	47213814
chr1	47214855
chr1	47215306
chr1	47216089
chr1	47216345
chr1	47219005
chr1	47224170
chr1	47224766
chr1	47226363
chr1	47227548
chr1	47228142
chr1	47228309
chr1	47228495
chr1	47230909
chr1	47234355
chr1	47236557
chr1	47236696
chr1	47237728
chr1	47239002
chr1	47240568
chr1	47241061
chr1	47241298
chr1	47241355
chr1	47242440
chr1	50360504
chr1	50360952
chr1	50361252
chr1	50364542
chr1	50365713
chr1	50368799
chr1	50372267
chr1	50374343
chr1	50376451
chr1	50377481
chr1	50378501
chr1	50379326
chr1	50384209
chr1	50385005
chr1	50386851
chr1	50388794
chr1	50395007
chr1	50395399
chr1	50395950
chr1	50398349
chr1	50399429
chr1	50404782
chr1	50405864
chr1	50405903
chr1	50408548
chr1	50409158
chr1	50410106
chr1	50411153
chr1	50425349
chr1	50425445
chr1	50426866
chr1	50428826
chr1	50429359
chr1	50430365
chr1	50432169
chr1	50434349
chr1	50438569
chr1	50440694
chr1	50442426
chr1	50443069
chr1	50444313
chr1	50454489
chr1	50457782
chr1	50463103
chr1	50466011
chr1	50467528
chr1	50469359
chr1	50477112
chr1	50477698
chr1	50478962
chr1	50479854
chr1	50484055
chr1	50488456
chr1	50492355
chr1	50493590
chr1	50494508
chr1	50495549
chr1	50497846
chr1	50498186
chr1	50498774
chr1	50500629
chr1	50501304
chr1	50501534
chr1	50503899
chr1	50504803
chr1	50505736
chr1	50506129
chr1	50507592
chr1	50510299
chr1	50511607
chr1	50512006
chr1	50515533
chr1	50521075
chr1	50522155
chr1	50523763
chr1	50527084
chr1	50527211
chr1	50534023
chr1	50540120
chr1	50544471
chr1	50546607
chr1	50550826
chr1	50553601
chr1	50553778
chr1	50556195
chr1	50558188
chr1	50561719
chr1	50562482
chr1	50587913
chr1	50588650
chr1	50601278
chr1	50602985
chr1	50603430
chr1	50606625
chr1	50606715
chr1	50618917
chr1	50629523
chr1	50635944
chr1	50637508
chr1	50642287
chr1	50650446
chr1	50652581
chr1	50652855
chr1	50655854
chr1	50656577
chr1	50658907
chr1	50661242
chr1	50661852
chr1	50663531
chr1	50670601
chr1	50671204
chr1	50672234
chr1	50673329
chr1	50674964
chr1	50677993
chr1	50680136
chr1	50683039
chr1	50696456
chr1	50700630
